﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-08-31,1007.5,1008.6,2018-08-31 10:05:00,1006.3,2018-08-31 15:09:00,26.8,31.3,2018-08-31 12:30:00,23.3,2018-08-31 05:38:00,91.0,61.0,2018-08-31 12:06:00,0.8,13.0,4.4,270.0,2018-08-31 12:40:00,1.0,,,,,,,,
2018-09-01,1005.8,1007.9,2018-09-01 00:04:00,1003.6,2018-09-01 15:38:00,28.3,32.0,2018-09-01 12:06:00,25.2,2018-09-01 05:23:00,88.0,56.0,2018-09-01 10:45:00,0.9,71.0,5.6,345.0,2018-09-01 15:22:00,0.0,,,,,,,,
2018-09-02,1003.1,1005.6,2018-09-02 00:08:00,1000.9,2018-09-02 15:05:00,28.3,31.8,2018-09-02 13:11:00,24.9,2018-09-02 04:18:00,88.0,62.0,2018-09-02 09:54:00,1.0,159.0,7.6,328.0,2018-09-02 14:53:00,0.5,,,,,,,,
2018-09-03,1001.6,1003.0,2018-09-03 07:04:00,999.8,2018-09-03 16:20:00,28.3,32.8,2018-09-03 13:54:00,24.2,2018-09-03 05:47:00,84.0,53.0,2018-09-03 14:05:00,1.5,245.0,7.0,221.0,2018-09-03 13:15:00,0.0,,,,,,,,
2018-09-04,1000.5,1001.7,2018-09-04 09:50:00,997.9,2018-09-04 15:08:00,28.9,33.1,2018-09-04 13:27:00,24.7,2018-09-04 04:55:00,87.0,60.0,2018-09-04 12:19:00,1.9,213.0,7.3,240.0,2018-09-04 15:56:00,0.0,,,,,,,,
2018-09-05,1001.0,1002.5,2018-09-05 22:24:00,999.2,2018-09-05 14:44:00,29.0,33.5,2018-09-05 11:19:00,27.1,2018-09-05 23:43:00,95.0,63.0,2018-09-05 11:33:00,1.0,216.0,5.7,336.0,2018-09-05 11:40:00,0.0,,,,,,,,
2018-09-06,1001.3,1002.6,2018-09-06 23:29:00,999.8,2018-09-06 14:17:00,28.0,32.6,2018-09-06 12:23:00,25.6,2018-09-06 16:39:00,92.0,61.0,2018-09-06 12:54:00,1.1,3.0,7.1,336.0,2018-09-06 13:35:00,0.0,,,,,,,,
2018-09-07,1001.9,1004.0,2018-09-07 20:29:00,999.7,2018-09-07 14:59:00,28.1,32.2,2018-09-07 14:54:00,24.2,2018-09-07 21:22:00,90.0,60.0,2018-09-07 11:37:00,1.3,333.0,7.1,324.0,2018-09-07 12:57:00,10.5,,,,,,,,
2018-09-08,1003.2,1004.6,2018-09-08 22:04:00,1001.8,2018-09-08 16:14:00,27.4,31.6,2018-09-08 11:27:00,24.6,2018-09-08 04:25:00,92.0,68.0,2018-09-08 11:28:00,1.0,5.0,6.8,348.0,2018-09-08 12:47:00,0.0,,,,,,,,
2018-09-09,1004.0,1005.9,2018-09-09 22:10:00,1002.2,2018-09-09 15:34:00,26.3,29.3,2018-09-09 13:01:00,24.4,2018-09-09 23:57:00,94.0,74.0,2018-09-09 13:01:00,3.1,12.0,13.6,27.0,2018-09-09 13:42:00,0.0,,,,,,,,
2018-09-10,1003.3,1005.4,2018-09-10 00:13:00,1001.5,2018-09-10 15:29:00,26.5,31.2,2018-09-10 12:36:00,22.9,2018-09-10 05:52:00,89.0,66.0,2018-09-10 11:11:00,2.5,19.0,9.7,9.0,2018-09-10 14:08:00,0.0,,,,,,,,
2018-09-11,1003.3,1005.4,2018-09-11 21:41:00,1001.0,2018-09-11 02:56:00,27.9,31.1,2018-09-11 15:58:00,25.1,2018-09-11 03:09:00,94.0,72.0,2018-09-11 15:10:00,1.3,220.0,4.9,323.0,2018-09-11 13:01:00,0.0,,,,,,,,
2018-09-12,1004.5,1005.7,2018-09-12 21:51:00,1002.6,2018-09-12 16:33:00,27.9,30.8,2018-09-12 10:10:00,25.8,2018-09-12 05:17:00,96.0,79.0,2018-09-12 09:46:00,1.3,14.0,6.7,11.0,2018-09-12 13:45:00,0.0,,,,,,,,
2018-09-13,1004.1,1005.5,2018-09-13 09:30:00,1002.9,2018-09-13 17:53:00,28.6,32.8,2018-09-13 10:10:00,26.5,2018-09-13 04:44:00,92.0,65.0,2018-09-13 10:09:00,1.2,10.0,5.7,307.0,2018-09-13 13:47:00,0.0,,,,,,,,
2018-09-14,1001.8,1004.4,2018-09-14 08:30:00,999.3,2018-09-14 23:54:00,29.0,32.5,2018-09-14 12:22:00,26.4,2018-09-14 06:32:00,90.0,63.0,2018-09-14 11:32:00,1.1,342.0,6.1,327.0,2018-09-14 14:19:00,0.0,,,,,,,,
2018-09-15,995.9,999.4,2018-09-15 00:04:00,993.6,2018-09-15 15:16:00,27.0,29.4,2018-09-15 14:16:00,25.3,2018-09-15 06:10:00,98.0,79.0,2018-09-15 12:56:00,0.7,11.0,3.8,203.0,2018-09-15 14:40:00,0.0,,,,,,,,
2018-09-16,1001.8,1006.8,2018-09-17 00:00:00,995.7,2018-09-16 00:56:00,27.8,32.1,2018-09-16 12:23:00,24.6,2018-09-16 04:09:00,93.0,70.0,2018-09-16 12:24:00,0.9,21.0,5.3,6.0,2018-09-16 14:27:00,0.0,,,,,,,,
2018-09-17,1007.8,1011.0,2018-09-17 23:47:00,1006.1,2018-09-17 14:58:00,28.6,33.6,2018-09-17 12:30:00,24.8,2018-09-17 04:04:00,91.0,60.0,2018-09-17 12:30:00,1.3,75.0,6.9,331.0,2018-09-17 13:53:00,0.0,,,,,,,,
2018-09-18,1008.9,1011.0,2018-09-18 00:04:00,1006.7,2018-09-18 16:23:00,28.4,32.0,2018-09-18 11:35:00,26.4,2018-09-18 06:06:00,94.0,70.0,2018-09-18 12:09:00,1.7,12.0,8.7,9.0,2018-09-18 11:48:00,0.0,,,,,,,,
2018-09-19,1007.1,1008.7,2018-09-19 08:11:00,1005.3,2018-09-19 15:53:00,28.4,32.1,2018-09-19 11:07:00,25.4,2018-09-19 06:01:00,92.0,64.0,2018-09-19 12:12:00,1.2,333.0,6.1,315.0,2018-09-19 14:26:00,0.0,,,,,,,,
2018-09-20,1005.9,1007.1,2018-09-20 09:05:00,1004.4,2018-09-20 14:50:00,28.6,32.8,2018-09-20 13:38:00,26.4,2018-09-20 06:41:00,91.0,58.0,2018-09-20 13:39:00,1.1,335.0,6.3,321.0,2018-09-20 14:40:00,0.0,,,,,,,,
2018-09-21,1007.1,1009.4,2018-09-21 22:15:00,1005.3,2018-09-21 15:23:00,28.4,33.1,2018-09-21 11:51:00,24.4,2018-09-21 05:19:00,83.0,51.0,2018-09-21 11:45:00,1.0,11.0,6.7,322.0,2018-09-21 14:27:00,0.0,,,,,,,,
2018-09-22,1008.9,1010.1,2018-09-22 22:15:00,1007.5,2018-09-22 15:38:00,28.5,32.1,2018-09-22 10:53:00,25.4,2018-09-22 05:18:00,85.0,56.0,2018-09-22 10:54:00,1.4,6.0,7.6,12.0,2018-09-22 13:18:00,0.0,,,,,,,,
2018-09-23,1007.8,1009.8,2018-09-23 00:04:00,1005.3,2018-09-23 15:35:00,28.4,31.9,2018-09-23 11:03:00,25.2,2018-09-23 05:54:00,89.0,68.0,2018-09-23 11:03:00,1.1,340.0,6.6,333.0,2018-09-23 13:43:00,0.0,,,,,,,,
2018-09-24,1003.6,1007.0,2018-09-24 00:14:00,1001.3,2018-09-24 17:03:00,27.4,31.4,2018-09-24 11:53:00,25.0,2018-09-24 06:08:00,85.0,62.0,2018-09-24 11:42:00,2.6,17.0,11.9,5.0,2018-09-24 14:56:00,0.0,,,,,,,,
2018-09-25,1001.4,1002.9,2018-09-25 00:01:00,999.0,2018-09-25 15:53:00,27.4,33.6,2018-09-25 12:30:00,24.0,2018-09-25 04:43:00,80.0,51.0,2018-09-25 12:31:00,2.1,16.0,10.2,1.0,2018-09-25 14:21:00,0.0,,,,,,,,
2018-09-26,1001.6,1003.1,2018-09-26 09:11:00,999.8,2018-09-26 14:36:00,26.1,29.5,2018-09-26 11:15:00,23.8,2018-09-26 06:06:00,88.0,66.0,2018-09-26 11:15:00,3.9,18.0,14.3,37.0,2018-09-26 16:34:00,0.0,,,,,,,,
2018-09-27,1001.6,1003.2,2018-09-27 08:09:00,999.7,2018-09-27 15:22:00,26.2,30.8,2018-09-27 13:26:00,23.2,2018-09-27 03:23:00,89.0,61.0,2018-09-27 12:45:00,3.9,26.0,15.7,16.0,2018-09-27 14:56:00,0.0,,,,,,,,
2018-09-28,1001.1,1002.6,2018-09-28 00:01:00,999.1,2018-09-28 15:32:00,26.0,29.0,2018-09-28 12:28:00,24.1,2018-09-28 03:08:00,93.0,64.0,2018-09-29 00:00:00,4.7,26.0,14.5,28.0,2018-09-28 23:58:00,0.0,,,,,,,,
2018-09-29,1000.5,1002.9,2018-09-29 21:41:00,998.4,2018-09-29 14:20:00,25.3,28.2,2018-09-29 12:57:00,22.7,2018-09-30 00:00:00,69.0,44.0,2018-09-29 19:58:00,3.9,18.0,15.0,30.0,2018-09-29 01:43:00,0.0,,,,,,,,
2018-09-30,1004.2,1006.8,2018-09-30 22:29:00,1001.9,2018-09-30 03:18:00,25.0,30.8,2018-09-30 13:32:00,21.1,2018-09-30 04:36:00,70.0,49.0,2018-09-30 12:41:00,2.0,14.0,8.4,348.0,2018-09-30 15:31:00,0.0,,,,,,,,
2018-10-01,1007.2,1008.8,2018-10-01 22:17:00,1005.7,2018-10-01 15:05:00,25.6,31.3,2018-10-01 13:49:00,21.5,2018-10-01 02:09:00,75.0,45.0,2018-10-01 14:43:00,1.4,9.0,8.1,2.0,2018-10-01 14:53:00,0.0,,,,,,,,
2018-10-02,1008.4,1010.3,2018-10-02 10:08:00,1006.7,2018-10-02 15:08:00,24.2,29.7,2018-10-02 13:25:00,20.8,2018-10-02 05:51:00,75.0,47.0,2018-10-02 13:07:00,2.0,16.0,9.8,21.0,2018-10-02 15:52:00,0.0,,,,,,,,
2018-10-03,1007.6,1009.8,2018-10-03 09:15:00,1005.2,2018-10-03 15:08:00,24.0,29.7,2018-10-03 13:04:00,19.5,2018-10-03 05:01:00,69.0,37.0,2018-10-03 11:52:00,2.7,16.0,12.0,25.0,2018-10-03 15:48:00,0.0,,,,,,,,
2018-10-04,1005.1,1007.6,2018-10-04 08:18:00,1003.3,2018-10-04 14:11:00,23.4,27.0,2018-10-04 11:21:00,20.9,2018-10-04 05:29:00,80.0,60.0,2018-10-04 10:58:00,4.7,19.0,16.1,38.0,2018-10-04 14:43:00,0.0,,,,,,,,
2018-10-05,1004.6,1007.3,2018-10-05 23:40:00,1002.8,2018-10-05 03:49:00,24.5,28.8,2018-10-05 13:50:00,20.7,2018-10-05 06:19:00,73.0,52.0,2018-10-05 13:26:00,2.2,354.0,11.1,33.0,2018-10-05 01:00:00,0.0,,,,,,,,
2018-10-06,1007.7,1009.1,2018-10-06 21:57:00,1006.5,2018-10-06 01:47:00,25.9,31.1,2018-10-06 12:31:00,21.8,2018-10-06 02:19:00,82.0,55.0,2018-10-06 12:35:00,1.1,4.0,6.0,346.0,2018-10-06 15:28:00,0.0,,,,,,,,
2018-10-07,1008.5,1010.4,2018-10-07 08:59:00,1006.4,2018-10-07 14:47:00,25.2,30.2,2018-10-07 13:09:00,22.2,2018-10-07 06:26:00,86.0,60.0,2018-10-07 13:31:00,1.9,16.0,7.3,21.0,2018-10-07 12:45:00,0.0,,,,,,,,
2018-10-08,1008.0,1009.8,2018-10-08 08:37:00,1006.0,2018-10-08 15:34:00,25.4,31.0,2018-10-08 12:08:00,21.5,2018-10-08 06:08:00,88.0,56.0,2018-10-08 12:08:00,1.4,4.0,7.4,12.0,2018-10-08 13:06:00,0.0,,,,,,,,
2018-10-09,1007.5,1008.8,2018-10-09 08:37:00,1005.3,2018-10-09 14:57:00,25.8,29.9,2018-10-09 13:46:00,22.2,2018-10-09 04:45:00,89.0,64.0,2018-10-09 11:11:00,1.2,9.0,6.3,341.0,2018-10-09 16:01:00,0.0,,,,,,,,
2018-10-10,1008.1,1009.9,2018-10-10 23:49:00,1005.9,2018-10-10 14:53:00,25.9,29.9,2018-10-10 12:52:00,23.3,2018-10-10 23:13:00,87.0,59.0,2018-10-10 13:55:00,1.6,17.0,8.5,29.0,2018-10-10 17:53:00,0.0,,,,,,,,
2018-10-11,1010.1,1011.8,2018-10-11 22:09:00,1008.4,2018-10-11 14:09:00,23.3,26.5,2018-10-11 13:54:00,21.4,2018-10-11 21:40:00,89.0,67.0,2018-10-11 13:56:00,3.0,14.0,11.1,21.0,2018-10-11 15:38:00,0.0,,,,,,,,
2018-10-12,1011.8,1013.3,2018-10-12 10:10:00,1010.4,2018-10-12 14:58:00,21.6,25.4,2018-10-12 13:11:00,19.6,2018-10-13 00:00:00,99.0,81.0,2018-10-12 13:18:00,2.3,16.0,7.0,33.0,2018-10-12 17:15:00,0.0,,,,,,,,
2018-10-13,1011.1,1012.8,2018-10-13 09:32:00,1009.2,2018-10-13 15:01:00,23.5,29.6,2018-10-13 13:57:00,19.0,2018-10-13 03:21:00,89.0,56.0,2018-10-13 13:57:00,1.4,13.0,6.1,13.0,2018-10-13 14:43:00,0.5,,,,,,,,
2018-10-14,1009.5,1011.1,2018-10-14 08:09:00,1008.1,2018-10-14 14:26:00,25.6,31.6,2018-10-14 12:25:00,21.6,2018-10-14 04:51:00,85.0,49.0,2018-10-14 12:05:00,1.2,352.0,6.5,338.0,2018-10-14 13:28:00,0.0,,,,,,,,
2018-10-15,1008.6,1010.2,2018-10-15 08:43:00,1006.6,2018-10-15 14:43:00,25.2,30.3,2018-10-15 12:49:00,22.1,2018-10-15 06:10:00,92.0,62.0,2018-10-15 12:49:00,1.8,1.0,7.5,2.0,2018-10-15 13:38:00,0.0,,,,,,,,
2018-10-16,1007.4,1009.0,2018-10-16 00:01:00,1005.2,2018-10-16 14:34:00,25.3,29.6,2018-10-16 12:48:00,22.8,2018-10-16 23:19:00,93.0,71.0,2018-10-16 12:48:00,1.9,13.0,9.0,16.0,2018-10-16 15:58:00,0.0,,,,,,,,
2018-10-17,1006.7,1008.2,2018-10-17 22:03:00,1005.2,2018-10-17 15:45:00,23.0,22.9,2018-10-17 16:52:00,20.7,2018-10-17 23:01:00,94.0,97.0,2018-10-17 16:53:00,2.2,23.0,9.3,6.0,2018-10-17 20:13:00,0.5,,,,,,,,
2018-10-18,1008.5,1010.1,2018-10-18 23:42:00,1006.8,2018-10-18 02:52:00,23.9,28.9,2018-10-18 13:19:00,20.4,2018-10-18 06:10:00,83.0,63.0,2018-10-18 12:24:00,1.7,13.0,7.5,18.0,2018-10-18 13:30:00,0.0,,,,,,,,
2018-10-19,1011.5,1013.5,2018-10-19 22:21:00,1009.4,2018-10-19 03:16:00,23.6,28.5,2018-10-19 11:58:00,19.7,2018-10-19 23:55:00,85.0,65.0,2018-10-19 15:01:00,1.7,12.0,8.1,28.0,2018-10-19 15:22:00,0.5,,,,,,,,
2018-10-20,1013.0,1015.3,2018-10-20 09:26:00,1010.8,2018-10-20 14:52:00,22.9,28.7,2018-10-20 12:34:00,19.3,2018-10-20 02:54:00,86.0,61.0,2018-10-20 13:37:00,1.7,11.0,7.7,37.0,2018-10-20 15:47:00,0.0,,,,,,,,
2018-10-21,1011.7,1013.8,2018-10-21 08:45:00,1009.8,2018-10-21 15:02:00,23.5,30.3,2018-10-21 12:59:00,19.0,2018-10-21 06:26:00,84.0,54.0,2018-10-21 12:58:00,1.4,14.0,7.4,5.0,2018-10-21 16:34:00,0.0,,,,,,,,
2018-10-22,1010.5,1012.3,2018-10-22 09:44:00,1008.1,2018-10-22 15:44:00,24.3,29.4,2018-10-22 11:22:00,20.4,2018-10-22 06:23:00,89.0,57.0,2018-10-22 11:25:00,1.3,356.0,7.5,16.0,2018-10-22 19:04:00,0.0,,,,,,,,
2018-10-23,1011.0,1012.5,2018-10-23 08:16:00,1009.3,2018-10-23 14:48:00,24.3,28.9,2018-10-23 12:25:00,21.8,2018-10-23 23:30:00,90.0,61.0,2018-10-23 13:07:00,2.2,12.0,7.8,22.0,2018-10-23 09:15:00,0.0,,,,,,,,
2018-10-24,1011.0,1012.6,2018-10-24 09:25:00,1009.3,2018-10-24 14:45:00,23.9,28.7,2018-10-24 11:32:00,20.4,2018-10-24 06:02:00,89.0,62.0,2018-10-24 11:38:00,1.6,7.0,6.3,337.0,2018-10-24 15:37:00,0.0,,,,,,,,
2018-10-25,1011.2,1013.1,2018-10-25 09:21:00,1009.7,2018-10-25 15:40:00,24.5,31.0,2018-10-25 13:03:00,20.4,2018-10-25 05:57:00,88.0,54.0,2018-10-25 13:02:00,1.2,1.0,6.7,318.0,2018-10-25 14:13:00,0.0,,,,,,,,
2018-10-26,1010.6,1012.6,2018-10-26 09:29:00,1008.5,2018-10-26 15:14:00,24.5,29.6,2018-10-26 13:39:00,21.4,2018-10-26 05:31:00,88.0,51.0,2018-10-26 15:27:00,1.3,345.0,8.0,15.0,2018-10-26 16:15:00,0.0,,,,,,,,
2018-10-27,1011.1,1012.6,2018-10-27 09:14:00,1009.7,2018-10-27 14:50:00,22.5,27.4,2018-10-27 11:48:00,17.7,2018-10-28 00:00:00,69.0,45.0,2018-10-27 12:38:00,3.0,11.0,13.2,36.0,2018-10-27 15:17:00,0.0,,,,,,,,
2018-10-28,1009.9,1012.5,2018-10-28 08:36:00,1007.6,2018-10-28 15:07:00,20.3,26.3,2018-10-28 12:35:00,16.4,2018-10-28 06:18:00,54.0,35.0,2018-10-28 11:11:00,2.5,19.0,11.9,7.0,2018-10-28 15:31:00,0.0,,,,,,,,
2018-10-29,1007.4,1009.1,2018-10-29 00:12:00,1005.1,2018-10-29 14:28:00,20.5,27.9,2018-10-29 13:36:00,15.1,2018-10-29 04:28:00,59.0,34.0,2018-10-29 13:37:00,1.8,360.0,9.7,13.0,2018-10-29 14:41:00,0.0,,,,,,,,
2018-10-30,1006.6,1007.7,2018-10-30 23:39:00,1004.8,2018-10-30 14:37:00,22.3,29.4,2018-10-30 14:19:00,16.2,2018-10-30 06:12:00,69.0,42.0,2018-10-30 14:21:00,1.2,14.0,7.1,21.0,2018-10-30 14:36:00,0.0,,,,,,,,
