日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
111/11/07,22.53333333333333,27.53333333333333,19.0,0.0,,,85.66666666666667,4.8
111/11/08,21.933333333333334,26.0,19.5,1.9,,,91.66666666666667,3.9333333333333336
111/11/09,23.333333333333332,30.099999999999998,18.599999999999998,0.0,,,83.0,4.766666666666667
111/11/10,23.766666666666666,28.900000000000002,19.666666666666668,0.0,,,86.0,4.8999999999999995
111/11/11,23.666666666666668,28.700000000000003,20.3,0.0,,,89.0,3.35
111/11/12,23.400000000000002,28.666666666666668,19.166666666666668,0.0,,,87.0,4.5
111/11/13,22.96666666666667,29.666666666666668,18.099999999999998,0.0,,,82.66666666666667,5.733333333333333
111/11/14,22.433333333333334,29.9,17.75,0.0,,,80.0,3.85
111/11/15,22.266666666666666,29.2,17.900000000000002,0.0,,,82.66666666666667,5.966666666666666
111/11/16,22.599999999999998,26.566666666666666,20.03333333333333,0.0,,,87.33333333333333,3.8333333333333335
111/11/17,23.0,28.76666666666667,19.366666666666667,0.0,,,82.33333333333333,4.2
111/11/18,23.0,29.233333333333334,18.366666666666664,0.0,,,84.0,5.3
111/11/19,22.8,28.3,19.266666666666666,0.0,,,87.0,4.866666666666666
111/11/20,23.03333333333333,28.833333333333332,19.599999999999998,0.0,,,83.66666666666667,5.966666666666666
111/11/21,23.46666666666667,29.599999999999998,19.400000000000002,0.0,,,82.33333333333333,4.7
111/11/22,23.0,27.433333333333334,20.733333333333334,0.0,,,89.0,4.8
111/11/23,20.933333333333334,22.46666666666667,19.266666666666666,7.7,,,96.0,6.6000000000000005
111/11/24,20.433333333333334,22.633333333333336,19.266666666666666,7.4,,,97.0,3.466666666666667
111/11/25,21.733333333333334,26.333333333333332,19.266666666666666,10.2,,,95.33333333333333,6.066666666666666
111/11/26,20.900000000000002,24.266666666666666,18.866666666666667,2.8,,,89.66666666666667,6.433333333333334
111/11/27,22.400000000000002,28.0,19.233333333333334,0.0,,,86.66666666666667,4.633333333333334
111/11/28,24.400000000000002,31.133333333333336,20.066666666666666,0.0,,,83.0,6.533333333333334
111/11/29,24.96666666666667,30.7,21.033333333333335,0.0,,,81.66666666666667,5.566666666666666
111/11/30,19.666666666666668,23.7,16.866666666666664,0.0,,,81.33333333333333,8.566666666666668
111/12/01,17.8,20.433333333333334,16.166666666666668,2.1,,,85.0,7.933333333333334
111/12/02,18.166666666666668,21.599999999999998,16.2,0.5,,,89.66666666666667,7.166666666666667
111/12/03,20.133333333333336,24.066666666666666,16.333333333333332,0.0,,,92.33333333333333,5.933333333333334
111/12/04,19.3,21.76666666666667,18.03333333333333,0.3,,,94.33333333333333,6.3999999999999995
111/12/05,16.633333333333333,18.866666666666667,14.933333333333332,1.1,,,92.33333333333333,11.366666666666667
111/12/06,17.366666666666667,22.266666666666666,15.033333333333333,0.0,,,81.66666666666667,8.5
111/12/07,17.733333333333334,22.766666666666666,15.166666666666666,0.0,,,88.66666666666667,7.699999999999999
111/12/08,17.333333333333332,20.900000000000002,15.333333333333334,0.0,,,88.0,6.766666666666667
111/12/09,17.766666666666666,20.96666666666667,14.966666666666667,0.0,,,87.33333333333333,9.433333333333332
111/12/10,17.233333333333334,21.6,15.05,0.1,,,90.33333333333333,6.2
111/12/11,17.5,20.5,15.6,0.0,,,82.0,12.649999999999999
111/12/12,15.833333333333334,19.566666666666666,14.333333333333334,0.2,,,83.66666666666667,9.766666666666666
111/12/13,15.5,18.333333333333332,14.066666666666668,1.3,,,85.66666666666667,9.266666666666667
111/12/14,14.766666666666666,17.5,13.366666666666667,0.0,,,82.66666666666667,8.0
111/12/15,15.799999999999999,19.2,13.266666666666666,2.0,,,93.66666666666667,5.933333333333334
111/12/16,17.066666666666666,18.733333333333334,15.9,1.6,,,95.33333333333333,8.233333333333333
111/12/17,11.9,16.966666666666665,9.133333333333333,11.9,,,89.33333333333333,15.866666666666667
111/12/18,8.466666666666667,11.766666666666666,5.2,0.1,,,67.0,14.0
111/12/19,12.433333333333332,19.7,6.466666666666666,0.0,,,76.0,4.333333333333333
111/12/20,14.566666666666668,23.066666666666666,8.433333333333334,0.0,,,75.0,4.1000000000000005
111/12/21,13.4,17.466666666666665,9.766666666666666,0.1,,,85.0,7.766666666666667
111/12/22,13.1,20.133333333333333,7.2,0.1,,,50.0,10.633333333333333
111/12/23,10.1,16.733333333333334,5.8,0.0,,,66.66666666666667,8.0
111/12/24,10.5,16.466666666666665,5.833333333333333,0.0,,,51.0,9.0
111/12/25,10.700000000000001,17.333333333333332,5.466666666666666,0.0,,,58.666666666666664,6.833333333333333
111/12/26,11.733333333333334,19.266666666666666,5.766666666666667,0.0,,,77.0,6.533333333333334
111/12/27,13.133333333333333,21.0,7.466666666666666,0.125,,,77.0,5.766666666666667
111/12/28,14.799999999999999,22.633333333333336,8.733333333333334,0.0,,,79.33333333333333,5.166666666666667
111/12/29,15.466666666666667,18.2,12.6,0.0,,,86.33333333333333,5.666666666666667
111/12/30,15.933333333333332,18.866666666666667,14.533333333333333,0.0,,,85.0,8.366666666666667
111/12/31,16.833333333333332,22.266666666666666,13.466666666666667,0.0,,,80.0,8.066666666666666
112/01/01,17.5,20.766666666666666,14.700000000000001,0.25,,,91.0,3.3000000000000003
112/01/02,17.166666666666668,19.033333333333335,15.9,3.7,,,94.66666666666667,6.166666666666667
112/01/03,15.5,17.666666666666668,13.866666666666667,0.0,,,88.33333333333333,6.7
112/01/04,16.466666666666665,21.7,13.6,0.0,,,82.33333333333333,5.166666666666667
112/01/05,17.5,21.333333333333332,14.233333333333334,0.0,,,89.33333333333333,7.133333333333333
112/01/06,16.400000000000002,18.866666666666664,13.966666666666667,0.0,,,91.0,7.466666666666668
112/01/07,16.8,23.0,12.633333333333333,0.0,,,74.0,5.866666666666667
112/01/08,17.8,24.833333333333332,13.533333333333333,0.0,,,83.66666666666667,4.933333333333334
112/01/09,17.833333333333332,21.5,15.566666666666668,0.1,,,90.33333333333333,4.733333333333333
112/01/10,18.099999999999998,20.766666666666666,16.866666666666667,0.6,,,94.33333333333333,4.233333333333333
112/01/11,17.833333333333332,20.599999999999998,16.366666666666667,0.6,,,95.0,4.633333333333334
112/01/12,17.96666666666667,21.666666666666668,15.666666666666666,0.0,,,93.33333333333333,4.466666666666666
112/01/13,21.166666666666668,28.2,15.5,0.0,,,77.33333333333333,5.2
112/01/14,22.599999999999998,28.900000000000002,18.5,0.3,,,78.33333333333333,7.400000000000001
112/01/15,15.166666666666666,20.3,11.366666666666667,1.9,,,86.66666666666667,9.1
112/01/16,11.366666666666667,14.0,10.0,0.1,,,86.33333333333333,10.066666666666666
112/01/17,12.9,15.4,10.366666666666667,0.2,,,91.66666666666667,6.0
112/01/18,12.1,14.3,10.95,0.5,,,92.0,6.65
112/01/19,15.533333333333333,21.53333333333333,11.0,0.0,,,81.0,4.966666666666667
112/01/20,15.366666666666667,19.766666666666666,12.566666666666668,0.0,,,83.66666666666667,6.466666666666668
112/01/21,16.400000000000002,22.666666666666668,12.833333333333334,0.3,,,87.33333333333333,5.3
112/01/22,17.53333333333333,23.733333333333334,14.1,0.1,,,86.33333333333333,5.0
112/01/23,17.2,21.866666666666664,14.700000000000001,0.0,,,89.66666666666667,6.3999999999999995
112/01/24,9.9,14.9,6.866666666666667,0.2,,,76.66666666666667,15.833333333333334
112/01/25,11.133333333333333,17.433333333333334,6.533333333333334,0.0,,,65.66666666666667,10.733333333333334
112/01/26,13.266666666666666,17.3,10.966666666666667,0.0,,,85.0,4.566666666666666
112/01/27,10.833333333333334,14.033333333333333,7.666666666666667,0.0,,,72.0,12.966666666666667
112/01/28,7.966666666666666,11.433333333333332,5.533333333333334,0.0,,,62.333333333333336,11.933333333333332
112/01/29,11.266666666666666,19.033333333333335,5.8999999999999995,0.0,,,72.33333333333333,6.533333333333334
112/01/30,12.466666666666667,21.566666666666666,6.333333333333333,0.0,,,71.0,5.666666666666667
112/01/31,13.033333333333333,21.53333333333333,7.3,0.0,,,71.66666666666667,5.066666666666666
