日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
107/10/09,25.625,30.175,21.875,0.0,,,83.5,6.3
107/10/10,25.75,29.85,23.1,0.0,,,81.25,7.9
107/10/11,23.25,26.6,21.025,0.0,,,79.75,10.85
107/10/12,21.625,25.475,19.65,0.0,,,85.75,7.324999999999999
107/10/13,23.425,29.5,19.05,0.125,,,82.75,6.1
107/10/14,25.45,31.5,21.275,0.0,,,80.5,6.125
107/10/15,25.075,30.15,22.200000000000003,0.0,,,85.5,7.6
107/10/16,25.15,29.450000000000003,22.7,0.0,,,86.25,8.325
107/10/17,23.05,25.95,20.825,0.125,,,85.0,9.775
107/10/18,23.775,26.95,20.625,0.0,,,77.75,6.45
107/10/19,23.425,29.15,19.7,0.75,,,79.0,8.175
107/10/20,22.825,28.825,19.125,0.0,,,79.25,7.4
107/10/21,23.275,30.1,18.7,0.0,,,78.75,7.0
107/10/22,24.075,29.475,20.125,0.0,,,83.0,6.625
107/10/23,24.25,28.925,21.425,0.0,,,83.75,7.975
107/10/24,23.799999999999997,29.025,20.2,0.0,,,83.0,6.625
107/10/25,24.275,30.525,20.1,0.0,,,83.0,6.225
107/10/26,24.35,29.700000000000003,20.924999999999997,0.0,,,83.25,7.225
107/10/27,22.525,27.25,17.575,0.0,,,66.0,13.15
107/10/28,20.35,26.3,16.349999999999998,0.0,,,54.5,10.65
107/10/29,20.35,27.725,14.2,0.0,,,58.5,10.025
107/10/30,22.1,29.35,15.524999999999999,0.0,,,67.75,7.15
107/10/31,21.55,26.475,19.275,0.125,,,82.5,10.100000000000001
107/11/01,20.1,22.125,18.775,0.75,,,85.0,10.399999999999999
107/11/02,21.625,25.1,19.55,0.25,,,90.25,7.275
107/11/03,23.7,29.425,19.575,0.0,,,87.5,7.75
107/11/04,24.275,29.65,21.725,0.0,,,86.25,6.975
107/11/05,24.225,29.7,20.575,0.0,,,86.75,6.45
107/11/06,24.625,29.799999999999997,21.65,0.0,,,88.0,4.35
107/11/07,23.95,28.55,21.424999999999997,0.0,,,90.0,5.325
107/11/08,24.75,30.15,21.6,0.0,,,84.25,4.65
107/11/09,24.0,29.625,20.975,0.0,,,85.5,7.125
107/11/10,23.425,28.700000000000003,20.2,0.0,,,86.5,5.275
107/11/11,23.3,27.5,20.424999999999997,0.0,,,88.75,6.725
107/11/12,23.025,27.175,20.3,0.0,,,87.0,7.625
107/11/13,22.625,27.775,19.425,0.0,,,80.25,8.95
107/11/14,22.15,27.9,18.35,0.0,,,79.25,8.65
107/11/15,22.575,29.325,17.799999999999997,0.0,,,81.25,6.35
107/11/16,23.85,28.125,21.025,0.0,,,84.5,6.55
107/11/17,22.925,26.525,21.15,0.25,,,86.5,7.75
107/11/18,23.675,29.3,20.55,0.0,,,85.5,6.075
107/11/19,22.65,28.65,19.025,0.0,,,81.25,10.525
107/11/20,22.7,28.125,18.125,0.0,,,81.0,4.925
107/11/21,23.4,28.425,20.075,0.0,,,82.0,7.225
107/11/22,20.9,24.2,18.5,0.0,,,75.5,12.35
107/11/23,19.85,25.175,16.8,0.0,,,80.0,8.75
107/11/24,20.75,27.0,15.45,0.0,,,81.0,5.95
107/11/25,20.75,26.7,17.125,8.625,,,83.25,8.425
107/11/26,19.6,21.425,18.325,2.625,,,90.5,6.15
107/11/27,21.4,25.375,19.0,0.0,,,81.75,6.6
107/11/28,19.825,22.25,17.75,9.375,,,89.5,7.25
107/11/29,20.725,26.0,17.45,0.0,,,76.75,7.025
107/11/30,21.825,27.85,16.85,0.0,,,81.5,5.4
107/12/01,21.7,27.2,18.075,0.0,,,86.75,6.775
107/12/02,21.375,27.575,16.25,0.0,,,81.5,5.35
107/12/03,21.6,28.475,16.05,0.0,,,80.75,5.75
107/12/04,23.4,29.75,17.275,0.125,,,73.25,6.0249999999999995
107/12/05,23.375,28.075,20.725,0.0,,,82.25,8.175
107/12/06,24.05,29.625,20.65,0.0,,,84.0,7.6000000000000005
107/12/07,21.025,25.5,18.775,0.0,,,78.25,11.625
107/12/08,19.7,23.625,17.525,0.0,,,78.25,10.75
107/12/09,19.6,23.25,17.450000000000003,0.0,,,81.5,10.350000000000001
107/12/10,20.225,22.575,18.275,0.0,,,89.75,10.399999999999999
107/12/11,20.6,24.25,17.675,0.0,,,87.5,10.025
107/12/12,17.15,19.9,15.5,0.0,,,76.25,10.7
107/12/13,18.55,23.85,15.35,0.0,,,76.5,9.75
107/12/14,19.55,24.15,17.3,0.0,,,80.75,9.65
107/12/15,20.125,25.0,16.0,0.0,,,81.75,7.775
107/12/16,21.0,26.7,17.9,0.0,,,80.0,10.125
107/12/17,17.75,21.75,14.65,0.0,,,59.5,10.975
107/12/18,17.6,24.55,12.175,0.0,,,60.25,5.95
107/12/19,18.125,23.75,14.05,0.0,,,80.25,6.6
107/12/20,20.375,29.325,13.549999999999999,0.0,,,67.75,5.125
107/12/21,19.975,25.05,15.5,0.0,,,83.0,8.6
107/12/22,21.4,26.225,19.025,0.0,,,88.0,6.925
107/12/23,20.95,25.05,18.15,0.0,,,90.25,10.125
107/12/24,18.75,22.675,16.8,0.0,,,81.75,10.975
107/12/25,20.525,25.450000000000003,17.575,0.0,,,86.5,9.85
107/12/26,20.775000000000002,24.525,19.275,0.0,,,88.25,10.125
107/12/27,19.225,22.725,16.1,0.0,,,77.0,13.15
107/12/28,17.15,21.925,14.575,0.0,,,69.75,11.55
107/12/29,15.25,20.2,12.45,0.0,,,69.5,11.95
107/12/30,16.975,22.725,12.3,0.0,,,72.0,7.6000000000000005
107/12/31,17.175,20.575,15.65,0.0,,,82.25,10.925
108/01/01,17.65,21.925,15.025,0.0,,,82.25,11.15
108/01/02,18.2,20.9,16.175,0.0,,,84.0,6.325
108/01/03,19.1,22.825,16.95,0.5,,,89.25,7.9
108/01/04,19.6,25.8,16.625,0.0,,,89.5,6.15
108/01/05,20.8,27.0,17.525,0.375,,,87.0,6.225
108/01/06,19.3,22.775,17.1,0.125,,,85.0,10.3
108/01/07,19.85,25.125,16.675,0.0,,,85.75,7.95
108/01/08,20.1,23.75,18.525,0.0,,,87.25,10.4
108/01/09,19.575,24.2,17.125,0.0,,,84.0,8.425
108/01/10,19.725,23.875,18.35,0.0,,,90.5,6.15
108/01/11,20.3,26.05,17.775,0.0,,,89.0,6.3
108/01/12,20.0,25.6,17.075,0.0,,,87.25,6.95
108/01/13,19.2,23.474999999999998,17.125,0.0,,,83.0,9.65
108/01/14,19.2,23.525,16.9,0.0,,,79.75,9.725
108/01/15,18.9,23.225,17.125,0.0,,,87.75,9.9
108/01/16,16.55,18.25,15.55,4.75,,,93.0,9.65
108/01/17,15.475,18.8,13.9,1.875,,,85.75,11.425
108/01/18,16.95,23.325,13.425,0.0,,,79.25,6.85
108/01/19,17.725,21.175,14.4,0.0,,,83.75,6.425
108/01/20,18.45,22.675,16.6,0.0,,,85.25,9.55
108/01/21,15.55,19.125,13.899999999999999,0.125,,,82.5,12.375
108/01/22,14.5,17.325,11.675,0.0,,,73.75,11.075
108/01/23,15.05,20.675,10.625,0.0,,,71.25,8.175
108/01/24,16.15,22.424999999999997,11.575,0.0,,,77.75,7.65
108/01/25,16.325,23.075,11.7,0.0,,,83.5,8.15
108/01/26,15.55,19.55,13.5,0.0,,,67.75,12.975
108/01/27,15.525,20.375,12.8,0.0,,,67.5,8.45
108/01/28,15.95,23.4,10.925,0.0,,,78.5,6.45
108/01/29,16.45,22.975,11.925,0.0,,,84.5,7.375
108/01/30,18.375,25.05,13.725,0.0,,,81.25,6.075
108/01/31,21.2,28.425,15.700000000000001,0.0,,,66.75,8.125
