觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-09-13,1004.1,1005.5,2018-09-13 09:30:00,1002.9,2018-09-13 17:53:00,28.6,32.8,2018-09-13 10:10:00,26.5,2018-09-13 04:44:00,92.0,65.0,2018-09-13 10:09:00,1.2,10.0,5.7,307.0,2018-09-13 13:47:00,0.0,,,,,,,,
2018-09-14,1001.8,1004.4,2018-09-14 08:30:00,999.3,2018-09-14 23:54:00,29.0,32.5,2018-09-14 12:22:00,26.4,2018-09-14 06:32:00,90.0,63.0,2018-09-14 11:32:00,1.1,342.0,6.1,327.0,2018-09-14 14:19:00,0.0,,,,,,,,
2018-09-15,995.9,999.4,2018-09-15 00:04:00,993.6,2018-09-15 15:16:00,27.0,29.4,2018-09-15 14:16:00,25.3,2018-09-15 06:10:00,98.0,79.0,2018-09-15 12:56:00,0.7,11.0,3.8,203.0,2018-09-15 14:40:00,0.0,,,,,,,,
2018-09-16,1001.8,1006.8,2018-09-17 00:00:00,995.7,2018-09-16 00:56:00,27.8,32.1,2018-09-16 12:23:00,24.6,2018-09-16 04:09:00,93.0,70.0,2018-09-16 12:24:00,0.9,21.0,5.3,6.0,2018-09-16 14:27:00,0.0,,,,,,,,
2018-09-17,1007.8,1011.0,2018-09-17 23:47:00,1006.1,2018-09-17 14:58:00,28.6,33.6,2018-09-17 12:30:00,24.8,2018-09-17 04:04:00,91.0,60.0,2018-09-17 12:30:00,1.3,75.0,6.9,331.0,2018-09-17 13:53:00,0.0,,,,,,,,
2018-09-18,1008.9,1011.0,2018-09-18 00:04:00,1006.7,2018-09-18 16:23:00,28.4,32.0,2018-09-18 11:35:00,26.4,2018-09-18 06:06:00,94.0,70.0,2018-09-18 12:09:00,1.7,12.0,8.7,9.0,2018-09-18 11:48:00,0.0,,,,,,,,
2018-09-19,1007.1,1008.7,2018-09-19 08:11:00,1005.3,2018-09-19 15:53:00,28.4,32.1,2018-09-19 11:07:00,25.4,2018-09-19 06:01:00,92.0,64.0,2018-09-19 12:12:00,1.2,333.0,6.1,315.0,2018-09-19 14:26:00,0.0,,,,,,,,
2018-09-20,1005.9,1007.1,2018-09-20 09:05:00,1004.4,2018-09-20 14:50:00,28.6,32.8,2018-09-20 13:38:00,26.4,2018-09-20 06:41:00,91.0,58.0,2018-09-20 13:39:00,1.1,335.0,6.3,321.0,2018-09-20 14:40:00,0.0,,,,,,,,
2018-09-21,1007.1,1009.4,2018-09-21 22:15:00,1005.3,2018-09-21 15:23:00,28.4,33.1,2018-09-21 11:51:00,24.4,2018-09-21 05:19:00,83.0,51.0,2018-09-21 11:45:00,1.0,11.0,6.7,322.0,2018-09-21 14:27:00,0.0,,,,,,,,
2018-09-22,1008.9,1010.1,2018-09-22 22:15:00,1007.5,2018-09-22 15:38:00,28.5,32.1,2018-09-22 10:53:00,25.4,2018-09-22 05:18:00,85.0,56.0,2018-09-22 10:54:00,1.4,6.0,7.6,12.0,2018-09-22 13:18:00,0.0,,,,,,,,
2018-09-23,1007.8,1009.8,2018-09-23 00:04:00,1005.3,2018-09-23 15:35:00,28.4,31.9,2018-09-23 11:03:00,25.2,2018-09-23 05:54:00,89.0,68.0,2018-09-23 11:03:00,1.1,340.0,6.6,333.0,2018-09-23 13:43:00,0.0,,,,,,,,
2018-09-24,1003.6,1007.0,2018-09-24 00:14:00,1001.3,2018-09-24 17:03:00,27.4,31.4,2018-09-24 11:53:00,25.0,2018-09-24 06:08:00,85.0,62.0,2018-09-24 11:42:00,2.6,17.0,11.9,5.0,2018-09-24 14:56:00,0.0,,,,,,,,
2018-09-25,1001.4,1002.9,2018-09-25 00:01:00,999.0,2018-09-25 15:53:00,27.4,33.6,2018-09-25 12:30:00,24.0,2018-09-25 04:43:00,80.0,51.0,2018-09-25 12:31:00,2.1,16.0,10.2,1.0,2018-09-25 14:21:00,0.0,,,,,,,,
2018-09-26,1001.6,1003.1,2018-09-26 09:11:00,999.8,2018-09-26 14:36:00,26.1,29.5,2018-09-26 11:15:00,23.8,2018-09-26 06:06:00,88.0,66.0,2018-09-26 11:15:00,3.9,18.0,14.3,37.0,2018-09-26 16:34:00,0.0,,,,,,,,
2018-09-27,1001.6,1003.2,2018-09-27 08:09:00,999.7,2018-09-27 15:22:00,26.2,30.8,2018-09-27 13:26:00,23.2,2018-09-27 03:23:00,89.0,61.0,2018-09-27 12:45:00,3.9,26.0,15.7,16.0,2018-09-27 14:56:00,0.0,,,,,,,,
2018-09-28,1001.1,1002.6,2018-09-28 00:01:00,999.1,2018-09-28 15:32:00,26.0,29.0,2018-09-28 12:28:00,24.1,2018-09-28 03:08:00,93.0,64.0,2018-09-29 00:00:00,4.7,26.0,14.5,28.0,2018-09-28 23:58:00,0.0,,,,,,,,
2018-09-29,1000.5,1002.9,2018-09-29 21:41:00,998.4,2018-09-29 14:20:00,25.3,28.2,2018-09-29 12:57:00,22.7,2018-09-30 00:00:00,69.0,44.0,2018-09-29 19:58:00,3.9,18.0,15.0,30.0,2018-09-29 01:43:00,0.0,,,,,,,,
2018-09-30,1004.2,1006.8,2018-09-30 22:29:00,1001.9,2018-09-30 03:18:00,25.0,30.8,2018-09-30 13:32:00,21.1,2018-09-30 04:36:00,70.0,49.0,2018-09-30 12:41:00,2.0,14.0,8.4,348.0,2018-09-30 15:31:00,0.0,,,,,,,,
2018-10-01,1007.2,1008.8,2018-10-01 22:17:00,1005.7,2018-10-01 15:05:00,25.6,31.3,2018-10-01 13:49:00,21.5,2018-10-01 02:09:00,75.0,45.0,2018-10-01 14:43:00,1.4,9.0,8.1,2.0,2018-10-01 14:53:00,0.0,,,,,,,,
2018-10-02,1008.4,1010.3,2018-10-02 10:08:00,1006.7,2018-10-02 15:08:00,24.2,29.7,2018-10-02 13:25:00,20.8,2018-10-02 05:51:00,75.0,47.0,2018-10-02 13:07:00,2.0,16.0,9.8,21.0,2018-10-02 15:52:00,0.0,,,,,,,,
2018-10-03,1007.6,1009.8,2018-10-03 09:15:00,1005.2,2018-10-03 15:08:00,24.0,29.7,2018-10-03 13:04:00,19.5,2018-10-03 05:01:00,69.0,37.0,2018-10-03 11:52:00,2.7,16.0,12.0,25.0,2018-10-03 15:48:00,0.0,,,,,,,,
2018-10-04,1005.1,1007.6,2018-10-04 08:18:00,1003.3,2018-10-04 14:11:00,23.4,27.0,2018-10-04 11:21:00,20.9,2018-10-04 05:29:00,80.0,60.0,2018-10-04 10:58:00,4.7,19.0,16.1,38.0,2018-10-04 14:43:00,0.0,,,,,,,,
2018-10-05,1004.6,1007.3,2018-10-05 23:40:00,1002.8,2018-10-05 03:49:00,24.5,28.8,2018-10-05 13:50:00,20.7,2018-10-05 06:19:00,73.0,52.0,2018-10-05 13:26:00,2.2,354.0,11.1,33.0,2018-10-05 01:00:00,0.0,,,,,,,,
2018-10-06,1007.7,1009.1,2018-10-06 21:57:00,1006.5,2018-10-06 01:47:00,25.9,31.1,2018-10-06 12:31:00,21.8,2018-10-06 02:19:00,82.0,55.0,2018-10-06 12:35:00,1.1,4.0,6.0,346.0,2018-10-06 15:28:00,0.0,,,,,,,,
2018-10-07,1008.5,1010.4,2018-10-07 08:59:00,1006.4,2018-10-07 14:47:00,25.2,30.2,2018-10-07 13:09:00,22.2,2018-10-07 06:26:00,86.0,60.0,2018-10-07 13:31:00,1.9,16.0,7.3,21.0,2018-10-07 12:45:00,0.0,,,,,,,,
2018-10-08,1008.0,1009.8,2018-10-08 08:37:00,1006.0,2018-10-08 15:34:00,25.4,31.0,2018-10-08 12:08:00,21.5,2018-10-08 06:08:00,88.0,56.0,2018-10-08 12:08:00,1.4,4.0,7.4,12.0,2018-10-08 13:06:00,0.0,,,,,,,,
2018-10-09,1007.5,1008.8,2018-10-09 08:37:00,1005.3,2018-10-09 14:57:00,25.8,29.9,2018-10-09 13:46:00,22.2,2018-10-09 04:45:00,89.0,64.0,2018-10-09 11:11:00,1.2,9.0,6.3,341.0,2018-10-09 16:01:00,0.0,,,,,,,,
2018-10-10,1008.1,1009.9,2018-10-10 23:49:00,1005.9,2018-10-10 14:53:00,25.9,29.9,2018-10-10 12:52:00,23.3,2018-10-10 23:13:00,87.0,59.0,2018-10-10 13:55:00,1.6,17.0,8.5,29.0,2018-10-10 17:53:00,0.0,,,,,,,,
2018-10-11,1010.1,1011.8,2018-10-11 22:09:00,1008.4,2018-10-11 14:09:00,23.3,26.5,2018-10-11 13:54:00,21.4,2018-10-11 21:40:00,89.0,67.0,2018-10-11 13:56:00,3.0,14.0,11.1,21.0,2018-10-11 15:38:00,0.0,,,,,,,,
2018-10-12,1011.8,1013.3,2018-10-12 10:10:00,1010.4,2018-10-12 14:58:00,21.6,25.4,2018-10-12 13:11:00,19.6,2018-10-13 00:00:00,99.0,81.0,2018-10-12 13:18:00,2.3,16.0,7.0,33.0,2018-10-12 17:15:00,0.0,,,,,,,,
2018-10-13,1011.1,1012.8,2018-10-13 09:32:00,1009.2,2018-10-13 15:01:00,23.5,29.6,2018-10-13 13:57:00,19.0,2018-10-13 03:21:00,89.0,56.0,2018-10-13 13:57:00,1.4,13.0,6.1,13.0,2018-10-13 14:43:00,0.5,,,,,,,,
2018-10-14,1009.5,1011.1,2018-10-14 08:09:00,1008.1,2018-10-14 14:26:00,25.6,31.6,2018-10-14 12:25:00,21.6,2018-10-14 04:51:00,85.0,49.0,2018-10-14 12:05:00,1.2,352.0,6.5,338.0,2018-10-14 13:28:00,0.0,,,,,,,,
2018-10-15,1008.6,1010.2,2018-10-15 08:43:00,1006.6,2018-10-15 14:43:00,25.2,30.3,2018-10-15 12:49:00,22.1,2018-10-15 06:10:00,92.0,62.0,2018-10-15 12:49:00,1.8,1.0,7.5,2.0,2018-10-15 13:38:00,0.0,,,,,,,,
2018-10-16,1007.4,1009.0,2018-10-16 00:01:00,1005.2,2018-10-16 14:34:00,25.3,29.6,2018-10-16 12:48:00,22.8,2018-10-16 23:19:00,93.0,71.0,2018-10-16 12:48:00,1.9,13.0,9.0,16.0,2018-10-16 15:58:00,0.0,,,,,,,,
2018-10-17,1006.7,1008.2,2018-10-17 22:03:00,1005.2,2018-10-17 15:45:00,23.0,22.9,2018-10-17 16:52:00,20.7,2018-10-17 23:01:00,94.0,97.0,2018-10-17 16:53:00,2.2,23.0,9.3,6.0,2018-10-17 20:13:00,0.5,,,,,,,,
2018-10-18,1008.5,1010.1,2018-10-18 23:42:00,1006.8,2018-10-18 02:52:00,23.9,28.9,2018-10-18 13:19:00,20.4,2018-10-18 06:10:00,83.0,63.0,2018-10-18 12:24:00,1.7,13.0,7.5,18.0,2018-10-18 13:30:00,0.0,,,,,,,,
2018-10-19,1011.5,1013.5,2018-10-19 22:21:00,1009.4,2018-10-19 03:16:00,23.6,28.5,2018-10-19 11:58:00,19.7,2018-10-19 23:55:00,85.0,65.0,2018-10-19 15:01:00,1.7,12.0,8.1,28.0,2018-10-19 15:22:00,0.5,,,,,,,,
2018-10-20,1013.0,1015.3,2018-10-20 09:26:00,1010.8,2018-10-20 14:52:00,22.9,28.7,2018-10-20 12:34:00,19.3,2018-10-20 02:54:00,86.0,61.0,2018-10-20 13:37:00,1.7,11.0,7.7,37.0,2018-10-20 15:47:00,0.0,,,,,,,,
2018-10-21,1011.7,1013.8,2018-10-21 08:45:00,1009.8,2018-10-21 15:02:00,23.5,30.3,2018-10-21 12:59:00,19.0,2018-10-21 06:26:00,84.0,54.0,2018-10-21 12:58:00,1.4,14.0,7.4,5.0,2018-10-21 16:34:00,0.0,,,,,,,,
2018-10-22,1010.5,1012.3,2018-10-22 09:44:00,1008.1,2018-10-22 15:44:00,24.3,29.4,2018-10-22 11:22:00,20.4,2018-10-22 06:23:00,89.0,57.0,2018-10-22 11:25:00,1.3,356.0,7.5,16.0,2018-10-22 19:04:00,0.0,,,,,,,,
2018-10-23,1011.0,1012.5,2018-10-23 08:16:00,1009.3,2018-10-23 14:48:00,24.3,28.9,2018-10-23 12:25:00,21.8,2018-10-23 23:30:00,90.0,61.0,2018-10-23 13:07:00,2.2,12.0,7.8,22.0,2018-10-23 09:15:00,0.0,,,,,,,,
2018-10-24,1011.0,1012.6,2018-10-24 09:25:00,1009.3,2018-10-24 14:45:00,23.9,28.7,2018-10-24 11:32:00,20.4,2018-10-24 06:02:00,89.0,62.0,2018-10-24 11:38:00,1.6,7.0,6.3,337.0,2018-10-24 15:37:00,0.0,,,,,,,,
2018-10-25,1011.2,1013.1,2018-10-25 09:21:00,1009.7,2018-10-25 15:40:00,24.5,31.0,2018-10-25 13:03:00,20.4,2018-10-25 05:57:00,88.0,54.0,2018-10-25 13:02:00,1.2,1.0,6.7,318.0,2018-10-25 14:13:00,0.0,,,,,,,,
2018-10-26,1010.6,1012.6,2018-10-26 09:29:00,1008.5,2018-10-26 15:14:00,24.5,29.6,2018-10-26 13:39:00,21.4,2018-10-26 05:31:00,88.0,51.0,2018-10-26 15:27:00,1.3,345.0,8.0,15.0,2018-10-26 16:15:00,0.0,,,,,,,,
2018-10-27,1011.1,1012.6,2018-10-27 09:14:00,1009.7,2018-10-27 14:50:00,22.5,27.4,2018-10-27 11:48:00,17.7,2018-10-28 00:00:00,69.0,45.0,2018-10-27 12:38:00,3.0,11.0,13.2,36.0,2018-10-27 15:17:00,0.0,,,,,,,,
2018-10-28,1009.9,1012.5,2018-10-28 08:36:00,1007.6,2018-10-28 15:07:00,20.3,26.3,2018-10-28 12:35:00,16.4,2018-10-28 06:18:00,54.0,35.0,2018-10-28 11:11:00,2.5,19.0,11.9,7.0,2018-10-28 15:31:00,0.0,,,,,,,,
2018-10-29,1007.4,1009.1,2018-10-29 00:12:00,1005.1,2018-10-29 14:28:00,20.5,27.9,2018-10-29 13:36:00,15.1,2018-10-29 04:28:00,59.0,34.0,2018-10-29 13:37:00,1.8,360.0,9.7,13.0,2018-10-29 14:41:00,0.0,,,,,,,,
2018-10-30,1006.6,1007.7,2018-10-30 23:39:00,1004.8,2018-10-30 14:37:00,22.3,29.4,2018-10-30 14:19:00,16.2,2018-10-30 06:12:00,69.0,42.0,2018-10-30 14:21:00,1.2,14.0,7.1,21.0,2018-10-30 14:36:00,0.0,,,,,,,,
2018-10-31,1007.6,1008.9,2018-10-31 09:23:00,1006.1,2018-10-31 20:27:00,21.6,26.7,2018-10-31 12:17:00,19.4,2018-10-31 23:46:00,90.0,66.0,2018-10-31 12:20:00,2.1,9.0,10.3,20.0,2018-10-31 15:30:00,0.0,,,,,,,,
2018-11-01,1007.8,1009.0,2018-11-01 05:52:00,1006.5,2018-11-01 01:12:00,20.1,22.3,2018-11-01 14:15:00,18.7,2018-11-01 04:19:00,92.0,79.0,2018-11-01 14:14:00,2.7,18.0,9.7,28.0,2018-11-01 10:42:00,0.5,,,,,,,,
2018-11-02,1008.7,1010.8,2018-11-02 23:07:00,1005.1,2018-11-02 03:17:00,21.6,25.1,2018-11-02 14:02:00,19.3,2018-11-02 01:29:00,98.0,78.0,2018-11-02 13:34:00,1.4,17.0,6.7,19.0,2018-11-02 03:14:00,0.5,,,,,,,,
2018-11-03,1010.5,1011.9,2018-11-03 09:37:00,1008.9,2018-11-03 14:31:00,23.8,29.7,2018-11-03 13:22:00,19.9,2018-11-03 04:55:00,91.0,62.0,2018-11-03 13:21:00,1.7,12.0,7.8,22.0,2018-11-03 18:08:00,0.0,,,,,,,,
2018-11-04,1010.7,1012.7,2018-11-04 08:58:00,1008.6,2018-11-04 15:33:00,24.5,29.4,2018-11-04 11:50:00,21.8,2018-11-05 00:00:00,91.0,64.0,2018-11-04 11:50:00,1.4,17.0,6.7,22.0,2018-11-04 13:44:00,0.0,,,,,,,,
2018-11-05,1011.0,1012.8,2018-11-05 09:03:00,1009.4,2018-11-05 15:53:00,24.4,29.7,2018-11-05 11:56:00,20.7,2018-11-05 06:21:00,91.0,62.0,2018-11-05 11:40:00,1.3,20.0,6.5,328.0,2018-11-05 13:48:00,0.0,,,,,,,,
2018-11-06,1011.9,1013.6,2018-11-06 09:27:00,1010.4,2018-11-06 14:49:00,24.7,29.4,2018-11-06 13:31:00,22.2,2018-11-06 04:51:00,93.0,64.0,2018-11-06 12:36:00,1.2,317.0,4.3,201.0,2018-11-06 12:35:00,0.0,,,,,,,,
2018-11-07,1012.2,1014.5,2018-11-07 09:00:00,1010.5,2018-11-07 15:39:00,24.2,28.5,2018-11-07 13:14:00,21.7,2018-11-07 07:18:00,95.0,71.0,2018-11-07 13:15:00,1.0,348.0,5.8,29.0,2018-11-07 15:13:00,0.0,,,,,,,,
2018-11-08,1011.4,1013.1,2018-11-08 09:31:00,1009.8,2018-11-08 15:02:00,25.1,30.5,2018-11-08 13:05:00,22.5,2018-11-08 23:46:00,88.0,54.0,2018-11-08 13:29:00,1.0,164.0,4.8,339.0,2018-11-08 15:03:00,0.0,,,,,,,,
2018-11-09,1011.7,1013.4,2018-11-09 09:30:00,1010.0,2018-11-09 14:13:00,24.0,29.7,2018-11-09 12:21:00,20.8,2018-11-09 06:33:00,91.0,61.0,2018-11-09 12:51:00,1.6,5.0,7.3,360.0,2018-11-09 15:06:00,0.0,,,,,,,,
2018-11-10,1012.5,1014.4,2018-11-10 08:18:00,1010.4,2018-11-10 15:29:00,23.7,28.6,2018-11-10 13:48:00,20.9,2018-11-10 02:34:00,92.0,65.0,2018-11-10 13:48:00,0.8,45.0,5.6,337.0,2018-11-10 15:45:00,0.0,,,,,,,,
2018-11-11,1011.7,1013.9,2018-11-11 08:24:00,1009.4,2018-11-11 17:43:00,23.5,27.6,2018-11-11 11:02:00,20.9,2018-11-11 06:20:00,94.0,66.0,2018-11-11 11:02:00,1.1,35.0,6.9,15.0,2018-11-11 15:00:00,0.0,,,,,,,,
2018-11-12,1009.2,1011.9,2018-11-12 07:37:00,1007.2,2018-11-12 15:53:00,23.1,26.9,2018-11-12 11:02:00,20.6,2018-11-12 02:06:00,93.0,66.0,2018-11-12 11:08:00,1.4,11.0,8.1,33.0,2018-11-12 12:51:00,0.0,,,,,,,,
2018-11-13,1008.4,1009.8,2018-11-13 09:39:00,1005.9,2018-11-13 14:53:00,22.7,28.0,2018-11-13 13:31:00,19.4,2018-11-13 23:50:00,84.0,57.0,2018-11-13 11:02:00,2.3,5.0,8.4,15.0,2018-11-13 13:56:00,0.0,,,,,,,,
2018-11-14,1010.2,1012.1,2018-11-14 23:19:00,1007.9,2018-11-14 16:14:00,22.2,27.9,2018-11-14 12:49:00,18.3,2018-11-14 06:28:00,84.0,56.0,2018-11-14 12:59:00,2.1,38.0,9.6,4.0,2018-11-14 18:41:00,0.0,,,,,,,,
2018-11-15,1011.1,1013.1,2018-11-15 09:02:00,1009.1,2018-11-15 14:00:00,22.7,29.4,2018-11-15 13:22:00,18.0,2018-11-15 06:01:00,87.0,53.0,2018-11-15 13:24:00,1.4,8.0,6.9,311.0,2018-11-15 14:31:00,0.0,,,,,,,,
2018-11-16,1010.7,1012.4,2018-11-16 09:18:00,1008.7,2018-11-16 15:14:00,23.9,27.9,2018-11-16 11:23:00,20.9,2018-11-16 06:28:00,91.0,66.0,2018-11-16 11:39:00,1.4,1.0,6.2,11.0,2018-11-16 12:55:00,0.0,,,,,,,,
2018-11-17,1010.9,1012.6,2018-11-17 09:27:00,1009.5,2018-11-17 14:45:00,22.9,26.4,2018-11-17 11:02:00,21.2,2018-11-17 22:57:00,94.0,70.0,2018-11-17 11:02:00,2.0,8.0,7.8,29.0,2018-11-17 12:36:00,0.0,,,,,,,,
2018-11-18,1011.1,1012.8,2018-11-18 09:10:00,1008.7,2018-11-18 15:19:00,23.8,29.4,2018-11-18 14:47:00,20.6,2018-11-18 05:32:00,91.0,62.0,2018-11-18 14:47:00,1.4,18.0,6.0,358.0,2018-11-18 17:11:00,0.0,,,,,,,,
2018-11-19,1011.7,1013.4,2018-11-19 09:20:00,1009.8,2018-11-19 14:21:00,22.7,28.7,2018-11-19 10:53:00,18.9,2018-11-19 23:59:00,87.0,49.0,2018-11-19 10:48:00,2.9,20.0,10.6,18.0,2018-11-19 16:41:00,0.0,,,,,,,,
2018-11-20,1011.9,1013.6,2018-11-20 09:14:00,1009.7,2018-11-20 14:58:00,22.8,27.9,2018-11-20 14:05:00,18.3,2018-11-20 05:42:00,86.0,61.0,2018-11-20 14:05:00,1.2,322.0,5.2,216.0,2018-11-20 13:45:00,0.0,,,,,,,,
2018-11-21,1011.2,1012.9,2018-11-21 22:39:00,1008.9,2018-11-21 14:50:00,23.6,28.3,2018-11-21 10:20:00,20.1,2018-11-21 05:51:00,85.0,55.0,2018-11-21 10:21:00,1.3,25.0,7.6,331.0,2018-11-21 11:43:00,0.0,,,,,,,,
2018-11-22,1012.8,1014.6,2018-11-22 08:52:00,1010.5,2018-11-22 15:01:00,20.9,24.2,2018-11-22 11:55:00,18.5,2018-11-22 22:35:00,80.0,59.0,2018-11-22 14:55:00,3.6,19.0,12.5,27.0,2018-11-22 11:24:00,0.0,,,,,,,,
2018-11-23,1013.5,1015.8,2018-11-23 09:12:00,1011.6,2018-11-23 15:47:00,20.0,25.3,2018-11-23 12:58:00,17.3,2018-11-24 00:00:00,86.0,57.0,2018-11-23 12:58:00,1.7,13.0,8.7,17.0,2018-11-23 13:41:00,0.0,,,,,,,,
2018-11-24,1013.3,1014.7,2018-11-24 07:48:00,1011.3,2018-11-24 14:51:00,21.1,27.0,2018-11-24 12:39:00,16.1,2018-11-24 04:39:00,84.0,50.0,2018-11-24 11:59:00,1.1,1.0,5.8,339.0,2018-11-24 15:45:00,0.0,,,,,,,,
2018-11-25,1012.5,1014.9,2018-11-25 19:43:00,1010.3,2018-11-25 15:27:00,20.8,26.6,2018-11-25 12:04:00,17.3,2018-11-25 20:48:00,85.0,56.0,2018-11-25 12:04:00,1.1,4.0,7.9,356.0,2018-11-25 18:31:00,10.0,,,,,,,,
2018-11-26,1013.5,1015.2,2018-11-26 09:00:00,1012.3,2018-11-26 03:06:00,19.6,21.5,2018-11-26 12:10:00,18.3,2018-11-26 00:01:00,98.0,75.0,2018-11-26 12:17:00,1.5,25.0,6.8,360.0,2018-11-26 20:10:00,2.5,,,,,,,,
2018-11-27,1012.9,1014.6,2018-11-27 09:40:00,1011.6,2018-11-27 14:30:00,21.3,25.2,2018-11-27 13:03:00,18.8,2018-11-27 06:02:00,88.0,65.0,2018-11-27 14:22:00,1.8,14.0,6.6,14.0,2018-11-27 15:45:00,0.0,,,,,,,,
2018-11-28,1013.7,1015.7,2018-11-28 09:28:00,1011.5,2018-11-28 15:03:00,19.8,22.1,2018-11-28 13:37:00,17.6,2018-11-28 03:36:00,97.0,80.0,2018-11-28 13:45:00,1.6,2.0,7.3,7.0,2018-11-28 02:30:00,7.0,,,,,,,,
2018-11-29,1015.0,1017.1,2018-11-29 09:36:00,1013.8,2018-11-29 03:36:00,20.9,26.4,2018-11-29 13:06:00,18.1,2018-11-29 06:01:00,81.0,56.0,2018-11-29 13:12:00,1.6,19.0,6.8,6.0,2018-11-29 10:18:00,0.0,,,,,,,,
