日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
108/01/23,33.9025,42.24545454545454,31.883333333333336,36.13333333333333,41.89696969696968,36.43322510822511,32.17272727272727,22.825,24.266666666666666,31.62121212121212,26.620995670995665,21.6,14.041666666666666,14.141666666666666,18.833333333333336,16.26904761904762,20.645454545454545,17.84166666666667,21.991666666666667,23.063636363636363,20.16417748917749,3196.2727272727275,3520.4166666666665,3213.5,5572.424242424241,4248.81277056277,31.939090909090908,22.83666666666667,24.635,14.425,17.175,11.65,,0.0,,74.5,11.025,16.083333333333332,18.35,14.425,16.382142857142856,18.35,14.425,18.063333333333333,20.275,14.425,18.335833333333333,20.75,14.425,19.53333333333333,22.5,17.175,19.95357142857143,23.175,17.175,22.15,25.925,17.175,22.592500000000005,26.875,17.175,13.991666666666664,16.5,11.65,14.15,16.5,11.65,15.891666666666667,18.375,11.65,15.938333333333333,19.175,11.65,,,,,,,,,,,,,81.16666666666667,85.75,74.5,83.92857142857143,93.5,74.5,85.36666666666666,93.5,74.5,83.91666666666667,93.5,70.0,11.266666666666666,12.725,10.05,9.87142857142857,12.725,6.575,9.226666666666668,12.725,6.325,9.466666666666669,13.675,6.275,0.125,6.875,6.875,7.875,,,,,5.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,2,0,0,0
108/01/24,32.291666666666664,43.79166666666666,31.183333333333334,33.050000000000004,45.34570707070706,38.13441558441559,34.175000000000004,22.141666666666666,22.3,35.38257575757576,28.24242424242424,23.416666666666668,13.916666666666666,14.466666666666669,21.672222222222228,17.608333333333334,20.375,17.266666666666666,18.583333333333336,23.673484848484847,20.52608225108225,2841.333333333333,2730.4166666666665,2792.833333333333,5667.535353535353,4151.800865800866,33.9025,22.53,22.758333333333336,15.0,20.55,10.55,,0.0,,71.75,8.325,14.966666666666669,15.475,14.425,16.17142857142857,18.35,14.425,17.73166666666667,20.275,14.425,18.214166666666667,20.75,14.425,18.883333333333336,20.55,17.175,20.289285714285715,23.175,17.175,21.946666666666665,25.925,17.175,22.525,26.875,17.175,12.008333333333333,13.825,10.55,13.446428571428571,16.5,10.55,15.37,18.175,10.55,15.730833333333331,19.175,10.55,,,,,,,,,,,,,76.5,83.25,71.75,80.82142857142857,86.25,71.75,84.28333333333333,93.5,71.75,83.56666666666666,93.5,70.0,10.691666666666668,12.725,8.325,9.653571428571428,12.725,6.575,9.078333333333337,12.725,6.325,9.3775,13.675,6.275,0.125,2.0,6.875,7.875,,,,,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,3,0,0,0
108/01/25,30.221666666666664,42.708333333333336,32.575,31.641666666666666,42.91515151515151,39.78084415584415,32.35,23.25,22.20833333333333,32.89924242424242,29.70075757575758,21.258333333333333,15.116666666666667,12.95,22.09166666666667,18.65714285714285,21.450000000000003,17.45833333333333,18.691666666666663,20.82348484848485,21.1237012987013,3032.333333333333,3236.6666666666665,2814.25,3023.3131313131307,4194.931818181818,32.291666666666664,23.411666666666665,22.195,16.1,22.3,11.5,,0.0,,78.25,7.625,15.175,16.1,14.425,16.267857142857146,18.35,14.425,17.506666666666668,20.275,14.425,18.069166666666668,20.75,14.425,20.008333333333336,22.3,17.175,20.810714285714287,23.175,17.175,21.826666666666668,25.925,17.175,22.423333333333336,26.875,17.175,11.233333333333333,11.65,10.55,13.107142857142858,16.5,10.55,14.995,18.175,10.55,15.530833333333334,19.175,10.55,,,,,,,,,,,,,74.83333333333333,78.25,71.75,79.67857142857143,85.75,71.75,83.86666666666666,93.5,71.75,83.275,93.5,70.0,8.991666666666665,11.025,7.625,9.05,12.725,6.575,9.0,12.725,6.325,9.299166666666668,13.675,6.275,0.0,0.125,6.875,7.875,,,,,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,4,0,0,1
108/01/26,30.93583333333333,40.583333333333336,33.7,31.758333333333336,42.3611111111111,40.924891774891776,30.491666666666664,23.266666666666666,22.266666666666666,32.33888888888889,30.735281385281382,19.666666666666668,14.308333333333332,13.633333333333333,21.447222222222223,19.307142857142857,20.916666666666668,19.391666666666666,18.125000000000004,20.913888888888888,21.61774891774892,2941.0,3536.9166666666665,3169.9166666666665,2938.2222222222213,4152.693722943723,30.221666666666664,23.49416666666667,22.41333333333333,16.275,22.9,11.65,,0.0,,83.75,8.175,15.791666666666666,16.275,15.0,16.185714285714287,18.35,14.425,17.283333333333335,20.275,14.425,17.920833333333334,20.75,14.425,21.916666666666668,22.9,20.55,20.77142857142857,22.9,17.175,21.77333333333333,25.925,17.175,22.3725,26.875,17.175,11.233333333333333,11.65,10.55,12.860714285714286,16.5,10.55,14.56,17.775,10.55,15.28,18.375,10.55,,,,,,,,,,,,,77.91666666666667,83.75,71.75,80.25,85.75,71.75,83.4,93.5,71.75,83.10833333333333,93.5,70.0,8.041666666666666,8.325,7.625,9.214285714285714,12.725,6.575,9.118333333333334,12.725,6.325,9.230833333333331,13.675,6.275,0.0,0.125,6.875,7.875,,,,,11.249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,5,1,0,0
108/01/27,32.56,41.03333333333334,33.445454545454545,32.78,41.44166666666666,41.97251082251082,31.2,22.89090909090909,21.96,31.347222222222214,31.868614718614715,20.133333333333333,14.9,12.58,20.352777777777774,20.139285714285712,20.90000000000001,18.545454545454547,20.200000000000003,21.08888888888889,21.83322510822511,3274.1666666666665,2556.0,2995.5,3082.4999999999995,4115.158008658009,30.93583333333333,23.50636363636364,21.983,15.425,19.475,13.25,,0.0,,68.5,13.175,15.933333333333332,16.275,15.425,15.864285714285716,18.35,14.425,16.96,19.95,14.425,17.7975,20.75,14.425,21.558333333333337,22.9,19.475,20.54642857142857,22.9,17.175,21.343333333333337,25.475,17.175,22.27,26.875,17.175,12.133333333333333,13.25,11.5,12.703571428571433,16.5,10.55,14.258333333333333,17.05,10.55,15.188333333333333,18.375,10.55,,,,,,,,,,,,,76.83333333333333,83.75,68.5,77.96428571428571,85.75,68.5,82.01666666666667,93.5,68.5,82.80833333333334,93.5,68.5,9.658333333333331,13.175,7.625,10.157142857142858,13.175,7.625,9.575,13.175,6.575,9.214166666666667,13.175,6.275,0.0,0.125,6.875,7.875,,,,,6.225000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,6,1,0,0
108/01/28,33.7,42.36,50.0,32.3,41.32555555555555,43.24601731601732,32.64,39.8,22.1,31.44388888888889,33.26134199134199,23.09,20.0,15.0,20.96333333333334,21.309285714285718,19.27,30.0,17.299999999999997,20.362222222222226,21.9367316017316,2895.3,10965.0,12845.0,3036.822222222221,4163.629437229437,32.56,37.4,22.7,15.45,20.275,12.75,,0.0,,68.0,8.475,15.716666666666669,16.275,15.425,15.45,16.275,14.425,16.66,19.1,14.425,17.743333333333336,20.75,14.425,20.883333333333333,22.9,19.475,20.228571428571428,22.9,17.175,20.996666666666663,23.425,17.175,22.217500000000005,26.875,17.175,12.549999999999995,13.25,11.65,12.167857142857144,13.825,10.55,13.973333333333333,17.05,10.55,15.130833333333332,18.375,10.55,,,,,,,,,,,,,73.41666666666667,83.75,68.0,75.42857142857143,83.75,68.0,80.7,93.5,68.0,82.73333333333333,93.5,68.0,9.941666666666668,13.175,8.175,9.93214285714286,13.175,7.625,9.656666666666668,13.175,6.575,9.100833333333334,13.175,6.275,0.0,0.125,6.875,7.875,,,,,7.524999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,0,0,1,0
108/01/29,32.175000000000004,44.8,42.24545454545454,31.9,42.7311111111111,42.50316017316017,35.0,32.17272727272727,23.58333333333333,32.946666666666665,32.5756277056277,20.0,21.6,14.308333333333332,21.07444444444445,21.309285714285718,24.8,20.645454545454545,17.59166666666667,21.656666666666663,21.19387445887446,12686.0,3196.2727272727275,3411.5,6285.155555555554,4409.48658008658,33.7,31.939090909090908,23.545,15.875,23.15,10.85,,0.0,,79.0,6.425,15.583333333333334,15.875,15.425,15.507142857142858,16.275,14.425,16.44666666666667,19.1,14.425,17.7675,20.75,14.425,20.966666666666665,23.15,19.475,20.832142857142856,23.15,17.175,20.98333333333333,23.425,17.175,22.32,26.875,17.175,12.283333333333331,13.25,10.85,11.742857142857144,13.25,10.55,13.563333333333334,17.05,10.55,15.079166666666667,18.375,10.55,,,,,,,,,,,,,71.83333333333333,79.0,68.0,74.82142857142857,83.75,68.0,80.38333333333334,93.5,68.0,83.03333333333333,93.5,68.0,9.358333333333333,13.175,6.425,9.032142857142857,13.175,6.425,9.438333333333333,13.175,6.425,8.906666666666668,13.175,6.275,0.0,0.0,6.875,7.875,,,,,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,1,0,0,0
108/01/30,31.6125,42.31666666666667,43.79166666666666,31.883333333333336,43.15888888888888,42.513333333333335,32.50833333333333,34.175000000000004,22.825,33.38277777777778,32.62357142857143,21.575,23.416666666666668,14.041666666666666,21.555000000000003,21.305714285714284,20.74166666666667,20.375,17.84166666666667,21.60388888888889,21.20761904761905,2955.6666666666665,2841.333333333333,3520.4166666666665,6178.988888888888,4375.114285714286,32.175000000000004,33.9025,22.83666666666667,16.425,22.8,11.85,,0.0,,84.75,7.45,15.916666666666666,16.425,15.45,15.792857142857144,16.425,15.0,16.268333333333334,18.8,14.425,17.751666666666665,20.75,14.425,22.075,23.15,20.275,21.635714285714283,23.15,19.475,20.94166666666667,23.175,17.175,22.3225,26.875,17.175,11.816666666666665,12.75,10.85,11.771428571428572,13.25,10.55,13.233333333333333,17.05,10.55,15.0675,18.375,10.55,,,,,,,,,,,,,77.25,84.75,68.0,76.28571428571429,84.75,68.0,80.66666666666667,93.5,68.0,83.44166666666666,93.5,68.0,7.45,8.475,6.425,8.52142857142857,13.175,6.425,9.28,13.175,6.425,8.895833333333334,13.175,6.275,0.0,0.0,6.875,7.875,,,,,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,2,0,0,0
108/01/31,30.78333333333333,42.2,42.708333333333336,31.183333333333334,43.105555555555554,42.28595238095238,31.73333333333333,32.35,22.141666666666666,33.08055555555556,32.27476190476191,20.916666666666668,21.258333333333333,13.916666666666666,20.83055555555556,20.948571428571427,21.283333333333328,21.450000000000003,17.266666666666666,22.274999999999995,21.337380952380958,2604.083333333333,3032.333333333333,2730.4166666666665,6081.916666666665,4341.221428571428,31.6125,32.291666666666664,22.53,18.325,24.825,13.625,,0.0,,81.5,6.300000000000001,16.875,18.325,15.875,16.267857142857142,18.325,15.425,16.236666666666668,18.35,14.425,17.793333333333337,20.75,14.425,23.59166666666667,24.825,22.8,22.246428571428574,24.825,19.475,21.063333333333333,24.825,17.175,22.47,26.875,17.175,12.108333333333327,13.625,10.85,12.210714285714284,13.625,10.85,13.005,16.5,10.55,15.0025,18.375,10.55,,,,,,,,,,,,,81.75,84.75,79.0,77.67857142857143,84.75,68.0,80.2,93.5,68.0,83.4,93.5,68.0,6.7250000000000005,7.45,6.300000000000001,8.232142857142858,13.175,6.300000000000001,9.003333333333332,13.175,6.300000000000001,8.729166666666666,13.175,6.275,0.0,0.0,6.875,7.875,,,,,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4999999999999999,0.8660254037844387,1.0,3,0,0,0
108/11/01,29.93636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.85,28.875,20.45,,0.0,,84.75,8.525,23.35,23.85,22.525,23.510714285714283,23.875,22.525,23.505,24.25,22.525,24.936666666666667,27.825,22.525,27.7,28.875,25.700000000000003,28.90357142857143,30.275,25.700000000000003,29.040000000000003,30.275,25.700000000000003,30.230833333333333,33.675,25.700000000000003,20.70833333333333,21.0,20.45,20.11428571428572,21.0,19.4,20.014444444444447,21.35,18.3,21.565555555555555,24.675,18.3,,,,,,,,,,,,,81.66666666666667,84.75,78.75,80.14285714285714,84.75,75.5,76.63333333333334,84.75,67.75,77.45,84.75,65.25,9.35,10.45,8.525,8.975,10.45,7.375,9.308333333333334,11.95,5.975,8.264999999999999,11.95,4.575,0.0,0.0,0.0,0.0,,,,,8.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,4,0,0,1
108/11/02,32.55,44.90909090909091,,,,,29.872727272727275,,,,,17.345454545454547,,,,,27.56363636363636,,,,,2309.7272727272725,,,,,29.93636363636364,,,24.675,29.775,21.725,,0.0,,82.0,7.975,24.066666666666663,24.675,23.675,23.625,24.675,22.525,23.53333333333333,24.675,22.525,24.8325,27.825,22.525,29.058333333333334,29.775,28.525,28.9,30.275,25.700000000000003,29.065,30.275,25.700000000000003,30.10083333333333,33.075,25.700000000000003,21.058333333333334,21.725,20.45,20.425,21.725,19.4,20.03944444444444,21.725,18.3,21.519722222222224,24.675,18.3,,,,,,,,,,,,,81.83333333333333,84.75,78.75,81.0,84.75,75.5,77.31666666666666,84.75,67.75,77.6,84.75,65.25,8.525,9.075,7.975,9.060714285714289,10.45,7.975,9.1,11.95,5.975,8.303333333333333,11.95,4.575,0.0,0.0,0.0,0.0,,,,,8.049999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,5,1,0,0
108/11/03,36.11111111111112,46.53,,,,,32.34,,,,,20.16,,,,,26.37,,,,,2330.2,,,,,32.55,,,24.2,30.425,20.525,,0.0,,81.0,7.225,24.241666666666664,24.675,23.85,23.692857142857147,24.675,22.525,23.578333333333333,24.675,22.525,24.711666666666662,27.225,22.525,29.691666666666663,30.425,28.875,28.92142857142857,30.425,25.700000000000003,29.113333333333337,30.425,25.700000000000003,30.0125,32.825,25.700000000000003,20.9,21.725,20.45,20.585714285714285,21.725,19.725,20.081111111111117,21.725,18.3,21.383055555555558,24.675,18.3,,,,,,,,,,,,,82.58333333333333,84.75,81.0,81.78571428571429,84.75,78.75,78.2,84.75,72.25,77.64166666666667,84.75,65.25,7.908333333333332,8.525,7.225,8.924999999999999,10.45,7.225,8.865,11.95,5.975,8.3425,11.95,4.575,0.0,0.0,0.0,0.0,,,,,9.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,6,1,0,0
108/11/04,37.0,54.06666666666666,,,48.50191919191919,,35.388888888888886,,,32.53387205387205,,20.77777777777778,,,19.427744107744108,,33.288888888888884,,,29.07417508417508,,1472.0,,,2037.3090909090909,,36.11111111111112,,,23.825,29.2,20.775,,0.0,,81.0,10.8,24.23333333333333,24.675,23.825,23.74285714285714,24.675,22.525,23.61833333333333,24.675,22.525,24.59916666666667,27.225,22.525,29.8,30.425,29.2,28.78214285714285,30.425,25.700000000000003,29.17833333333333,30.425,25.700000000000003,29.92833333333333,32.825,25.700000000000003,21.008333333333333,21.725,20.525,20.735714285714288,21.725,20.0,20.154444444444444,21.725,18.3,21.27305555555556,24.675,18.3,,,,,,,,,,,,,81.33333333333333,82.0,81.0,81.89285714285714,84.75,78.75,78.55,84.75,72.25,77.59166666666667,84.75,65.25,8.666666666666666,10.8,7.225,9.028571428571428,10.8,7.225,8.788333333333332,10.8,5.975,8.489166666666666,11.95,4.575,0.0,0.0,0.0,0.0,,,,,8.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,0,0,1,0
108/11/05,38.77272727272727,55.0,,,51.86555555555555,,39.6,,,35.776296296296294,,20.0,,,20.312592592592598,,35.0,,,31.55296296296296,,6824.0,,,3542.066666666667,,37.0,,,23.0,26.8,21.1,,0.0,,74.5,11.55,23.675,24.2,23.0,23.678571428571427,24.675,22.525,23.615,24.675,22.525,24.459166666666665,27.225,22.525,28.808333333333334,30.425,26.8,28.471428571428568,30.425,25.700000000000003,29.078333333333333,30.425,25.700000000000003,29.765,32.825,25.700000000000003,20.8,21.1,20.525,20.892857142857142,21.725,20.45,20.236666666666668,21.725,18.3,21.15388888888889,24.4,18.3,,,,,,,,,,,,,78.83333333333333,81.0,74.5,80.5,84.75,74.5,78.7,84.75,73.75,77.33333333333333,84.75,65.25,9.858333333333333,11.55,7.225,9.37142857142857,11.55,7.225,8.858333333333333,11.55,5.975,8.672500000000001,11.95,4.575,0.0,0.0,0.0,0.0,,,,,5.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,1,0,0,0
108/11/06,39.190909090909095,54.2090909090909,,,54.42525252525252,,39.22727272727273,,,38.07205387205387,,23.327272727272728,,,21.36835016835017,,30.881818181818176,,,33.05690235690236,,2256.454545454545,,,3517.484848484848,,38.77272727272727,,,22.9,27.73333333333333,20.03333333333333,,0.0,,73.75,9.5,23.241666666666664,23.825,22.9,23.732142857142858,24.675,22.9,23.611666666666668,24.675,22.525,24.31833333333333,27.225,22.525,27.91111111111111,29.2,26.8,28.761904761904763,30.425,26.8,29.04222222222222,30.425,25.700000000000003,29.656111111111112,32.825,25.700000000000003,20.63611111111111,21.1,20.03333333333333,20.801190476190477,21.725,20.03333333333333,20.258888888888887,21.725,18.3,21.024166666666662,24.4,18.3,,,,,,,,,,,,,76.41666666666667,81.0,73.75,79.39285714285714,84.75,73.75,78.65,84.75,73.75,77.075,84.75,65.25,10.616666666666667,11.55,9.5,9.235714285714286,11.55,7.225,8.866666666666667,11.55,5.975,8.836666666666666,11.95,5.275,0.0,0.0,0.0,0.0,,,,,7.699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,2,0,0,0
108/11/07,44.17272727272727,55.68181818181818,,,54.96363636363636,,39.26363636363636,,,39.36363636363637,,25.327272727272728,,,22.884848484848487,,30.35454545454545,,,32.07878787878787,,1947.1818181818185,,,3675.878787878788,,39.190909090909095,,,22.6,28.525,18.85,,0.0,,76.25,9.525,22.83333333333333,23.0,22.6,23.57857142857143,24.675,22.6,23.55333333333333,24.675,22.525,24.164166666666667,27.075,22.525,27.686111111111117,28.525,26.8,28.76190476190476,30.425,26.8,28.94222222222222,30.425,25.700000000000003,29.512777777777774,31.825,25.700000000000003,19.994444444444444,21.1,18.85,20.494047619047617,21.725,18.85,20.29555555555556,21.725,18.85,20.860000000000003,24.4,18.3,,,,,,,,,,,,,74.83333333333333,76.25,73.75,79.03571428571429,84.75,73.75,78.81666666666666,84.75,73.75,76.90833333333333,84.75,65.25,10.191666666666668,11.55,9.5,9.3,11.55,7.225,9.103333333333332,11.55,7.225,8.914166666666667,11.95,5.275,0.0,0.0,0.0,0.0,,,,,9.674999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,3,0,0,0
108/11/08,51.94545454545455,59.14545454545455,44.90909090909091,,56.345454545454544,52.7917316017316,44.42727272727273,29.872727272727275,,40.97272727272728,37.15997113997114,32.56363636363636,17.345454545454547,,27.072727272727278,22.78591630591631,26.581818181818186,27.56363636363636,,29.27272727272727,30.00581529581529,1402.7272727272727,2309.7272727272725,,1868.787878787879,2648.8987012987013,44.17272727272727,29.93636363636364,,22.65,28.325,18.9,,0.0,,76.0,10.875,22.716666666666665,22.9,22.6,23.40714285714285,24.675,22.6,23.471666666666668,24.675,22.525,24.016666666666666,26.8,22.525,28.194444444444443,28.525,27.73333333333333,28.683333333333334,30.425,26.8,28.86888888888889,30.425,25.700000000000003,29.39611111111111,31.65,25.700000000000003,19.26111111111111,20.03333333333333,18.85,20.27261904761905,21.725,18.85,20.19722222222222,21.725,18.85,20.676666666666662,23.725,18.3,,,,,,,,,,,,,75.33333333333333,76.25,73.75,77.78571428571429,82.0,73.75,78.81666666666666,84.75,73.75,76.75833333333334,84.75,65.25,9.966666666666669,10.875,9.5,9.635714285714286,11.55,7.225,9.245,11.55,7.225,9.038333333333334,11.95,5.275,0.0,0.0,0.0,0.0,,,,,9.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,4,0,0,1
108/11/09,57.96363636363637,66.75454545454545,46.53,,60.52727272727273,55.91251082251082,51.89090909090908,32.34,,45.19393939393939,40.30542568542568,38.87272727272728,20.16,,32.25454545454546,25.861240981240982,27.881818181818176,26.37,,28.27272727272727,30.05126984126984,1385.7272727272727,2330.2,,1578.545454545455,2516.8987012987013,51.94545454545455,32.55,,22.15,27.4,19.05,,0.0,,70.75,12.775,22.46666666666667,22.65,22.15,23.04642857142857,24.2,22.15,23.371666666666663,24.675,22.15,23.861666666666668,26.525,22.15,28.08333333333333,28.525,27.4,28.34404761904762,30.425,26.8,28.70055555555556,30.425,25.700000000000003,29.263611111111118,31.65,25.700000000000003,18.933333333333334,19.05,18.85,19.89047619047619,21.1,18.85,20.11722222222222,21.725,18.85,20.52083333333333,23.4,18.3,,,,,,,,,,,,,74.33333333333333,76.25,70.75,76.17857142857143,81.0,70.75,78.41666666666667,84.75,70.75,76.475,84.75,65.25,11.058333333333332,12.775,9.525,10.321428571428571,12.775,7.225,9.536666666666669,12.775,7.225,9.288333333333332,12.775,5.65,0.0,0.0,0.0,0.0,,,,,8.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,5,1,0,0
108/11/10,63.72222222222222,76.17272727272727,54.06666666666666,,67.35757575757576,60.14718614718614,57.99090909090909,35.388888888888886,,51.43636363636364,43.96984126984127,40.309090909090905,20.77777777777778,,37.24848484848485,28.739682539682544,35.86363636363637,33.288888888888884,,30.10909090909091,31.407503607503603,1587.8181818181818,1472.0,,1458.757575757576,2410.844155844156,57.96363636363637,36.11111111111112,,20.95,27.1,17.05,,0.0,,69.25,10.825,21.916666666666668,22.65,20.95,22.58214285714286,23.825,20.95,23.176666666666662,24.675,20.95,23.69333333333333,26.525,20.95,27.60833333333333,28.325,27.1,27.86904761904762,29.2,26.8,28.52055555555556,30.425,25.700000000000003,29.11194444444444,30.925,25.700000000000003,18.33333333333333,19.05,17.05,19.39404761904762,21.1,17.05,19.95055555555556,21.725,17.05,20.3325,23.4,17.05,,,,,,,,,,,,,72.0,76.0,69.25,74.5,81.0,69.25,77.96666666666667,84.75,69.25,76.13333333333334,84.75,65.25,11.491666666666667,12.775,10.825,10.835714285714287,12.775,9.5,9.766666666666667,12.775,7.225,9.415833333333332,12.775,5.65,0.0,0.0,0.0,0.0,,,,,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,6,1,0,0
