日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
113/10/19,27.0,30.3,24.25,0.0,,,87.0,6.8
113/10/20,26.299999999999997,30.95,23.5,0.0,,,80.0,7.0
113/10/21,26.15,31.05,22.9,0.0,,,84.0,8.25
113/10/22,26.1,30.4,23.85,0.0,,,83.5,11.7
113/10/23,24.25,27.15,22.1,0.0,,,76.0,15.95
113/10/24,24.15,27.75,21.75,0.0,,,77.0,15.15
113/10/25,26.35,31.15,23.25,0.0,,,84.0,10.5
113/10/26,26.45,29.6,25.200000000000003,0.0,,,92.5,6.25
113/10/27,26.5,29.2,24.700000000000003,0.0,,,91.0,5.75
113/10/28,24.55,26.65,23.3,0.5,,,87.0,9.85
113/10/29,24.2,28.85,21.700000000000003,0.0,,,80.0,12.3
113/10/30,24.65,29.200000000000003,21.05,0.0,,,79.0,13.3
113/10/31,25.65,27.700000000000003,22.75,32.5,,,88.5,22.85
113/11/01,24.6,27.7,22.25,40.0,,,93.0,18.85
113/11/02,24.85,28.7,22.05,0.0,,,81.5,7.35
113/11/03,24.4,28.950000000000003,21.700000000000003,0.0,,,84.0,7.7
113/11/04,24.7,29.25,21.85,0.0,,,82.0,7.45
113/11/05,23.4,27.05,21.35,0.0,,,79.0,9.65
113/11/06,22.25,26.9,19.4,0.0,,,67.5,10.100000000000001
113/11/07,21.85,26.65,18.5,0.0,,,72.5,10.2
113/11/08,22.35,26.450000000000003,19.85,0.0,,,84.5,8.85
113/11/09,24.1,29.549999999999997,20.45,0.0,,,88.0,7.3
113/11/10,24.05,28.200000000000003,21.65,0.0,,,88.5,8.95
113/11/11,24.1,29.0,21.3,0.0,,,85.5,7.5
113/11/12,24.5,27.0,22.9,0.0,,,91.5,6.550000000000001
113/11/13,25.55,30.6,23.450000000000003,0.0,,,89.0,4.95
113/11/14,24.95,29.1,23.05,0.0,,,92.5,5.85
113/11/15,24.45,27.55,22.85,0.0,,,95.0,6.0
113/11/16,24.5,27.75,23.35,1.5,,,93.0,11.0
113/11/17,24.75,29.6,22.299999999999997,0.5,,,83.5,10.0
113/11/18,22.0,25.35,19.75,0.0,,,77.5,12.5
113/11/19,20.950000000000003,23.6,19.15,0.0,,,81.5,9.85
113/11/20,21.8,25.799999999999997,19.6,0.0,,,84.5,9.2
113/11/21,21.4,24.700000000000003,19.5,0.0,,,82.0,11.35
113/11/22,21.15,24.95,18.95,0.0,,,77.0,8.45
113/11/23,21.1,24.85,18.9,0.0,,,72.5,6.9
113/11/24,21.8,27.15,18.15,0.0,,,78.0,6.85
113/11/25,22.3,26.85,19.6,0.0,,,86.5,6.5
113/11/26,20.55,25.2,15.9,0.0,,,80.5,13.2
113/11/27,18.049999999999997,23.950000000000003,15.1,0.0,,,64.5,12.5
113/11/28,17.85,22.5,14.7,0.0,,,60.0,10.75
113/11/29,17.1,22.5,14.05,0.0,,,57.0,10.600000000000001
113/11/30,17.65,24.25,11.95,0.0,,,72.0,5.45
113/12/01,19.049999999999997,26.1,14.6,0.0,,,79.0,7.0
113/12/02,20.05,26.15,15.2,0.0,,,86.5,7.4
113/12/03,21.15,26.25,16.85,0.0,,,83.5,4.949999999999999
113/12/04,20.9,26.5,17.7,0.0,,,79.0,7.95
113/12/05,20.25,25.799999999999997,16.6,0.0,,,76.5,9.2
113/12/06,20.2,25.5,15.7,0.0,,,80.0,9.8
113/12/07,20.1,24.85,17.25,0.0,,,81.5,12.8
113/12/08,17.85,21.75,16.05,0.0,,,73.5,12.55
113/12/09,18.95,24.45,15.75,0.0,,,73.5,6.7
113/12/10,19.45,24.25,16.4,0.0,,,83.5,10.2
113/12/11,20.4,25.55,17.4,0.0,,,83.5,8.9
113/12/12,19.25,23.049999999999997,16.55,0.0,,,78.0,9.65
113/12/13,18.25,22.0,15.2,0.0,,,81.0,13.399999999999999
113/12/14,14.3,17.45,12.2,0.0,,,70.5,13.85
113/12/15,14.8,19.65,12.05,0.0,,,68.5,10.95
113/12/16,14.75,17.65,12.35,0.0,,,69.5,7.3
113/12/17,16.3,22.799999999999997,10.95,0.0,,,79.0,11.3
113/12/18,16.6,21.1,14.4,0.0,,,66.5,13.45
113/12/19,14.3,16.1,13.25,0.0,,,63.5,10.0
113/12/20,16.05,20.85,12.2,0.0,,,79.0,8.55
113/12/21,16.6,21.3,13.6,0.0,,,78.5,13.1
113/12/22,14.45,17.1,13.05,0.0,,,66.0,12.45
113/12/23,15.2,18.4,13.25,8.0,,,82.5,8.850000000000001
113/12/24,16.4,18.700000000000003,14.25,15.0,,,95.0,8.5
113/12/25,18.1,20.75,15.65,0.0,,,94.5,9.399999999999999
113/12/26,19.0,23.55,16.5,0.0,,,84.0,10.5
113/12/27,17.299999999999997,19.4,16.15,0.25,,,80.5,10.9
113/12/28,14.399999999999999,18.35,10.8,0.0,,,68.0,14.45
113/12/29,15.35,20.95,10.15,0.0,,,69.5,8.2
113/12/30,17.75,22.1,15.0,0.0,,,81.5,7.1
113/12/31,17.3,22.55,14.25,0.0,,,66.5,10.05
114/01/01,16.15,18.65,14.55,9.0,,,80.5,5.35
114/01/02,16.85,18.700000000000003,15.25,6.5,,,91.0,8.45
114/01/03,16.549999999999997,19.7,13.15,0.0,,,74.5,12.85
114/01/04,17.2,23.8,12.45,0.0,,,78.5,6.9
114/01/05,16.9,20.549999999999997,15.1,0.0,,,90.5,10.45
114/01/06,16.5,20.9,12.75,0.25,,,73.5,11.3
114/01/07,15.95,21.75,10.65,0.0,,,70.5,7.75
114/01/08,16.8,21.7,14.2,0.0,,,73.5,9.2
114/01/09,16.0,20.049999999999997,12.9,0.0,,,71.0,12.3
114/01/10,13.15,17.05,11.149999999999999,0.0,,,66.5,13.649999999999999
114/01/11,13.65,17.85,11.4,0.0,,,71.0,11.9
114/01/12,13.75,18.700000000000003,10.45,0.0,,,52.5,12.2
114/01/13,14.899999999999999,21.7,8.1,0.0,,,61.5,6.3
114/01/14,16.45,21.55,11.7,0.5,,,77.5,7.0
114/01/15,14.45,16.6,11.9,1.5,,,79.0,13.0
114/01/16,12.4,15.7,10.2,0.0,,,71.5,11.85
114/01/17,13.85,19.4,10.4,0.0,,,68.0,8.9
114/01/18,15.100000000000001,19.75,10.8,0.0,,,76.5,7.8
114/01/19,16.05,19.75,13.1,0.25,,,85.0,9.45
114/01/20,15.9,21.75,11.65,0.0,,,70.5,8.25
114/01/21,16.8,23.5,11.7,0.0,,,74.0,6.5
114/01/22,17.4,22.15,15.45,0.0,,,87.5,6.699999999999999
114/01/23,17.3,22.65,14.7,0.0,,,86.0,9.7
114/01/24,17.75,23.35,14.45,0.0,,,87.5,9.25
114/01/25,17.6,22.35,15.25,0.0,,,87.5,9.2
114/01/26,16.1,20.35,13.850000000000001,0.0,,,84.0,15.649999999999999
114/01/27,12.05,15.05,8.95,0.0,,,68.5,17.1
114/01/28,12.7,17.200000000000003,8.75,0.0,,,55.0,12.9
114/01/29,13.95,20.25,9.7,0.0,,,66.0,7.15
114/01/30,15.65,20.9,11.45,0.0,,,80.5,6.9
114/01/31,15.950000000000001,19.200000000000003,14.1,2.0,,,94.0,7.449999999999999
