日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
108/10/23,23.8,28.9,20.799999999999997,0.0,,,75.0,9.149999999999999
108/10/24,23.55,29.3,20.299999999999997,0.0,,,76.0,8.85
108/10/25,23.75,29.6,19.95,0.0,,,75.0,7.8
108/10/26,23.7,30.35,19.7,0.0,,,74.0,8.95
108/10/27,23.450000000000003,30.05,19.95,0.0,,,79.0,10.899999999999999
108/10/28,23.4,28.35,20.35,0.0,,,83.5,9.9
108/10/29,22.4,25.3,20.55,0.0,,,81.0,11.2
108/10/30,23.5,28.1,21.1,0.0,,,78.5,9.35
108/10/31,23.8,28.299999999999997,20.6,0.0,,,84.0,8.75
108/11/01,24.6,29.25,21.95,0.0,,,81.0,8.5
108/11/02,24.1,30.4,20.75,0.0,,,80.0,7.6499999999999995
108/11/03,23.75,28.55,21.1,0.0,,,80.0,11.5
108/11/04,22.9,26.5,21.05,0.0,,,76.5,12.05
108/11/05,22.75,27.6,20.1,0.0,,,76.5,9.5
108/11/06,22.5,28.3,18.9,0.0,,,78.0,9.9
108/11/07,22.5,27.799999999999997,18.799999999999997,0.0,,,77.0,11.35
108/11/08,22.05,27.0,19.0,0.0,,,72.0,13.6
108/11/09,20.85,26.75,17.25,0.0,,,69.5,11.45
108/11/10,20.85,27.7,15.65,0.0,,,74.0,8.4
108/11/11,21.6,27.6,17.8,0.0,,,74.0,6.95
108/11/12,22.15,28.4,17.45,0.0,,,73.5,6.0
108/11/13,22.15,26.85,18.15,0.0,,,77.5,7.05
108/11/14,21.200000000000003,25.75,18.2,0.0,,,71.0,10.0
108/11/15,21.15,27.85,16.75,0.0,,,76.0,6.6
108/11/16,22.05,26.75,17.7,0.0,,,79.5,6.2
108/11/17,22.700000000000003,28.65,17.9,0.0,,,79.5,6.65
108/11/18,22.15,27.5,19.299999999999997,0.0,,,84.0,13.05
108/11/19,19.6,21.75,18.55,0.0,,,72.0,13.65
108/11/20,20.4,25.0,17.9,0.0,,,72.5,9.7
108/11/21,20.95,26.9,16.5,0.0,,,82.5,12.4
108/11/22,22.700000000000003,27.1,20.35,0.0,,,87.0,10.55
108/11/23,22.25,26.9,19.15,0.0,,,91.5,7.9
108/11/24,22.95,28.3,19.85,0.0,,,86.0,8.75
108/11/25,21.95,28.049999999999997,19.45,0.0,,,84.0,12.85
108/11/26,22.05,27.6,19.05,0.0,,,74.0,6.85
108/11/27,21.5,28.2,18.4,0.0,,,83.0,10.5
108/11/28,19.25,23.2,16.200000000000003,0.0,,,75.5,14.75
108/11/29,19.75,24.8,16.200000000000003,0.0,,,66.5,8.4
108/11/30,20.299999999999997,25.1,15.8,0.0,,,81.0,6.9
108/12/01,21.15,27.9,17.8,0.0,,,81.0,9.1
108/12/02,17.6,20.450000000000003,13.95,0.0,,,70.0,16.450000000000003
108/12/03,16.6,22.049999999999997,13.149999999999999,0.0,,,59.5,9.3
108/12/04,17.2,21.9,13.7,0.25,,,65.0,10.0
108/12/05,14.75,16.0,14.0,19.25,,,91.5,14.25
108/12/06,14.9,15.950000000000001,14.05,17.5,,,94.5,13.95
108/12/07,14.95,18.1,13.05,0.25,,,73.5,16.15
108/12/08,15.9,22.0,12.15,0.0,,,61.0,9.850000000000001
108/12/09,16.9,22.15,11.3,0.0,,,71.0,5.0
108/12/10,18.55,25.25,14.45,0.0,,,74.0,6.85
108/12/11,17.95,22.9,13.45,0.0,,,81.0,11.35
108/12/12,18.25,25.0,13.95,0.0,,,77.0,6.55
108/12/13,18.1,23.1,13.7,0.0,,,83.0,8.55
108/12/14,19.200000000000003,26.0,13.600000000000001,0.0,,,81.5,6.8
108/12/15,19.75,25.75,16.55,0.0,,,84.5,9.0
108/12/16,20.15,26.200000000000003,15.649999999999999,0.0,,,85.5,5.699999999999999
108/12/17,22.15,28.3,16.7,0.0,,,76.0,6.75
108/12/18,21.049999999999997,26.15,18.3,0.0,,,85.5,9.1
108/12/19,19.0,23.4,16.7,0.0,,,90.0,9.149999999999999
108/12/20,18.95,22.450000000000003,16.15,1.25,,,87.0,9.2
108/12/21,19.2,23.4,17.4,0.0,,,92.0,8.5
108/12/22,19.700000000000003,26.4,16.6,0.0,,,89.0,8.3
108/12/23,19.35,23.95,16.25,0.0,,,86.5,8.899999999999999
108/12/24,19.200000000000003,23.5,16.65,0.0,,,90.0,8.15
108/12/25,20.25,26.200000000000003,17.0,0.0,,,84.0,6.6
108/12/26,20.65,27.25,16.55,0.0,,,81.0,11.7
108/12/27,16.6,20.05,14.9,0.0,,,69.0,12.6
108/12/28,18.25,21.85,14.9,0.0,,,79.5,5.800000000000001
108/12/29,17.8,18.7,17.299999999999997,71.75,,,98.5,8.25
108/12/30,19.299999999999997,21.6,18.15,20.5,,,96.5,11.2
108/12/31,17.200000000000003,21.1,14.7,7.75,,,84.5,12.2
109/01/01,16.5,20.5,14.55,0.0,,,83.5,7.55
109/01/02,17.35,23.9,12.95,0.0,,,87.0,8.35
109/01/03,18.35,23.85,14.649999999999999,0.0,,,88.0,5.449999999999999
109/01/04,18.65,22.9,15.3,0.0,,,89.5,4.9
109/01/05,18.799999999999997,23.9,15.850000000000001,0.25,,,91.0,5.800000000000001
109/01/06,18.700000000000003,22.55,17.200000000000003,0.0,,,92.5,5.6
109/01/07,20.3,26.95,16.2,0.0,,,82.0,5.5
109/01/08,18.35,22.35,14.45,0.0,,,81.5,9.55
109/01/09,17.85,24.15,13.45,0.0,,,82.5,8.0
109/01/10,18.15,23.6,14.8,0.0,,,89.5,7.45
109/01/11,18.1,22.45,15.2,0.0,,,90.5,8.15
109/01/12,16.1,19.9,13.8,0.0,,,81.5,10.6
109/01/13,16.25,20.95,13.2,0.0,,,82.5,8.9
109/01/14,17.55,24.0,13.95,0.0,,,83.5,11.649999999999999
109/01/15,16.85,22.25,12.8,0.0,,,86.0,9.35
109/01/16,18.05,23.5,13.899999999999999,0.0,,,86.0,8.0
109/01/17,16.4,20.25,12.95,0.0,,,85.0,12.4
109/01/18,15.05,20.25,12.2,0.0,,,78.5,10.55
109/01/19,15.8,20.8,12.9,0.0,,,83.5,8.1
109/01/20,15.95,23.0,12.2,0.0,,,81.0,11.7
109/01/21,16.85,23.4,11.55,0.0,,,80.0,8.7
109/01/22,19.9,27.8,14.95,0.0,,,81.5,6.699999999999999
109/01/23,22.0,28.299999999999997,17.799999999999997,0.0,,,79.5,6.75
109/01/24,20.450000000000003,25.25,18.4,0.0,,,91.0,10.55
109/01/25,19.65,24.65,17.25,0.0,,,89.5,10.05
109/01/26,17.2,20.5,15.25,11.5,,,96.0,13.85
109/01/27,16.2,19.75,14.05,0.0,,,81.5,10.4
109/01/28,14.0,16.6,12.6,0.0,,,82.0,11.75
109/01/29,12.9,16.049999999999997,10.85,0.0,,,69.5,12.3
109/01/30,11.95,15.899999999999999,8.75,0.0,,,52.5,14.75
109/01/31,12.3,19.049999999999997,6.6,0.0,,,56.5,8.6
