﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-09-21,987.6,990.6,2018-09-21 23:59:00,985.8,2018-09-21 15:28:00,26.6,32.1,2018-09-21 11:42:00,22.9,2018-09-21 02:50:00,78.0,50.0,2018-09-21 10:38:00,0.8,165.0,6.7,184.0,2018-09-21 12:07:00,0.0,,,,,,,,
2018-09-22,989.6,990.8,2018-09-22 00:19:00,988.4,2018-09-22 15:30:00,26.0,30.9,2018-09-22 10:33:00,21.6,2018-09-22 06:03:00,79.0,54.0,2018-09-22 09:47:00,1.1,1.0,6.0,352.0,2018-09-22 12:45:00,0.0,,,,,,,,
2018-09-23,988.5,990.2,2018-09-23 00:02:00,986.2,2018-09-23 14:58:00,25.6,31.5,2018-09-23 11:52:00,22.1,2018-09-23 05:51:00,85.0,62.0,2018-09-23 10:57:00,0.7,16.0,10.0,30.0,2018-09-23 15:39:00,9.5,,,,,,,,
2018-09-24,984.7,988.0,2018-09-25 00:00:00,982.4,2018-09-24 14:48:00,25.5,29.3,2018-09-24 11:08:00,22.9,2018-09-24 04:46:00,78.0,62.0,2018-09-24 14:51:00,3.5,5.0,14.2,3.0,2018-09-24 16:07:00,0.0,,,,,,,,
2018-09-25,982.6,985.0,2018-09-25 21:30:00,980.0,2018-09-25 15:32:00,25.8,29.4,2018-09-25 13:21:00,23.5,2018-09-25 04:20:00,68.0,53.0,2018-09-25 10:17:00,4.0,2.0,13.8,6.0,2018-09-25 13:31:00,0.0,,,,,,,,
2018-09-26,983.2,984.6,2018-09-26 22:37:00,981.0,2018-09-26 14:23:00,23.9,27.2,2018-09-26 13:13:00,21.9,2018-09-26 04:30:00,79.0,65.0,2018-09-26 11:28:00,4.6,1.0,14.1,11.0,2018-09-26 11:17:00,0.0,,,,,,,,
2018-09-27,983.2,984.6,2018-09-27 21:16:00,980.9,2018-09-27 14:05:00,24.0,27.8,2018-09-27 13:22:00,22.1,2018-09-27 21:55:00,82.0,62.0,2018-09-27 13:22:00,4.2,1.0,14.9,13.0,2018-09-27 15:33:00,3.5,,,,,,,,
2018-09-28,983.0,984.2,2018-09-28 23:20:00,981.4,2018-09-28 13:28:00,22.7,25.3,2018-09-28 10:42:00,20.2,2018-09-28 23:58:00,90.0,79.0,2018-09-28 10:15:00,4.0,3.0,12.9,8.0,2018-09-28 10:49:00,11.0,,,,,,,,
2018-09-29,982.2,984.3,2018-09-29 00:25:00,979.7,2018-09-29 13:43:00,22.2,25.3,2018-09-29 18:58:00,19.1,2018-09-29 00:50:00,72.0,41.0,2018-09-29 18:56:00,3.2,5.0,13.8,9.0,2018-09-29 11:38:00,7.0,,,,,,,,
2018-09-30,985.2,987.5,2018-09-30 22:04:00,983.1,2018-09-30 03:12:00,22.8,27.7,2018-09-30 13:15:00,17.9,2018-09-30 23:54:00,66.0,49.0,2018-09-30 14:04:00,2.2,6.0,10.0,2.0,2018-09-30 11:01:00,0.0,,,,,,,,
2018-10-01,988.0,989.9,2018-10-01 22:19:00,986.3,2018-10-01 14:29:00,22.1,29.9,2018-10-01 12:42:00,16.6,2018-10-01 23:58:00,70.0,30.0,2018-10-01 12:06:00,1.5,9.0,9.4,11.0,2018-10-01 13:58:00,0.0,,,,,,,,
2018-10-02,989.5,991.2,2018-10-02 09:49:00,987.7,2018-10-02 14:10:00,20.7,27.3,2018-10-02 12:22:00,15.8,2018-10-02 06:04:00,72.0,46.0,2018-10-02 12:32:00,1.9,188.0,10.3,17.0,2018-10-02 16:10:00,0.0,,,,,,,,
2018-10-03,988.6,990.5,2018-10-03 07:49:00,986.0,2018-10-03 14:52:00,21.3,26.9,2018-10-03 12:41:00,14.3,2018-10-03 05:55:00,69.0,44.0,2018-10-03 10:01:00,3.2,5.0,14.3,353.0,2018-10-03 11:55:00,0.0,,,,,,,,
2018-10-04,986.8,988.9,2018-10-04 08:02:00,985.2,2018-10-04 23:31:00,20.7,23.3,2018-10-04 11:17:00,18.5,2018-10-04 21:41:00,80.0,62.0,2018-10-04 03:32:00,3.8,6.0,13.4,352.0,2018-10-04 11:51:00,6.0,,,,,,,,
2018-10-05,985.0,987.4,2018-10-05 23:31:00,983.5,2018-10-05 14:12:00,21.8,27.4,2018-10-05 13:02:00,18.3,2018-10-05 05:40:00,79.0,56.0,2018-10-05 13:15:00,1.4,22.0,7.8,36.0,2018-10-05 10:37:00,0.0,,,,,,,,
2018-10-06,988.2,989.7,2018-10-06 23:02:00,986.4,2018-10-06 02:46:00,23.9,29.2,2018-10-06 13:51:00,19.6,2018-10-06 00:20:00,78.0,56.0,2018-10-06 13:51:00,1.2,1.0,6.4,7.0,2018-10-06 12:27:00,0.0,,,,,,,,
2018-10-07,989.4,991.3,2018-10-07 09:30:00,987.4,2018-10-07 15:13:00,22.8,27.0,2018-10-07 13:07:00,20.1,2018-10-07 05:20:00,82.0,65.0,2018-10-07 12:26:00,1.5,17.0,7.9,352.0,2018-10-07 11:50:00,0.0,,,,,,,,
2018-10-08,988.8,990.6,2018-10-08 08:32:00,987.1,2018-10-08 14:39:00,23.1,27.3,2018-10-08 13:44:00,19.1,2018-10-08 05:40:00,83.0,67.0,2018-10-08 13:55:00,1.5,3.0,8.5,1.0,2018-10-08 14:50:00,0.0,,,,,,,,
2018-10-09,988.2,989.5,2018-10-09 08:36:00,986.2,2018-10-09 15:03:00,23.3,26.8,2018-10-09 15:06:00,20.1,2018-10-09 03:41:00,85.0,71.0,2018-10-09 15:03:00,1.0,10.0,5.5,2.0,2018-10-09 14:22:00,0.0,,,,,,,,
2018-10-10,989.0,991.4,2018-10-10 23:47:00,986.5,2018-10-10 14:40:00,23.2,27.1,2018-10-10 12:41:00,20.9,2018-10-10 04:00:00,79.0,61.0,2018-10-10 15:11:00,1.8,3.0,6.8,43.0,2018-10-10 15:29:00,0.0,,,,,,,,
2018-10-11,991.5,993.1,2018-10-11 21:55:00,990.1,2018-10-11 14:06:00,20.9,23.0,2018-10-11 13:01:00,19.8,2018-10-11 23:51:00,79.0,69.0,2018-10-11 13:01:00,4.0,2.0,12.7,6.0,2018-10-11 09:08:00,0.0,,,,,,,,
2018-10-12,992.9,994.2,2018-10-12 10:40:00,991.8,2018-10-12 15:32:00,18.7,20.4,2018-10-12 12:37:00,17.4,2018-10-12 05:10:00,91.0,78.0,2018-10-12 00:52:00,1.6,2.0,6.7,51.0,2018-10-12 00:16:00,8.0,,,,,,,,
2018-10-13,991.8,993.8,2018-10-13 08:33:00,989.8,2018-10-13 15:15:00,20.8,26.8,2018-10-13 13:50:00,17.5,2018-10-13 01:51:00,89.0,69.0,2018-10-13 13:49:00,0.7,27.0,4.3,32.0,2018-10-13 13:28:00,4.0,,,,,,,,
2018-10-14,990.0,991.3,2018-10-14 08:28:00,988.6,2018-10-14 14:48:00,23.3,28.7,2018-10-14 14:05:00,19.0,2018-10-14 05:31:00,82.0,61.0,2018-10-14 14:05:00,0.9,167.0,5.5,3.0,2018-10-14 11:39:00,0.0,,,,,,,,
2018-10-15,989.1,991.1,2018-10-15 08:03:00,987.2,2018-10-15 14:47:00,23.3,28.1,2018-10-15 12:20:00,20.9,2018-10-15 05:10:00,85.0,63.0,2018-10-15 12:15:00,1.3,357.0,7.1,39.0,2018-10-15 09:42:00,0.0,,,,,,,,
2018-10-16,988.1,989.6,2018-10-16 09:36:00,986.2,2018-10-16 14:07:00,22.7,26.2,2018-10-16 13:50:00,20.6,2018-10-16 23:41:00,88.0,75.0,2018-10-16 13:42:00,1.6,6.0,6.6,355.0,2018-10-16 21:52:00,0.0,,,,,,,,
2018-10-17,988.0,989.7,2018-10-17 21:05:00,986.2,2018-10-17 12:53:00,20.1,21.8,2018-10-17 12:56:00,19.2,2018-10-17 06:50:00,89.0,81.0,2018-10-17 12:52:00,2.5,7.0,9.2,354.0,2018-10-17 15:58:00,3.0,,,,,,,,
2018-10-18,989.3,990.9,2018-10-18 23:28:00,987.9,2018-10-18 14:39:00,21.6,26.4,2018-10-18 12:51:00,18.5,2018-10-18 22:52:00,78.0,59.0,2018-10-18 14:10:00,1.7,2.0,9.0,11.0,2018-10-18 13:54:00,0.0,,,,,,,,
2018-10-19,992.4,994.5,2018-10-19 21:22:00,989.9,2018-10-19 03:32:00,19.8,22.9,2018-10-19 11:40:00,17.4,2018-10-19 23:59:00,87.0,76.0,2018-10-19 13:15:00,1.3,2.0,8.7,15.0,2018-10-19 13:25:00,1.0,,,,,,,,
2018-10-20,993.7,995.7,2018-10-20 08:51:00,991.7,2018-10-20 14:34:00,20.0,25.9,2018-10-20 13:49:00,16.5,2018-10-20 04:10:00,83.0,63.0,2018-10-20 11:37:00,1.2,181.0,6.3,6.0,2018-10-20 15:01:00,0.0,,,,,,,,
2018-10-21,992.2,994.1,2018-10-21 09:07:00,990.6,2018-10-21 13:39:00,20.3,27.8,2018-10-21 13:26:00,15.2,2018-10-21 05:55:00,81.0,56.0,2018-10-21 13:26:00,0.9,181.0,5.7,2.0,2018-10-21 13:51:00,0.0,,,,,,,,
2018-10-22,990.9,992.5,2018-10-22 08:47:00,988.4,2018-10-22 14:36:00,21.4,28.9,2018-10-22 14:31:00,17.8,2018-10-22 06:11:00,86.0,61.0,2018-10-22 14:31:00,0.8,11.0,6.2,3.0,2018-10-22 15:22:00,1.5,,,,,,,,
2018-10-23,991.8,993.5,2018-10-23 10:15:00,990.2,2018-10-23 15:22:00,21.4,25.9,2018-10-23 13:08:00,18.6,2018-10-23 05:34:00,87.0,67.0,2018-10-23 13:08:00,1.6,14.0,7.9,356.0,2018-10-23 15:56:00,0.0,,,,,,,,
2018-10-24,991.6,993.3,2018-10-24 08:41:00,989.9,2018-10-24 14:24:00,21.9,27.0,2018-10-24 12:44:00,18.3,2018-10-24 06:40:00,82.0,61.0,2018-10-24 12:44:00,1.2,15.0,6.2,355.0,2018-10-24 15:37:00,0.0,,,,,,,,
2018-10-25,991.5,993.0,2018-10-25 09:53:00,990.2,2018-10-25 16:07:00,22.2,29.0,2018-10-25 11:34:00,17.8,2018-10-25 05:01:00,84.0,60.0,2018-10-25 11:34:00,0.7,191.0,5.6,260.0,2018-10-25 13:17:00,0.0,,,,,,,,
2018-10-26,991.2,993.0,2018-10-26 09:37:00,989.5,2018-10-26 15:34:00,22.5,28.7,2018-10-26 12:29:00,18.2,2018-10-26 05:51:00,82.0,56.0,2018-10-26 12:26:00,0.9,185.0,5.8,9.0,2018-10-26 12:44:00,0.5,,,,,,,,
2018-10-27,992.4,994.5,2018-10-27 09:31:00,990.6,2018-10-27 14:35:00,20.4,23.8,2018-10-27 12:53:00,12.4,2018-10-27 23:51:00,64.0,44.0,2018-10-27 13:38:00,3.8,12.0,14.1,19.0,2018-10-27 13:08:00,0.0,,,,,,,,
2018-10-28,990.7,993.2,2018-10-28 08:53:00,988.3,2018-10-28 15:05:00,15.9,23.4,2018-10-28 13:13:00,9.5,2018-10-28 06:51:00,67.0,39.0,2018-10-28 09:16:00,2.0,178.0,11.1,359.0,2018-10-28 15:23:00,0.0,,,,,,,,
2018-10-29,988.1,989.5,2018-10-29 00:04:00,985.8,2018-10-29 13:48:00,16.2,25.3,2018-10-29 13:03:00,8.0,2018-10-29 06:17:00,66.0,31.0,2018-10-29 09:58:00,1.6,179.0,10.4,18.0,2018-10-29 13:30:00,0.0,,,,,,,,
2018-10-30,987.3,989.0,2018-10-30 20:25:00,985.8,2018-10-30 14:10:00,18.6,27.1,2018-10-30 13:06:00,11.1,2018-10-30 01:32:00,76.0,45.0,2018-10-30 09:45:00,1.2,17.0,7.8,46.0,2018-10-30 13:36:00,0.0,,,,,,,,
2018-10-31,989.0,991.4,2018-10-31 16:31:00,987.8,2018-10-31 20:45:00,18.7,22.6,2018-10-31 11:08:00,16.2,2018-10-31 00:50:00,86.0,72.0,2018-10-31 11:09:00,1.6,4.0,10.4,339.0,2018-10-31 18:58:00,3.0,,,,,,,,
2018-11-01,989.2,991.0,2018-11-01 06:38:00,988.2,2018-11-01 02:26:00,18.1,21.2,2018-11-01 12:42:00,16.8,2018-11-01 02:24:00,89.0,71.0,2018-11-01 12:43:00,1.2,5.0,9.7,13.0,2018-11-01 15:00:00,5.0,,,,,,,,
2018-11-02,989.0,990.9,2018-11-02 20:30:00,986.2,2018-11-02 04:25:00,20.8,26.0,2018-11-02 12:41:00,17.0,2018-11-02 00:30:00,88.0,66.0,2018-11-02 11:06:00,0.8,6.0,5.7,10.0,2018-11-02 14:49:00,1.0,,,,,,,,
2018-11-03,991.2,992.5,2018-11-03 09:26:00,989.8,2018-11-03 03:52:00,22.1,25.9,2018-11-03 11:20:00,19.9,2018-11-03 02:01:00,91.0,73.0,2018-11-03 11:20:00,1.3,18.0,5.9,31.0,2018-11-03 13:12:00,0.0,,,,,,,,
2018-11-04,991.3,993.1,2018-11-04 09:10:00,989.3,2018-11-04 15:48:00,22.4,27.0,2018-11-04 12:31:00,18.7,2018-11-04 23:59:00,85.0,65.0,2018-11-04 12:10:00,1.4,4.0,8.2,13.0,2018-11-04 13:49:00,0.0,,,,,,,,
2018-11-05,991.5,993.2,2018-11-05 09:11:00,990.0,2018-11-05 14:32:00,21.9,27.5,2018-11-05 13:08:00,17.7,2018-11-05 06:00:00,86.0,67.0,2018-11-05 11:58:00,0.7,12.0,5.1,15.0,2018-11-05 16:01:00,0.0,,,,,,,,
2018-11-06,992.2,993.7,2018-11-06 09:10:00,990.8,2018-11-06 14:43:00,22.5,28.4,2018-11-06 12:22:00,18.0,2018-11-06 05:31:00,84.0,58.0,2018-11-06 12:02:00,1.0,184.0,6.0,35.0,2018-11-06 11:30:00,0.0,,,,,,,,
2018-11-07,992.3,994.5,2018-11-07 08:34:00,990.8,2018-11-07 14:25:00,22.5,28.3,2018-11-07 13:15:00,18.0,2018-11-07 06:25:00,84.0,64.0,2018-11-07 13:15:00,0.9,149.0,5.0,33.0,2018-11-07 11:19:00,0.5,,,,,,,,
2018-11-08,991.8,993.2,2018-11-08 09:33:00,990.5,2018-11-08 15:43:00,21.9,27.8,2018-11-08 13:12:00,17.3,2018-11-08 06:00:00,83.0,68.0,2018-11-08 08:57:00,1.0,153.0,6.1,4.0,2018-11-08 14:05:00,0.0,,,,,,,,
2018-11-09,992.2,993.7,2018-11-09 08:57:00,990.5,2018-11-09 14:49:00,21.7,27.9,2018-11-09 12:07:00,16.9,2018-11-09 06:21:00,81.0,60.0,2018-11-09 12:04:00,1.1,33.0,7.3,38.0,2018-11-09 13:23:00,0.0,,,,,,,,
2018-11-10,992.6,994.6,2018-11-10 09:19:00,990.6,2018-11-10 15:15:00,22.1,27.3,2018-11-10 14:36:00,19.3,2018-11-10 05:34:00,84.0,65.0,2018-11-10 13:41:00,0.6,18.0,3.7,10.0,2018-11-10 15:15:00,0.0,,,,,,,,
2018-11-11,992.0,994.0,2018-11-11 09:05:00,990.1,2018-11-11 17:38:00,21.3,26.6,2018-11-11 11:23:00,18.0,2018-11-11 23:40:00,84.0,66.0,2018-11-11 09:09:00,0.9,1.0,6.1,8.0,2018-11-11 12:07:00,0.0,,,,,,,,
2018-11-12,989.8,992.7,2018-11-12 07:39:00,987.5,2018-11-12 14:36:00,21.2,24.8,2018-11-12 14:30:00,17.4,2018-11-12 02:30:00,82.0,70.0,2018-11-12 14:30:00,1.3,6.0,6.3,10.0,2018-11-12 17:43:00,0.0,,,,,,,,
2018-11-13,989.4,990.7,2018-11-13 07:41:00,987.3,2018-11-13 15:54:00,20.4,24.8,2018-11-13 11:02:00,16.7,2018-11-13 23:59:00,81.0,62.0,2018-11-13 09:41:00,1.8,4.0,9.7,35.0,2018-11-13 12:34:00,0.0,,,,,,,,
2018-11-14,990.8,992.8,2018-11-14 08:15:00,988.5,2018-11-14 16:51:00,19.6,25.9,2018-11-14 13:18:00,15.9,2018-11-14 23:50:00,81.0,57.0,2018-11-14 13:19:00,1.0,26.0,7.2,24.0,2018-11-14 13:44:00,0.0,,,,,,,,
2018-11-15,991.5,993.6,2018-11-15 09:06:00,989.5,2018-11-15 13:56:00,20.2,26.9,2018-11-15 13:42:00,14.9,2018-11-15 05:55:00,82.0,59.0,2018-11-15 13:02:00,0.8,18.0,6.1,19.0,2018-11-15 09:14:00,0.0,,,,,,,,
2018-11-16,991.3,992.8,2018-11-16 09:13:00,989.4,2018-11-16 15:02:00,21.6,25.2,2018-11-16 15:05:00,18.4,2018-11-16 06:17:00,85.0,68.0,2018-11-16 10:12:00,0.8,183.0,5.0,350.0,2018-11-16 10:50:00,0.0,,,,,,,,
2018-11-17,991.7,994.0,2018-11-17 09:56:00,990.0,2018-11-17 14:50:00,20.0,21.7,2018-11-17 15:18:00,19.2,2018-11-17 02:44:00,92.0,86.0,2018-11-17 15:13:00,1.0,3.0,5.4,6.0,2018-11-17 07:49:00,1.0,,,,,,,,
2018-11-18,991.3,993.2,2018-11-18 08:44:00,988.9,2018-11-18 14:23:00,21.6,28.1,2018-11-18 13:08:00,18.5,2018-11-18 06:51:00,89.0,59.0,2018-11-18 13:44:00,0.8,353.0,6.3,337.0,2018-11-18 14:30:00,0.0,,,,,,,,
2018-11-19,992.9,994.9,2018-11-19 09:19:00,991.4,2018-11-19 13:02:00,19.1,20.8,2018-11-19 11:05:00,17.0,2018-11-19 23:30:00,90.0,81.0,2018-11-19 16:47:00,1.8,4.0,8.0,1.0,2018-11-19 15:36:00,3.0,,,,,,,,
2018-11-20,992.0,993.4,2018-11-20 08:58:00,989.8,2018-11-20 15:07:00,20.2,25.2,2018-11-20 14:44:00,15.0,2018-11-20 06:01:00,86.0,66.0,2018-11-20 09:22:00,0.5,19.0,4.0,333.0,2018-11-20 12:26:00,0.0,,,,,,,,
2018-11-21,991.6,993.8,2018-11-21 23:19:00,989.1,2018-11-21 14:57:00,21.4,26.8,2018-11-21 15:08:00,18.2,2018-11-21 06:51:00,85.0,61.0,2018-11-21 15:11:00,0.9,168.0,6.3,329.0,2018-11-21 09:44:00,0.0,,,,,,,,
2018-11-22,994.3,996.6,2018-11-22 08:50:00,992.2,2018-11-22 15:04:00,17.5,20.2,2018-11-22 00:19:00,15.3,2018-11-22 23:51:00,83.0,72.0,2018-11-22 15:38:00,3.3,5.0,13.5,354.0,2018-11-22 10:46:00,0.0,,,,,,,,
2018-11-23,994.0,996.5,2018-11-23 09:59:00,992.7,2018-11-23 15:54:00,16.5,18.6,2018-11-23 12:18:00,14.8,2018-11-23 23:41:00,89.0,81.0,2018-11-23 15:59:00,1.3,8.0,5.7,13.0,2018-11-23 16:27:00,0.5,,,,,,,,
2018-11-24,993.4,994.8,2018-11-24 07:06:00,991.0,2018-11-24 15:24:00,18.7,26.9,2018-11-24 14:23:00,13.0,2018-11-24 05:25:00,79.0,38.0,2018-11-24 14:01:00,1.0,189.0,4.4,3.0,2018-11-24 12:15:00,0.0,,,,,,,,
2018-11-25,992.6,994.6,2018-11-25 23:58:00,989.9,2018-11-25 15:58:00,19.1,25.2,2018-11-25 11:09:00,13.9,2018-11-25 04:10:00,78.0,49.0,2018-11-25 09:16:00,0.9,172.0,4.6,357.0,2018-11-25 16:20:00,0.5,,,,,,,,
2018-11-26,993.8,995.5,2018-11-26 09:13:00,992.4,2018-11-26 06:35:00,17.8,20.7,2018-11-26 12:06:00,16.1,2018-11-26 02:41:00,92.0,70.0,2018-11-26 09:21:00,0.6,7.0,6.4,27.0,2018-11-26 09:20:00,3.5,,,,,,,,
2018-11-27,993.6,995.0,2018-11-27 09:17:00,992.2,2018-11-27 14:10:00,19.1,22.9,2018-11-27 13:24:00,17.3,2018-11-27 04:24:00,83.0,67.0,2018-11-27 12:22:00,1.7,15.0,6.5,35.0,2018-11-27 14:24:00,0.0,,,,,,,,
2018-11-28,994.4,996.2,2018-11-28 09:03:00,991.9,2018-11-28 14:55:00,17.3,19.1,2018-11-28 12:38:00,16.2,2018-11-28 23:56:00,92.0,86.0,2018-11-28 17:15:00,1.2,21.0,7.8,255.0,2018-11-28 17:08:00,12.0,,,,,,,,
2018-11-29,995.5,997.9,2018-11-29 09:27:00,994.3,2018-11-29 15:08:00,17.8,23.3,2018-11-29 14:16:00,14.8,2018-11-29 23:31:00,84.0,61.0,2018-11-29 14:27:00,0.8,12.0,5.4,19.0,2018-11-29 13:11:00,0.0,,,,,,,,
2018-11-30,994.7,996.7,2018-11-30 09:45:00,992.7,2018-11-30 13:53:00,19.5,25.8,2018-11-30 12:55:00,14.2,2018-11-30 07:00:00,81.0,51.0,2018-11-30 12:56:00,0.9,10.0,5.8,350.0,2018-11-30 13:56:00,0.5,,,,,,,,
2018-12-01,993.4,995.5,2018-12-01 07:37:00,991.3,2018-12-01 15:32:00,20.2,25.0,2018-12-01 11:36:00,16.1,2018-12-01 23:58:00,82.0,53.0,2018-12-01 11:30:00,0.9,173.0,6.8,340.0,2018-12-01 11:50:00,0.0,,,,,,,,
