日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
109/10/14,25.9,30.4,23.025,0.0,,,83.75,8.55
109/10/15,26.35,32.475,22.325,0.0,,,78.25,7.075
109/10/16,26.125,31.325,22.575,0.0,,,81.0,6.949999999999999
109/10/17,25.025,30.3,22.275,0.0,,,76.25,9.25
109/10/18,24.2,28.825,21.425,0.0,,,77.5,11.1
109/10/19,24.025,29.425,20.45,0.0,,,76.75,11.75
109/10/20,24.625,29.975,20.825,0.0,,,79.0,10.4
109/10/21,25.4,29.6,22.275,0.0,,,85.25,6.6499999999999995
109/10/22,22.95,26.675,19.325,0.125,,,82.25,16.3
109/10/23,20.55,22.1,18.95,0.125,,,78.25,13.0
109/10/24,22.275,27.25,19.125,0.625,,,70.25,7.575
109/10/25,23.75,28.575,19.35,0.0,,,75.5,6.225
109/10/26,24.3,29.6,20.725,0.0,,,78.25,7.25
109/10/27,24.825,30.075,20.375,0.0,,,78.75,6.975
109/10/28,24.85,30.625,21.05,0.0,,,81.5,7.5
109/10/29,24.075,28.65,21.5,0.0,,,80.0,11.15
109/10/30,23.2,27.3,19.675,0.0,,,68.25,12.45
109/10/31,22.425,27.75,18.825,0.0,,,66.5,7.85
109/11/01,23.375,28.7,19.575,0.0,,,78.0,5.975
109/11/02,23.6,29.0,19.549999999999997,0.0,,,77.75,10.85
109/11/03,22.575,27.425,19.6,0.0,,,67.0,11.625
109/11/04,22.125,28.35,18.25,0.0,,,64.25,8.025
109/11/05,22.725,28.05,18.875,0.0,,,71.75,8.925
109/11/06,23.3,26.6,19.4,0.0,,,90.25,8.25
109/11/07,23.875,26.825,21.55,1.25,,,94.0,9.15
109/11/08,21.2,23.9,19.475,0.0,,,80.5,14.35
109/11/09,20.65,23.975,18.575,0.375,,,74.25,7.15
109/11/10,20.05,22.15,17.975,1.375,,,79.5,7.1
109/11/11,21.525,27.35,17.575,0.0,,,70.0,10.325
109/11/12,22.525,28.3,17.625,0.0,,,75.0,8.425
109/11/13,22.25,24.225,20.95,0.5,,,85.25,10.475
109/11/14,22.0,25.45,20.05,1.625,,,86.5,4.575
109/11/15,23.175,28.425,19.9,0.0,,,81.75,5.55
109/11/16,23.775,28.25,21.025,0.0,,,86.75,6.125
109/11/17,24.5,30.05,20.55,0.0,,,80.75,5.525
109/11/18,23.725,29.45,19.8,0.0,,,81.0,6.1
109/11/19,24.95,30.325,20.6,0.0,,,76.5,6.9
109/11/20,25.65,30.7,22.325,0.0,,,78.5,8.35
109/11/21,25.425,31.075,22.225,0.0,,,82.75,6.95
109/11/22,24.775,28.925,21.825,0.0,,,84.25,8.95
109/11/23,23.475,28.2,20.5,0.0,,,77.5,7.15
109/11/24,23.4,27.725,20.450000000000003,0.0,,,77.0,8.3
109/11/25,23.2,28.4,19.2,0.0,,,82.0,8.775
109/11/26,23.775,29.05,20.45,0.0,,,84.75,6.85
109/11/27,21.9,26.45,19.375,0.0,,,80.25,9.85
109/11/28,21.175,26.0,18.5,0.0,,,74.5,9.925
109/11/29,20.5,25.35,18.075,0.0,,,74.5,9.8
109/11/30,20.55,25.725,18.099999999999998,0.0,,,71.75,8.075
109/12/01,20.675,26.55,17.45,0.0,,,74.75,11.325
109/12/02,20.525000000000002,25.775,17.075,0.0,,,72.0,11.625
109/12/03,18.625,22.675,16.475,0.0,,,68.75,14.075
109/12/04,18.425,21.125,16.75,0.0,,,74.5,10.825
109/12/05,19.425,24.4,17.05,0.0,,,74.0,10.7
109/12/06,20.35,25.35,16.95,0.0,,,80.5,8.775
109/12/07,20.825,24.7,18.875,0.125,,,83.75,11.9
109/12/08,19.375,21.475,17.625,0.875,,,82.5,10.6
109/12/09,19.025,20.575,17.1,6.875,,,93.0,8.825
109/12/10,20.8,23.775,18.4,0.0,,,89.75,9.55
109/12/11,20.95,24.675,19.075,0.0,,,88.5,7.725
109/12/12,20.525,24.45,17.875,0.0,,,80.25,9.0
109/12/13,19.85,26.225,16.225,0.0,,,81.5,9.275
109/12/14,18.299999999999997,23.15,15.375,0.0,,,82.75,10.9
109/12/15,17.475,21.575,14.975,0.0,,,77.0,10.5
109/12/16,17.8,21.8,16.05,0.0,,,76.25,10.15
109/12/17,18.05,23.35,15.175,0.0,,,76.5,9.325
109/12/18,18.4,23.05,13.925,0.0,,,86.25,11.95
109/12/19,17.6,20.325,15.05,0.0,,,79.25,14.725000000000001
109/12/20,17.575,20.475,15.425,0.0,,,74.0,11.775
109/12/21,16.4,17.875,14.9,2.0,,,85.75,6.575
109/12/22,18.825,24.675,15.0,0.125,,,81.5,8.775
109/12/23,18.25,19.875,16.7,2.75,,,93.75,9.375
109/12/24,18.425,22.0,15.675,3.375,,,87.0,12.275
109/12/25,18.0,22.475,15.225,0.0,,,76.5,8.675
109/12/26,18.8,24.25,14.85,0.0,,,79.75,8.425
109/12/27,19.725,24.525,16.65,3.125,,,85.0,6.8
109/12/28,20.625,27.225,17.3,0.0,,,78.25,9.25
109/12/29,20.5,25.075,17.925,0.0,,,86.0,7.1
109/12/30,13.925,19.25,10.1,0.0,,,67.0,19.825
109/12/31,9.825,11.275,8.3,0.0,,,58.75,13.925
110/01/01,13.025,18.25,10.0,0.0,,,65.5,8.625
110/01/02,14.475,20.075,9.9,0.0,,,74.0,9.15
110/01/03,16.0,21.7,10.3,0.0,,,79.75,10.575
110/01/04,17.325,21.35,13.475,0.0,,,86.0,9.675
110/01/05,17.525,21.7,15.3,0.0,,,81.5,12.625
110/01/06,16.0,18.95,13.899999999999999,0.0,,,80.0,8.0
110/01/07,13.575,16.675,10.5,1.25,,,80.25,14.025
110/01/08,8.9,10.875,7.85,0.0,,,69.0,14.125
110/01/09,10.05,15.0,7.775,0.0,,,56.25,11.825
110/01/10,12.75,18.775,6.95,0.0,,,61.75,8.65
110/01/11,12.15,15.175,9.1,0.25,,,78.75,13.6
110/01/12,10.925,15.65,8.3,0.5,,,67.0,13.825
110/01/13,12.95,20.475,6.675,0.0,,,65.25,6.75
110/01/14,14.25,22.825,7.8,0.0,,,69.75,6.875
110/01/15,14.925,22.075,8.5,0.0,,,76.5,6.75
110/01/16,15.65,22.825,9.825,0.0,,,77.5,10.35
110/01/17,14.6,18.65,11.35,0.0,,,68.75,15.5
110/01/18,13.85,19.6,9.75,0.0,,,69.5,10.375
110/01/19,15.525,21.475,9.4,0.0,,,74.75,6.425
110/01/20,16.55,21.9,11.8,0.0,,,85.25,7.675
110/01/21,18.95,26.175,15.5,0.0,,,86.0,7.075
110/01/22,18.725,22.975,16.3,0.0,,,92.0,6.325
110/01/23,18.75,24.325000000000003,16.25,0.375,,,89.5,9.525
110/01/24,17.1,21.925,14.225,0.0,,,83.25,10.05
110/01/25,17.425,22.35,14.15,0.0,,,80.5,8.625
110/01/26,16.425,22.6,11.775,0.0,,,89.0,6.5
110/01/27,17.075,21.975,14.85,0.0,,,84.5,8.9
110/01/28,15.95,20.4,13.15,0.0,,,78.25,13.1
110/01/29,15.375,22.125,11.175,0.0,,,62.75,8.6
110/01/30,15.225,21.975,9.95,0.0,,,79.25,7.025
110/01/31,15.675,21.5,10.875,0.0,,,84.5,5.45
