﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-08-14,995.7,997.5,2018-08-14 22:09:00,993.5,2018-08-14 14:02:00,27.6,35.5,2018-08-14 13:06:00,24.7,2018-08-14 15:30:00,82.0,51.0,2018-08-14 13:05:00,1.0,169.0,8.2,244.0,2018-08-14 13:52:00,45.0,,,,,,,,
2018-08-15,997.7,998.9,2018-08-15 22:53:00,996.1,2018-08-15 01:47:00,27.8,30.9,2018-08-15 14:56:00,25.1,2018-08-15 01:42:00,81.0,65.0,2018-08-15 15:44:00,1.2,176.0,8.6,211.0,2018-08-15 09:08:00,0.5,,,,,,,,
2018-08-16,997.2,998.8,2018-08-16 00:01:00,995.2,2018-08-16 16:28:00,29.1,34.0,2018-08-16 14:01:00,26.1,2018-08-16 05:25:00,76.0,54.0,2018-08-16 13:26:00,1.3,198.0,7.0,212.0,2018-08-16 18:17:00,0.0,,,,,,,,
2018-08-17,996.3,998.3,2018-08-17 22:21:00,994.4,2018-08-17 15:50:00,29.5,33.8,2018-08-17 13:46:00,25.9,2018-08-17 05:41:00,73.0,56.0,2018-08-17 13:42:00,1.5,199.0,7.9,223.0,2018-08-17 14:51:00,0.0,,,,,,,,
2018-08-18,998.3,999.8,2018-08-18 23:25:00,997.2,2018-08-18 15:28:00,27.6,32.4,2018-08-18 10:35:00,25.4,2018-08-18 16:43:00,85.0,61.0,2018-08-18 10:36:00,0.7,128.0,7.3,250.0,2018-08-18 11:29:00,7.5,,,,,,,,
2018-08-19,999.7,1001.4,2018-08-19 22:16:00,998.4,2018-08-19 13:45:00,27.6,33.7,2018-08-19 12:54:00,25.8,2018-08-19 21:02:00,85.0,57.0,2018-08-19 11:35:00,0.8,25.0,8.9,235.0,2018-08-19 13:47:00,16.5,,,,,,,,
2018-08-20,998.8,1000.4,2018-08-20 00:01:00,997.0,2018-08-20 14:45:00,27.3,33.5,2018-08-20 12:36:00,24.0,2018-08-20 16:45:00,85.0,58.0,2018-08-20 12:17:00,0.9,129.0,10.1,122.0,2018-08-20 15:23:00,58.5,,,,,,,,
2018-08-21,996.4,998.2,2018-08-21 00:04:00,994.0,2018-08-21 15:21:00,27.5,34.4,2018-08-21 14:03:00,24.7,2018-08-21 05:59:00,83.0,53.0,2018-08-21 13:46:00,0.7,130.0,6.5,311.0,2018-08-21 15:09:00,51.5,,,,,,,,
2018-08-22,994.5,996.1,2018-08-22 08:25:00,992.9,2018-08-22 17:44:00,27.3,31.8,2018-08-22 12:15:00,25.6,2018-08-22 17:31:00,87.0,64.0,2018-08-22 12:12:00,0.9,25.0,6.6,253.0,2018-08-22 14:49:00,17.0,,,,,,,,
2018-08-23,991.2,993.2,2018-08-23 22:50:00,989.4,2018-08-23 17:42:00,25.9,30.4,2018-08-23 11:59:00,22.4,2018-08-23 23:01:00,91.0,77.0,2018-08-23 12:51:00,2.0,171.0,14.6,169.0,2018-08-23 18:15:00,134.0,,,,,,,,
2018-08-24,994.2,996.3,2018-08-24 22:23:00,990.6,2018-08-24 01:33:00,23.9,25.3,2018-08-24 15:43:00,23.0,2018-08-24 06:12:00,97.0,89.0,2018-08-24 10:05:00,2.4,170.0,11.9,219.0,2018-08-24 01:59:00,166.0,,,,,,,,
2018-08-25,994.3,995.8,2018-08-25 20:56:00,992.5,2018-08-25 16:27:00,26.9,31.7,2018-08-25 13:22:00,24.2,2018-08-25 05:25:00,87.0,66.0,2018-08-25 12:52:00,1.5,215.0,9.1,232.0,2018-08-25 12:05:00,9.5,,,,,,,,
2018-08-26,995.9,998.3,2018-08-26 23:55:00,994.2,2018-08-26 02:39:00,27.1,30.5,2018-08-26 13:21:00,25.4,2018-08-26 05:11:00,84.0,67.0,2018-08-26 12:47:00,1.2,205.0,8.1,234.0,2018-08-26 14:49:00,3.5,,,,,,,,
2018-08-27,999.6,1001.8,2018-08-27 23:02:00,997.1,2018-08-27 04:03:00,26.5,29.7,2018-08-27 14:29:00,24.0,2018-08-27 08:12:00,83.0,68.0,2018-08-27 12:46:00,2.0,197.0,11.7,211.0,2018-08-27 14:47:00,6.0,,,,,,,,
2018-08-28,1002.3,1003.5,2018-08-28 20:20:00,1000.7,2018-08-28 03:47:00,24.4,26.4,2018-08-28 00:07:00,23.2,2018-08-28 19:18:00,89.0,78.0,2018-08-28 00:02:00,2.0,176.0,9.9,157.0,2018-08-28 02:59:00,16.5,,,,,,,,
2018-08-29,1003.0,1005.0,2018-08-30 00:00:00,1001.7,2018-08-29 13:45:00,25.1,27.3,2018-08-29 11:17:00,23.6,2018-08-29 02:12:00,87.0,78.0,2018-08-29 15:20:00,1.7,192.0,11.4,226.0,2018-08-29 14:20:00,4.0,,,,,,,,
2018-08-30,1005.7,1008.3,2018-08-31 00:00:00,1003.4,2018-08-30 04:48:00,26.1,29.3,2018-08-30 10:57:00,24.1,2018-08-30 04:36:00,81.0,64.0,2018-08-30 11:02:00,1.2,150.0,9.3,221.0,2018-08-30 11:26:00,0.5,,,,,,,,
2018-08-31,1007.8,1008.9,2018-08-31 10:11:00,1006.7,2018-08-31 15:08:00,26.7,29.9,2018-08-31 11:30:00,23.4,2018-08-31 04:22:00,81.0,64.0,2018-08-31 11:23:00,0.3,127.0,3.0,264.0,2018-08-31 12:24:00,1.5,,,,,,,,
2018-09-01,1006.1,1008.2,2018-09-01 00:08:00,1003.9,2018-09-01 16:14:00,28.0,32.4,2018-09-01 13:01:00,25.3,2018-09-01 06:06:00,78.0,58.0,2018-09-01 12:36:00,0.5,248.0,5.3,288.0,2018-09-01 14:35:00,0.0,,,,,,,,
2018-09-02,1003.4,1005.9,2018-09-02 00:13:00,1001.1,2018-09-02 15:03:00,28.5,33.8,2018-09-02 13:28:00,25.3,2018-09-02 04:16:00,77.0,54.0,2018-09-02 11:46:00,0.7,293.0,7.7,301.0,2018-09-02 14:55:00,0.0,,,,,,,,
2018-09-03,1001.9,1003.3,2018-09-03 09:07:00,1000.2,2018-09-03 16:28:00,28.4,33.0,2018-09-03 12:40:00,24.5,2018-09-03 05:57:00,75.0,51.0,2018-09-03 13:56:00,1.2,133.0,6.6,272.0,2018-09-03 12:28:00,0.0,,,,,,,,
2018-09-04,1000.8,1002.0,2018-09-04 09:56:00,998.3,2018-09-04 15:08:00,29.1,33.8,2018-09-04 13:18:00,25.7,2018-09-04 06:18:00,76.0,58.0,2018-09-04 12:41:00,1.2,226.0,7.2,189.0,2018-09-04 12:14:00,0.0,,,,,,,,
2018-09-05,1001.2,1002.7,2018-09-05 21:39:00,999.3,2018-09-05 14:39:00,29.1,33.1,2018-09-05 13:50:00,27.2,2018-09-05 06:01:00,80.0,63.0,2018-09-05 10:46:00,0.7,123.0,5.7,311.0,2018-09-05 13:40:00,0.0,,,,,,,,
2018-09-06,1001.6,1002.9,2018-09-06 23:28:00,999.9,2018-09-06 14:02:00,28.2,33.3,2018-09-06 13:20:00,24.6,2018-09-06 16:38:00,81.0,59.0,2018-09-06 13:35:00,0.7,136.0,6.4,328.0,2018-09-06 13:55:00,2.0,,,,,,,,
2018-09-07,1002.2,1004.3,2018-09-07 20:46:00,1000.0,2018-09-07 14:50:00,28.2,33.0,2018-09-07 11:00:00,23.9,2018-09-07 21:04:00,80.0,58.0,2018-09-07 15:49:00,1.0,125.0,8.1,133.0,2018-09-07 20:02:00,20.5,,,,,,,,
2018-09-08,1003.5,1004.9,2018-09-08 22:06:00,1002.2,2018-09-08 16:09:00,27.6,32.1,2018-09-08 11:58:00,24.5,2018-09-08 00:01:00,82.0,64.0,2018-09-08 11:58:00,0.8,344.0,7.8,312.0,2018-09-08 13:39:00,0.0,,,,,,,,
2018-09-09,1004.3,1006.2,2018-09-09 22:27:00,1002.4,2018-09-09 15:36:00,26.9,30.3,2018-09-09 13:11:00,24.8,2018-09-09 23:46:00,78.0,65.0,2018-09-09 13:05:00,2.0,6.0,10.5,342.0,2018-09-09 12:18:00,0.0,,,,,,,,
2018-09-10,1003.6,1005.6,2018-09-10 00:02:00,1001.7,2018-09-10 15:57:00,26.9,31.6,2018-09-10 13:10:00,23.2,2018-09-10 06:12:00,75.0,60.0,2018-09-10 10:31:00,1.7,2.0,6.7,357.0,2018-09-10 13:59:00,0.0,,,,,,,,
2018-09-11,1003.6,1005.7,2018-09-11 21:49:00,1001.4,2018-09-11 02:34:00,27.6,31.7,2018-09-11 12:08:00,25.2,2018-09-11 02:57:00,83.0,65.0,2018-09-11 12:08:00,0.9,336.0,5.7,339.0,2018-09-11 13:48:00,0.5,,,,,,,,
2018-09-12,1004.7,1006.0,2018-09-12 21:47:00,1002.9,2018-09-12 16:37:00,28.3,31.5,2018-09-12 12:47:00,25.7,2018-09-12 06:12:00,83.0,69.0,2018-09-12 10:21:00,1.1,338.0,6.4,340.0,2018-09-12 11:36:00,0.0,,,,,,,,
2018-09-13,1004.4,1005.8,2018-09-13 09:27:00,1003.2,2018-09-13 16:14:00,28.9,32.4,2018-09-13 14:30:00,26.4,2018-09-13 06:12:00,81.0,64.0,2018-09-13 15:22:00,0.8,145.0,5.7,307.0,2018-09-13 14:04:00,0.0,,,,,,,,
2018-09-14,1002.1,1004.7,2018-09-14 08:35:00,999.6,2018-09-14 23:56:00,29.2,33.1,2018-09-14 14:47:00,26.7,2018-09-14 06:32:00,79.0,60.0,2018-09-14 16:07:00,0.9,9.0,6.3,299.0,2018-09-14 14:30:00,0.0,,,,,,,,
2018-09-15,996.1,999.7,2018-09-15 00:01:00,993.7,2018-09-15 16:19:00,27.1,29.1,2018-09-15 15:10:00,25.7,2018-09-15 05:21:00,87.0,74.0,2018-09-15 13:38:00,0.4,21.0,4.0,206.0,2018-09-15 09:06:00,0.5,,,,,,,,
2018-09-16,1002.0,1007.0,2018-09-17 00:00:00,996.0,2018-09-16 00:01:00,28.4,32.5,2018-09-16 11:34:00,25.1,2018-09-16 04:21:00,79.0,62.0,2018-09-16 13:10:00,0.7,42.0,5.5,20.0,2018-09-16 14:27:00,0.0,,,,,,,,
2018-09-17,1008.0,1011.3,2018-09-17 23:37:00,1006.2,2018-09-17 14:53:00,28.8,33.8,2018-09-17 13:36:00,26.0,2018-09-17 03:52:00,78.0,59.0,2018-09-17 13:42:00,0.8,7.0,6.8,338.0,2018-09-17 13:41:00,0.0,,,,,,,,
2018-09-18,1009.2,1011.2,2018-09-18 00:09:00,1007.0,2018-09-18 16:45:00,28.7,32.2,2018-09-18 11:56:00,26.7,2018-09-18 05:41:00,81.0,60.0,2018-09-18 12:38:00,1.6,21.0,8.3,328.0,2018-09-18 12:21:00,0.0,,,,,,,,
2018-09-19,1007.3,1008.9,2018-09-19 00:01:00,1005.6,2018-09-19 16:02:00,28.7,33.5,2018-09-19 11:59:00,25.4,2018-09-19 05:52:00,80.0,54.0,2018-09-19 11:48:00,1.0,320.0,6.1,291.0,2018-09-19 14:45:00,0.0,,,,,,,,
2018-09-20,1006.2,1007.4,2018-09-20 09:03:00,1004.6,2018-09-20 15:46:00,28.9,33.8,2018-09-20 14:33:00,26.2,2018-09-20 06:16:00,76.0,52.0,2018-09-20 14:35:00,1.0,6.0,5.2,318.0,2018-09-20 15:53:00,0.0,,,,,,,,
2018-09-21,1007.4,1009.6,2018-09-21 23:59:00,1005.4,2018-09-21 15:37:00,29.0,33.8,2018-09-21 14:03:00,25.4,2018-09-21 06:11:00,71.0,48.0,2018-09-21 13:36:00,0.8,127.0,5.7,309.0,2018-09-21 15:02:00,0.0,,,,,,,,
2018-09-22,1009.2,1010.4,2018-09-22 22:51:00,1007.8,2018-09-22 15:31:00,29.1,33.3,2018-09-22 11:22:00,25.5,2018-09-22 05:12:00,71.0,50.0,2018-09-22 11:24:00,1.2,27.0,7.9,328.0,2018-09-22 13:22:00,0.0,,,,,,,,
2018-09-23,1008.1,1010.1,2018-09-23 00:01:00,1005.5,2018-09-23 15:35:00,28.8,32.9,2018-09-23 11:43:00,26.2,2018-09-23 05:47:00,75.0,56.0,2018-09-23 09:32:00,1.0,19.0,6.6,332.0,2018-09-23 15:10:00,0.0,,,,,,,,
2018-09-24,1003.8,1007.1,2018-09-24 00:04:00,1001.6,2018-09-24 15:33:00,27.9,32.1,2018-09-24 12:20:00,25.3,2018-09-24 06:02:00,73.0,57.0,2018-09-24 12:14:00,1.8,347.0,10.7,356.0,2018-09-24 15:18:00,0.0,,,,,,,,
2018-09-25,1001.7,1003.2,2018-09-25 00:01:00,999.3,2018-09-25 15:43:00,27.8,33.0,2018-09-25 12:27:00,24.3,2018-09-25 05:58:00,70.0,52.0,2018-09-25 12:48:00,1.4,346.0,8.7,350.0,2018-09-25 14:57:00,0.0,,,,,,,,
2018-09-26,1001.8,1003.3,2018-09-26 09:08:00,1000.0,2018-09-26 15:16:00,26.6,30.3,2018-09-26 13:10:00,24.0,2018-09-26 06:12:00,72.0,59.0,2018-09-26 11:12:00,2.5,354.0,11.3,27.0,2018-09-26 17:05:00,0.0,,,,,,,,
2018-09-27,1001.9,1003.5,2018-09-27 08:06:00,999.9,2018-09-27 15:18:00,26.7,31.7,2018-09-27 13:28:00,23.7,2018-09-27 04:26:00,72.0,55.0,2018-09-27 13:06:00,2.4,6.0,10.6,22.0,2018-09-27 15:45:00,0.0,,,,,,,,
2018-09-28,1001.4,1002.9,2018-09-28 00:01:00,999.4,2018-09-28 15:23:00,26.3,29.9,2018-09-28 12:55:00,24.1,2018-09-28 03:57:00,74.0,63.0,2018-09-28 12:56:00,2.8,9.0,12.7,10.0,2018-09-28 13:19:00,0.0,,,,,,,,
2018-09-29,1000.8,1003.2,2018-09-29 21:40:00,998.7,2018-09-29 14:33:00,25.6,29.1,2018-09-29 12:52:00,22.6,2018-09-29 23:32:00,60.0,46.0,2018-09-29 20:04:00,2.7,7.0,12.8,331.0,2018-09-29 13:45:00,0.0,,,,,,,,
2018-09-30,1004.5,1007.2,2018-09-30 22:57:00,1002.1,2018-09-30 03:17:00,25.3,31.2,2018-09-30 12:54:00,21.4,2018-09-30 04:41:00,62.0,48.0,2018-09-30 12:44:00,1.3,346.0,6.8,330.0,2018-09-30 15:13:00,0.0,,,,,,,,
2018-10-01,1007.5,1009.2,2018-10-01 22:12:00,1006.0,2018-10-01 15:06:00,26.0,31.3,2018-10-01 13:50:00,21.7,2018-10-01 02:22:00,63.0,46.0,2018-10-01 15:00:00,0.9,350.0,7.0,2.0,2018-10-01 15:31:00,0.0,,,,,,,,
2018-10-02,1008.7,1010.5,2018-10-02 10:08:00,1006.9,2018-10-02 15:12:00,24.7,30.3,2018-10-02 13:54:00,21.1,2018-10-02 23:41:00,65.0,47.0,2018-10-02 13:22:00,1.5,348.0,7.9,342.0,2018-10-02 16:22:00,0.0,,,,,,,,
2018-10-03,1007.8,1010.0,2018-10-03 09:18:00,1005.5,2018-10-03 14:55:00,24.3,30.5,2018-10-03 12:40:00,19.7,2018-10-03 06:12:00,62.0,35.0,2018-10-03 11:50:00,1.8,346.0,9.4,346.0,2018-10-03 15:20:00,0.0,,,,,,,,
2018-10-04,1005.3,1007.9,2018-10-04 08:19:00,1003.5,2018-10-04 14:00:00,23.6,27.9,2018-10-04 11:38:00,20.9,2018-10-04 05:25:00,69.0,55.0,2018-10-04 11:22:00,2.9,2.0,13.4,34.0,2018-10-04 15:29:00,0.0,,,,,,,,
2018-10-05,1004.8,1007.6,2018-10-05 23:14:00,1003.1,2018-10-05 03:41:00,24.7,29.3,2018-10-05 12:27:00,20.9,2018-10-05 05:12:00,65.0,50.0,2018-10-05 11:19:00,1.8,5.0,8.5,3.0,2018-10-05 01:15:00,0.0,,,,,,,,
2018-10-06,1008.0,1009.5,2018-10-06 21:56:00,1006.7,2018-10-06 01:44:00,26.2,31.0,2018-10-06 12:45:00,22.3,2018-10-06 02:31:00,71.0,54.0,2018-10-06 12:45:00,0.8,328.0,6.7,337.0,2018-10-06 15:28:00,0.0,,,,,,,,
2018-10-07,1008.7,1010.6,2018-10-07 08:55:00,1006.7,2018-10-07 15:12:00,25.6,30.6,2018-10-07 13:22:00,22.6,2018-10-07 06:08:00,75.0,57.0,2018-10-07 13:23:00,1.4,339.0,7.3,338.0,2018-10-07 14:16:00,0.0,,,,,,,,
2018-10-08,1008.3,1010.1,2018-10-08 08:37:00,1006.2,2018-10-08 15:11:00,25.8,31.6,2018-10-08 12:17:00,21.8,2018-10-08 06:04:00,76.0,52.0,2018-10-08 12:44:00,1.2,337.0,7.1,336.0,2018-10-08 15:45:00,0.0,,,,,,,,
2018-10-09,1007.8,1009.1,2018-10-09 22:16:00,1005.5,2018-10-09 15:00:00,26.1,30.6,2018-10-09 14:54:00,22.4,2018-10-09 05:25:00,78.0,60.0,2018-10-09 12:49:00,1.1,339.0,6.1,351.0,2018-10-09 14:08:00,0.0,,,,,,,,
2018-10-10,1008.3,1010.2,2018-10-10 23:49:00,1006.2,2018-10-10 14:49:00,26.2,30.5,2018-10-10 13:40:00,23.4,2018-10-10 23:42:00,76.0,54.0,2018-10-10 14:29:00,1.2,339.0,6.5,340.0,2018-10-10 16:41:00,0.0,,,,,,,,
2018-10-11,1010.4,1012.1,2018-10-11 22:08:00,1008.6,2018-10-11 14:09:00,23.7,27.5,2018-10-11 13:52:00,21.6,2018-10-11 23:58:00,74.0,61.0,2018-10-11 13:53:00,1.9,353.0,8.5,13.0,2018-10-11 16:20:00,0.0,,,,,,,,
2018-10-12,1012.1,1013.6,2018-10-12 10:22:00,1010.8,2018-10-12 14:54:00,22.0,25.6,2018-10-12 13:15:00,19.9,2018-10-12 23:58:00,80.0,69.0,2018-10-12 13:31:00,1.2,345.0,5.6,31.0,2018-10-12 16:35:00,0.0,,,,,,,,
2018-10-13,1011.4,1013.1,2018-10-13 09:40:00,1009.4,2018-10-13 15:01:00,23.9,30.1,2018-10-13 13:36:00,19.3,2018-10-13 03:41:00,77.0,53.0,2018-10-13 13:36:00,1.2,322.0,5.3,341.0,2018-10-13 15:00:00,0.0,,,,,,,,
2018-10-14,1009.7,1011.4,2018-10-14 08:52:00,1008.4,2018-10-14 14:21:00,25.9,32.1,2018-10-14 12:49:00,22.0,2018-10-14 05:57:00,75.0,49.0,2018-10-14 12:24:00,1.0,346.0,6.7,333.0,2018-10-14 14:40:00,0.0,,,,,,,,
2018-10-15,1008.8,1010.5,2018-10-15 08:45:00,1006.8,2018-10-15 14:37:00,25.5,31.0,2018-10-15 12:49:00,22.3,2018-10-15 06:11:00,80.0,57.0,2018-10-15 12:38:00,1.3,1.0,6.8,327.0,2018-10-15 13:49:00,0.0,,,,,,,,
2018-10-16,1007.6,1009.3,2018-10-16 00:01:00,1005.5,2018-10-16 14:42:00,25.5,30.1,2018-10-16 12:47:00,23.0,2018-10-16 23:31:00,81.0,63.0,2018-10-16 12:47:00,1.5,342.0,7.6,329.0,2018-10-16 17:24:00,0.0,,,,,,,,
2018-10-17,1007.0,1008.5,2018-10-17 22:33:00,1005.2,2018-10-17 13:38:00,23.5,27.5,2018-10-17 12:22:00,20.9,2018-10-17 23:09:00,80.0,65.0,2018-10-17 12:19:00,1.6,348.0,8.1,337.0,2018-10-17 14:49:00,0.0,,,,,,,,
2018-10-18,1008.7,1010.4,2018-10-18 23:42:00,1006.9,2018-10-18 03:02:00,24.2,29.4,2018-10-18 12:17:00,20.6,2018-10-18 06:22:00,74.0,59.0,2018-10-18 12:17:00,1.2,349.0,6.7,338.0,2018-10-18 13:46:00,0.0,,,,,,,,
2018-10-19,1011.8,1013.8,2018-10-19 22:19:00,1009.7,2018-10-19 02:11:00,23.9,29.4,2018-10-19 11:47:00,20.2,2018-10-19 23:51:00,75.0,59.0,2018-10-19 12:21:00,1.1,351.0,8.0,337.0,2018-10-19 12:53:00,1.5,,,,,,,,
2018-10-20,1013.2,1015.6,2018-10-20 09:17:00,1011.0,2018-10-20 15:23:00,23.3,29.1,2018-10-20 13:56:00,19.6,2018-10-20 02:32:00,74.0,58.0,2018-10-20 13:53:00,1.2,341.0,7.3,351.0,2018-10-20 15:49:00,0.0,,,,,,,,
2018-10-21,1012.0,1014.1,2018-10-21 09:24:00,1010.0,2018-10-21 14:46:00,23.7,30.5,2018-10-21 13:36:00,19.3,2018-10-21 06:32:00,74.0,53.0,2018-10-21 13:37:00,0.9,13.0,6.3,329.0,2018-10-21 16:18:00,0.0,,,,,,,,
2018-10-22,1010.7,1012.7,2018-10-22 09:43:00,1008.3,2018-10-22 15:21:00,24.5,30.6,2018-10-22 12:38:00,20.9,2018-10-22 05:51:00,77.0,50.0,2018-10-22 12:38:00,1.0,16.0,6.2,337.0,2018-10-22 17:04:00,0.0,,,,,,,,
2018-10-23,1011.2,1012.8,2018-10-23 08:48:00,1009.6,2018-10-23 15:05:00,24.7,29.6,2018-10-23 12:54:00,21.9,2018-10-23 23:57:00,78.0,58.0,2018-10-23 13:07:00,1.5,338.0,7.6,311.0,2018-10-23 15:40:00,0.0,,,,,,,,
2018-10-24,1011.3,1012.8,2018-10-24 09:17:00,1009.6,2018-10-24 14:45:00,24.2,29.0,2018-10-24 14:55:00,20.6,2018-10-24 06:21:00,78.0,59.0,2018-10-24 12:37:00,1.1,345.0,6.1,358.0,2018-10-24 15:42:00,0.0,,,,,,,,
2018-10-25,1011.4,1013.4,2018-10-25 09:33:00,1009.9,2018-10-25 15:59:00,24.7,31.3,2018-10-25 13:39:00,20.6,2018-10-25 06:12:00,78.0,51.0,2018-10-25 13:36:00,0.9,350.0,6.5,311.0,2018-10-25 13:53:00,0.0,,,,,,,,
2018-10-26,1010.9,1012.8,2018-10-26 09:40:00,1008.7,2018-10-26 15:11:00,24.8,30.3,2018-10-26 13:52:00,21.7,2018-10-26 05:57:00,78.0,51.0,2018-10-26 15:49:00,1.0,326.0,6.6,341.0,2018-10-26 16:21:00,0.0,,,,,,,,
2018-10-27,1011.3,1012.8,2018-10-27 09:22:00,1009.9,2018-10-27 14:49:00,22.9,28.0,2018-10-27 12:53:00,17.9,2018-10-27 23:58:00,65.0,44.0,2018-10-27 12:54:00,1.9,342.0,10.4,357.0,2018-10-27 14:51:00,0.0,,,,,,,,
2018-10-28,1010.2,1012.8,2018-10-28 08:36:00,1007.9,2018-10-28 15:05:00,20.6,27.2,2018-10-28 12:31:00,16.9,2018-10-28 05:50:00,54.0,35.0,2018-10-28 11:23:00,1.6,353.0,8.2,350.0,2018-10-28 16:42:00,0.0,,,,,,,,
2018-10-29,1007.7,1009.4,2018-10-29 00:16:00,1005.4,2018-10-29 14:22:00,20.8,28.2,2018-10-29 14:14:00,15.4,2018-10-29 05:06:00,59.0,37.0,2018-10-29 14:18:00,1.1,22.0,8.4,337.0,2018-10-29 14:46:00,0.0,,,,,,,,
2018-10-30,1006.8,1008.0,2018-10-30 22:47:00,1005.1,2018-10-30 14:36:00,22.5,29.5,2018-10-30 14:29:00,17.0,2018-10-30 05:57:00,65.0,43.0,2018-10-30 14:34:00,0.7,339.0,5.6,1.0,2018-10-30 15:49:00,0.0,,,,,,,,
