觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2022-09-29,1007.2,1009.0,2022-09-29T22:33:00,1005.7,2022-09-29T04:25:00,28.2,32.4,2022-09-29T13:42:00,25.5,2022-09-29T06:02:00,81.0,56.0,2022-09-29T13:57:00,1.0,11.0,6.3,299.0,2022-09-29T15:04:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-09-30,1009.4,1010.7,2022-09-30T08:32:00,1007.9,2022-09-30T14:51:00,28.4,33.1,2022-09-30T11:45:00,26.0,2022-09-30T05:22:00,79.0,56.0,2022-09-30T11:46:00,0.8,2.0,6.3,292.0,2022-09-30T14:04:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-01,1009.9,1011.0,2022-10-01T08:15:00,1008.7,2022-10-01T16:35:00,28.2,32.7,2022-10-01T11:30:00,25.7,2022-10-01T02:41:00,80.0,51.0,2022-10-01T10:37:00,0.9,334.0,6.2,324.0,2022-10-01T13:48:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-02,1009.8,1011.1,2022-10-02T08:04:00,1008.4,2022-10-02T14:48:00,28.1,32.2,2022-10-02T12:03:00,25.1,2022-10-02T03:32:00,79.0,60.0,2022-10-02T13:32:00,1.2,4.0,6.5,348.0,2022-10-02T14:43:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-03,1009.6,1010.9,2022-10-03T09:16:00,1007.9,2022-10-03T15:36:00,28.3,33.2,2022-10-03T12:21:00,24.9,2022-10-03T04:52:00,80.0,55.0,2022-10-03T11:54:00,0.8,16.0,5.9,357.0,2022-10-03T15:43:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-04,1009.7,1011.5,2022-10-04T09:02:00,1007.8,2022-10-04T16:03:00,28.4,31.8,2022-10-04T13:00:00,26.3,2022-10-04T23:53:00,81.0,62.0,2022-10-04T10:07:00,1.0,1.0,5.5,345.0,2022-10-04T12:51:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-05,1010.0,1011.7,2022-10-05T10:03:00,1008.1,2022-10-05T16:34:00,28.7,32.8,2022-10-05T15:58:00,25.8,2022-10-05T06:26:00,74.0,51.0,2022-10-05T16:19:00,1.2,5.0,6.2,353.0,2022-10-05T12:01:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-06,1010.4,1012.2,2022-10-06T08:35:00,1008.1,2022-10-06T16:05:00,28.0,33.1,2022-10-06T12:23:00,24.3,2022-10-06T05:42:00,79.0,55.0,2022-10-06T12:06:00,1.1,323.0,6.2,303.0,2022-10-06T15:23:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-07,1010.0,1011.5,2022-10-07T00:01:00,1007.3,2022-10-07T15:19:00,27.5,32.1,2022-10-07T11:15:00,24.3,2022-10-07T23:03:00,78.0,61.0,2022-10-07T11:13:00,2.6,7.0,10.9,6.0,2022-10-07T16:36:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-08,1010.2,1011.8,2022-10-08T09:17:00,1008.1,2022-10-08T16:11:00,26.5,31.8,2022-10-08T12:00:00,23.2,2022-10-08T06:12:00,75.0,54.0,2022-10-08T11:51:00,2.3,5.0,9.2,5.0,2022-10-08T16:28:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-09,1011.0,1012.5,2022-10-09T22:33:00,1008.8,2022-10-09T15:20:00,25.8,30.3,2022-10-09T12:36:00,23.3,2022-10-09T03:17:00,78.0,64.0,2022-10-09T12:06:00,3.7,4.0,12.4,3.0,2022-10-09T18:53:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-10,1011.4,1013.1,2022-10-10T09:07:00,1009.1,2022-10-10T15:01:00,22.3,25.5,2022-10-10T13:04:00,19.7,2022-10-10T22:35:00,70.0,60.0,2022-10-10T14:35:00,7.3,6.0,17.2,5.0,2022-10-10T16:46:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-11,1010.1,1011.9,2022-10-11T08:57:00,1008.0,2022-10-11T15:19:00,22.0,26.9,2022-10-11T13:54:00,19.7,2022-10-11T01:51:00,65.0,50.0,2022-10-11T13:56:00,4.4,12.0,10.9,6.0,2022-10-11T15:31:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-12,1008.4,1010.1,2022-10-12T09:45:00,1006.6,2022-10-12T15:16:00,23.4,28.4,2022-10-12T13:17:00,19.7,2022-10-12T05:58:00,73.0,57.0,2022-10-12T13:09:00,4.3,4.0,14.4,6.0,2022-10-12T17:27:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-13,1007.5,1009.5,2022-10-13T08:48:00,1005.2,2022-10-13T16:29:00,24.3,30.0,2022-10-13T13:00:00,20.4,2022-10-13T05:51:00,76.0,53.0,2022-10-13T13:02:00,3.6,2.0,13.4,358.0,2022-10-13T16:41:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-14,1005.9,1008.0,2022-10-14T07:47:00,1003.5,2022-10-14T15:18:00,25.0,28.7,2022-10-14T12:13:00,22.0,2022-10-14T04:41:00,78.0,61.0,2022-10-14T12:14:00,4.3,7.0,11.9,6.0,2022-10-14T16:34:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-15,1002.9,1005.3,2022-10-15T00:03:00,1000.8,2022-10-15T16:14:00,25.1,28.9,2022-10-15T13:36:00,22.5,2022-10-15T02:31:00,84.0,68.0,2022-10-15T13:37:00,5.4,9.0,12.3,14.0,2022-10-15T16:12:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-16,1000.5,1002.7,2022-10-16T10:07:00,998.2,2022-10-16T15:36:00,25.2,27.2,2022-10-16T16:46:00,24.1,2022-10-16T06:11:00,91.0,84.0,2022-10-16T16:45:00,2.7,9.0,9.4,10.0,2022-10-16T15:37:00,5.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-17,1002.9,1006.1,2022-10-17T22:56:00,1001.0,2022-10-17T03:27:00,24.2,27.6,2022-10-17T13:31:00,20.7,2022-10-17T23:58:00,82.0,69.0,2022-10-17T13:35:00,7.4,10.0,19.9,16.0,2022-10-17T14:23:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-18,1007.4,1009.8,2022-10-18T21:33:00,1005.1,2022-10-18T04:16:00,21.4,24.3,2022-10-18T10:55:00,19.6,2022-10-18T05:51:00,70.0,61.0,2022-10-18T12:26:00,7.0,16.0,15.2,17.0,2022-10-18T00:05:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-19,1010.2,1012.3,2022-10-19T22:20:00,1008.6,2022-10-19T14:09:00,22.2,27.6,2022-10-19T12:56:00,19.3,2022-10-19T05:41:00,67.0,54.0,2022-10-19T12:52:00,4.4,10.0,10.8,9.0,2022-10-19T16:04:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-20,1012.0,1013.8,2022-10-20T09:41:00,1010.7,2022-10-20T15:57:00,23.4,28.6,2022-10-20T12:22:00,19.4,2022-10-20T02:52:00,72.0,55.0,2022-10-20T13:02:00,2.7,1.0,9.1,3.0,2022-10-20T15:53:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-21,1011.0,1013.2,2022-10-21T08:59:00,1008.9,2022-10-21T15:31:00,24.1,30.0,2022-10-21T11:42:00,19.8,2022-10-21T03:51:00,80.0,56.0,2022-10-21T11:42:00,2.5,2.0,10.1,3.0,2022-10-21T16:58:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-22,1009.6,1011.4,2022-10-22T09:19:00,1008.0,2022-10-22T04:12:00,25.6,30.0,2022-10-22T13:43:00,22.4,2022-10-22T04:53:00,84.0,61.0,2022-10-22T13:37:00,1.0,183.0,6.0,174.0,2022-10-22T12:15:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-23,1010.0,1011.6,2022-10-23T09:46:00,1008.6,2022-10-23T15:49:00,23.8,26.4,2022-10-23T13:22:00,21.7,2022-10-24T00:00:00,83.0,67.0,2022-10-23T12:48:00,4.9,13.0,10.7,9.0,2022-10-23T15:00:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-24,1010.6,1012.3,2022-10-24T23:02:00,1008.8,2022-10-24T03:14:00,22.3,26.4,2022-10-24T12:53:00,19.7,2022-10-24T23:51:00,66.0,50.0,2022-10-24T13:10:00,5.0,7.0,10.1,9.0,2022-10-24T16:53:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-25,1012.5,1014.2,2022-10-25T09:33:00,1011.1,2022-10-25T14:56:00,22.1,27.9,2022-10-25T11:38:00,18.8,2022-10-25T02:27:00,65.0,53.0,2022-10-25T14:06:00,2.5,1.0,8.0,356.0,2022-10-25T15:34:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-26,1011.9,1013.7,2022-10-26T08:34:00,1009.9,2022-10-26T16:11:00,23.6,29.7,2022-10-26T12:54:00,19.7,2022-10-26T04:37:00,71.0,51.0,2022-10-26T12:55:00,1.2,9.0,7.2,312.0,2022-10-26T13:58:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-27,1010.3,1012.1,2022-10-27T08:48:00,1008.4,2022-10-27T16:31:00,23.7,28.9,2022-10-27T11:49:00,20.2,2022-10-27T06:41:00,80.0,56.0,2022-10-27T11:49:00,2.3,349.0,10.1,2.0,2022-10-27T14:33:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-28,1009.0,1011.2,2022-10-28T08:45:00,1007.0,2022-10-28T15:07:00,24.0,28.6,2022-10-28T13:48:00,20.3,2022-10-28T06:13:00,79.0,61.0,2022-10-28T11:10:00,2.7,3.0,9.1,2.0,2022-10-28T15:06:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-28,1009.0,1011.2,2022-10-28T08:45:00,1007.0,2022-10-28T15:07:00,24.0,28.6,2022-10-28T13:48:00,20.3,2022-10-28T06:13:00,79.0,61.0,2022-10-28T11:10:00,2.7,3.0,9.1,2.0,2022-10-28T15:06:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-29,1007.0,1009.1,2022-10-29T08:50:00,1004.8,2022-10-29T15:42:00,23.7,28.6,2022-10-29T13:04:00,20.9,2022-10-29T05:43:00,79.0,62.0,2022-10-29T11:15:00,3.4,348.0,10.5,3.0,2022-10-29T14:22:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-30,1003.9,1005.9,2022-10-30T00:01:00,1001.9,2022-10-30T14:28:00,24.0,28.0,2022-10-30T13:39:00,21.1,2022-10-30T05:41:00,82.0,67.0,2022-10-30T13:39:00,3.7,4.0,11.2,3.0,2022-10-30T15:30:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-10-31,1002.9,1005.5,2022-10-31T20:15:00,1001.2,2022-10-31T05:46:00,23.0,26.5,2022-10-31T12:12:00,21.1,2022-10-31T21:01:00,86.0,74.0,2022-10-31T12:10:00,7.1,12.0,19.3,18.0,2022-10-31T21:32:00,0.5,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-01,1002.6,1004.7,2022-11-01T22:04:00,1000.3,2022-11-01T13:57:00,23.4,28.0,2022-11-01T11:55:00,20.8,2022-11-01T05:51:00,74.0,55.0,2022-11-01T12:08:00,6.3,3.0,13.2,3.0,2022-11-01T13:55:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-02,1005.6,1008.0,2022-11-02T21:19:00,1003.0,2022-11-02T03:40:00,23.2,27.9,2022-11-02T12:57:00,20.6,2022-11-02T04:42:00,81.0,64.0,2022-11-02T12:58:00,3.6,4.0,9.5,4.0,2022-11-02T15:55:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-03,1009.0,1011.3,2022-11-03T21:43:00,1007.5,2022-11-03T14:12:00,23.9,29.9,2022-11-03T12:34:00,22.8,2022-11-03T23:43:00,86.0,64.0,2022-11-03T12:45:00,2.1,349.0,9.5,2.0,2022-11-03T14:12:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-04,1011.6,1013.8,2022-11-04T21:30:00,1010.1,2022-11-04T15:41:00,23.4,27.4,2022-11-04T12:24:00,20.5,2022-11-04T23:51:00,82.0,66.0,2022-11-04T12:35:00,3.8,1.0,10.3,342.0,2022-11-04T14:48:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-05,1013.7,1015.1,2022-11-05T21:58:00,1012.2,2022-11-05T16:09:00,21.0,25.0,2022-11-05T10:52:00,19.4,2022-11-05T06:21:00,79.0,63.0,2022-11-05T10:43:00,4.4,2.0,10.0,4.0,2022-11-05T14:34:00,0.5,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-06,1013.1,1015.1,2022-11-06T09:23:00,1010.8,2022-11-06T15:44:00,21.7,25.8,2022-11-06T13:17:00,18.6,2022-11-06T06:02:00,79.0,62.0,2022-11-06T13:06:00,3.3,3.0,9.6,5.0,2022-11-06T16:14:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-07,1011.8,1014.0,2022-11-07T09:37:00,1009.8,2022-11-07T15:01:00,22.8,27.5,2022-11-07T12:28:00,20.0,2022-11-07T06:21:00,86.0,65.0,2022-11-07T12:34:00,2.4,350.0,9.6,336.0,2022-11-07T15:41:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-08,1012.4,1014.3,2022-11-08T09:27:00,1011.2,2022-11-08T04:43:00,23.3,27.6,2022-11-08T14:05:00,21.6,2022-11-08T04:36:00,88.0,64.0,2022-11-08T14:02:00,2.3,2.0,8.0,1.0,2022-11-08T15:51:00,0.5,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-09,1011.7,1013.1,2022-11-09T23:02:00,1009.9,2022-11-09T15:06:00,24.0,30.3,2022-11-09T13:33:00,20.4,2022-11-09T06:35:00,86.0,59.0,2022-11-09T13:16:00,0.8,99.0,5.4,340.0,2022-11-09T16:41:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-10,1011.7,1013.8,2022-11-10T08:43:00,1009.7,2022-11-10T16:01:00,23.9,27.9,2022-11-10T11:43:00,21.0,2022-11-10T06:51:00,89.0,66.0,2022-11-10T12:53:00,2.0,347.0,8.1,339.0,2022-11-10T14:50:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-11,1011.3,1013.5,2022-11-11T09:15:00,1009.7,2022-11-11T14:49:00,24.9,30.4,2022-11-11T13:24:00,22.8,2022-11-11T02:01:00,86.0,58.0,2022-11-11T13:22:00,2.0,7.0,7.6,3.0,2022-11-11T19:22:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
2022-11-12,1010.8,1012.7,2022-11-12T08:46:00,1008.7,2022-11-12T15:12:00,24.2,28.7,2022-11-12T12:10:00,22.4,2022-11-12T22:21:00,89.0,67.0,2022-11-12T12:11:00,1.1,339.0,6.8,342.0,2022-11-12T15:06:00,0.0,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8,-99.8
