日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
113/11/20,21.94,26.360000000000003,19.259999999999998,0.1,0.0,0.3,86.8,5.32
113/11/21,21.36,25.433333333333334,19.366666666666664,0.1,0.0,1.4,87.2,7.8999999999999995
113/11/22,21.22,25.275,18.700000000000003,0.0,0.0,0.7,81.4,4.8
113/11/23,21.2,24.98,18.68,0.0,0.0,0.4,78.8,4.4399999999999995
113/11/24,21.98,27.339999999999996,18.56,0.0,0.0,6.0,82.4,4.7
113/11/25,22.28,27.060000000000002,19.3,0.0,0.0,4.2,87.2,5.34
113/11/26,21.06,26.660000000000004,16.119999999999997,0.0,0.0,7.5,81.8,10.559999999999999
113/11/27,18.259999999999998,24.225,15.05,0.0,0.0,6.7,73.4,7.9
113/11/28,17.475,22.775,13.825,0.0,0.0,6.1,67.5,6.675000000000001
113/11/29,16.86,23.22,13.059999999999999,0.0,0.0,9.2,67.2,6.42
113/11/30,17.3,24.475,13.075,0.0,0.0,9.8,77.0,5.275
113/12/01,18.419999999999998,25.675,14.35,0.0,0.0,9.5,77.2,6.475
113/12/02,20.18,26.4,15.25,0.0,0.0,9.4,79.6,6.4
113/12/03,21.04,26.72,16.54,0.0,0.0,8.7,80.2,4.38
113/12/04,21.48,27.339999999999996,17.66,0.0,0.0,8.8,78.4,5.32
113/12/05,20.2,26.3,16.1,0.0,0.0,9.5,80.2,5.64
113/12/06,20.54,26.6,16.119999999999997,0.0,0.0,9.5,79.6,7.1
113/12/07,20.04,26.2,16.0,0.0,0.0,9.4,82.2,7.8
113/12/08,18.14,22.48,16.3,0.0,0.0,3.9,76.6,6.92
113/12/09,18.68,24.15,15.65,0.0,0.0,6.1,76.8,5.275
113/12/10,19.96,24.675,16.05,0.0,0.0,9.4,80.0,8.175
113/12/11,20.48,27.119999999999997,15.84,0.0,0.0,9.7,79.4,6.68
113/12/12,19.259999999999998,24.76,16.16,0.0,0.0,8.8,80.4,5.7
113/12/13,18.2,22.075,15.55,0.0,0.0,0.1,83.6,9.3
113/12/14,14.5,17.95,11.35,0.0,0.0,0.1,75.0,8.524999999999999
113/12/15,14.575,20.525,10.875,0.0,0.0,8.3,73.0,7.324999999999999
113/12/16,14.580000000000002,17.160000000000004,12.3,0.0,0.0,0.0,77.2,4.26
113/12/17,16.68,23.9,11.0,0.0,0.0,8.4,79.4,8.080000000000002
113/12/18,16.48,22.4,13.440000000000001,0.0,0.0,5.1,73.0,9.0
113/12/19,14.459999999999999,16.85,13.25,0.0,0.0,0.0,66.6,5.15
113/12/20,16.18,21.78,11.5,0.0,0.0,9.4,77.2,5.720000000000001
113/12/21,17.04,22.54,13.719999999999999,0.018,0.2,3.3,79.0,7.56
113/12/22,14.580000000000002,18.8,12.459999999999999,0.0,0.0,3.8,70.0,6.36
113/12/23,14.86,17.48,12.440000000000001,11.7,10.4,0.0,86.0,5.92
113/12/24,16.06,17.76,14.440000000000001,14.9,7.5,0.0,97.0,4.64
113/12/25,18.419999999999998,21.64,15.88,0.018,0.1,1.5,92.6,5.92
113/12/26,19.259999999999998,24.4,16.3,0.0,0.0,5.1,85.2,6.34
113/12/27,17.02,18.98,15.6,0.21800000000000003,1.6,0.0,86.6,4.779999999999999
113/12/28,14.52,19.619999999999997,11.2,0.1,0.0,5.6,74.6,8.92
113/12/29,15.3,21.04,9.78,0.0,0.0,9.5,73.4,4.92
113/12/30,18.7,24.6,14.86,0.0,0.0,5.0,73.2,6.44
113/12/31,17.54,23.259999999999998,13.940000000000001,0.0,0.0,1.8,71.6,6.040000000000001
114/01/01,16.28,19.14,14.6,7.3,5.9,0.0,83.6,4.8
114/01/02,16.5,17.7,15.559999999999999,11.0,5.7,0.0,95.0,5.14
114/01/03,16.3,20.22,12.98,0.018,0.1,2.0,81.8,6.779999999999999
114/01/04,17.46,23.96,12.46,0.0,0.0,6.7,82.8,5.279999999999999
114/01/05,17.22,21.96,14.3,0.0,0.0,1.7,89.0,8.24
114/01/06,16.740000000000002,22.48,13.319999999999999,0.0,0.0,9.4,78.6,7.040000000000001
114/01/07,16.6,22.82,11.72,0.0,0.0,6.4,74.4,5.66
114/01/08,16.9,22.46,13.9,0.0,0.0,4.8,76.6,6.859999999999999
114/01/09,16.34,21.02,13.040000000000001,0.0,0.0,3.5,75.8,7.340000000000001
114/01/10,13.48,18.639999999999997,11.0,0.018,0.6,8.0,69.2,7.62
114/01/11,13.62,18.18,11.059999999999999,0.018,0.1,4.6,75.8,7.359999999999999
114/01/12,13.680000000000001,19.6,9.739999999999998,0.0,0.0,9.7,64.8,7.959999999999999
114/01/13,15.059999999999999,22.28,8.760000000000002,0.0,0.0,9.4,68.0,5.74
114/01/14,16.54,22.880000000000003,11.620000000000001,4.6,4.1,4.5,76.0,5.68
114/01/15,14.2,16.259999999999998,11.74,3.9,6.9,0.0,90.2,7.12
114/01/16,12.4,15.459999999999999,10.48,0.0,0.0,0.8,79.8,7.019999999999999
114/01/17,13.6,19.8,9.7,0.0,0.0,9.6,78.2,5.859999999999999
114/01/18,15.080000000000002,19.380000000000003,11.28,0.0,0.0,0.4,80.2,5.0
114/01/19,16.380000000000003,20.95,13.65,0.118,0.2,4.8,85.6,7.65
114/01/20,16.720000000000002,23.06,12.24,0.0,0.0,7.6,78.0,6.040000000000001
114/01/21,16.78,23.66,11.36,0.0,0.0,9.6,78.0,5.1
114/01/22,17.98,23.759999999999998,15.14,0.9,0.8,5.0,82.4,5.26
114/01/23,17.36,23.2,14.48,1.4,1.0,4.9,88.6,7.26
114/01/24,17.880000000000003,24.740000000000002,13.919999999999998,0.0,0.0,8.2,84.6,5.5200000000000005
114/01/25,17.580000000000002,23.14,14.919999999999998,0.0,0.0,5.7,88.8,5.5
114/01/26,16.4,21.56,13.5,0.0,0.0,6.9,83.6,11.0
114/01/27,11.24,13.919999999999998,7.779999999999999,0.118,2.1,0.8,80.0,11.2
114/01/28,12.559999999999999,18.36,7.7,0.0,0.0,6.2,65.2,8.28
114/01/29,14.16,20.8,9.940000000000001,0.018,0.1,6.5,70.2,6.1
114/01/30,16.3,22.22,11.62,0.0,0.0,10.0,73.6,6.36
114/01/31,16.619999999999997,21.740000000000002,13.84,1.2,3.4,2.2,89.8,6.540000000000001
