日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
108/11/20,14.642857142857142,22.066666666666663,29.635714285714283,20.19333333333333,22.185858585858583,25.046660482374765,16.606666666666666,21.792857142857144,14.746666666666666,16.39767676767677,18.27036487322201,10.486666666666668,14.114285714285714,10.353333333333332,9.792525252525252,10.924551638837354,11.579999999999998,15.521428571428569,9.839999999999998,12.39333333333333,14.122108843537417,2298.4,2096.8571428571427,2351.333333333333,3290.466666666667,2898.9129251700683,16.21,21.645714285714288,14.795333333333334,19.6,21.75,18.55,,0.0,,72.0,13.65,21.48333333333333,22.700000000000003,19.6,21.571428571428573,22.700000000000003,19.6,21.75,22.75,19.6,22.64,24.6,19.6,25.966666666666665,28.65,21.75,26.442857142857143,28.65,21.75,27.08333333333333,28.65,21.75,27.88,30.4,21.75,18.58333333333333,19.3,17.9,18.07857142857143,19.3,16.75,18.1,20.1,15.65,19.265,21.95,15.65,,,,,,,,,,,,,78.5,84.0,72.0,77.07142857142857,84.0,71.0,75.6,84.0,69.5,76.8,84.0,69.5,11.116666666666664,13.65,6.65,9.028571428571428,13.65,6.2,9.356666666666666,13.65,6.0,9.371666666666668,13.65,6.0,0.0,0.0,0.0,0.0,,,,,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,2,0,0,0
108/11/21,14.7,21.071428571428573,28.32,20.886666666666667,21.046031746031744,23.823191094619663,14.721428571428572,20.54,15.44,16.026031746031745,17.260160791589364,8.935714285714285,11.12,10.626666666666669,9.807460317460317,10.184755720470006,12.135714285714288,17.2,10.26,11.238571428571428,13.63843537414966,2518.0714285714284,3111.0,2256.0,3370.82380952381,2959.086394557823,14.642857142857142,20.1,15.324000000000002,20.4,25.0,17.9,,0.0,,72.5,9.7,20.71666666666667,22.15,19.6,21.321428571428573,22.700000000000003,19.6,21.593333333333337,22.700000000000003,19.6,22.56,24.6,19.6,24.75,27.5,21.75,26.178571428571427,28.65,21.75,26.910000000000004,28.65,21.75,27.8,30.4,21.75,18.58333333333333,19.3,17.9,18.04285714285714,19.3,16.75,17.953333333333333,19.3,15.65,19.203333333333333,21.95,15.65,,,,,,,,,,,,,76.16666666666667,84.0,72.0,76.35714285714286,84.0,71.0,75.33333333333333,84.0,69.5,76.75,84.0,69.5,12.133333333333333,13.65,9.7,9.407142857142857,13.65,6.2,9.37,13.65,6.0,9.358333333333333,13.65,6.0,0.0,0.0,0.0,0.0,,,,,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,3,0,0,0
108/11/22,14.889285714285714,20.8,25.486666666666668,22.16,21.312698412698413,22.74890538033395,14.692307692307692,18.933333333333334,17.113333333333333,15.34013431013431,16.424776176204748,9.138461538461538,11.433333333333334,11.8,9.52028083028083,9.901678797393084,11.66153846153846,14.053333333333336,10.36,11.792417582417585,12.847226582940866,2434.076923076923,2546.333333333333,2040.5333333333333,2416.849450549451,2862.383097854526,14.7,18.614,16.752666666666666,20.95,26.9,16.5,,0.0,,82.5,12.4,20.316666666666663,20.95,19.6,21.285714285714285,22.700000000000003,19.6,21.49,22.700000000000003,19.6,22.476666666666667,24.6,19.6,24.55,26.9,21.75,26.342857142857145,28.65,21.75,26.816666666666663,28.65,21.75,27.703333333333333,30.4,21.75,17.650000000000002,18.55,16.5,17.8,19.3,16.5,17.793333333333337,19.3,15.65,19.135,21.95,15.65,,,,,,,,,,,,,75.66666666666667,82.5,72.0,78.0,84.0,72.0,75.63333333333334,84.0,69.5,77.08333333333333,84.0,69.5,11.916666666666664,13.65,9.7,9.75,13.65,6.2,9.536666666666664,13.65,6.0,9.566666666666666,13.65,6.0,0.0,0.0,0.0,0.0,,,,,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,4,0,0,1
108/11/23,15.715333333333335,21.17142857142857,25.326666666666664,25.264285714285712,21.01428571428572,22.132442795299937,14.771428571428572,17.433333333333334,19.35,14.728388278388278,15.830218353075496,9.428571428571429,10.426666666666668,13.078571428571427,9.167582417582418,9.615284239569954,11.742857142857142,14.899999999999997,12.185714285714283,11.846703296703296,12.517158555729983,2125.214285714286,2666.8,1783.428571428571,2359.12087912088,2802.2232339089483,14.889285714285714,17.434666666666665,19.195714285714285,22.700000000000003,27.1,20.35,,0.0,,87.0,10.55,21.35,22.700000000000003,20.4,21.50714285714286,22.700000000000003,19.6,21.50333333333333,22.700000000000003,19.6,22.44,24.6,19.6,26.33333333333333,27.1,25.0,26.235714285714284,28.65,21.75,26.77,28.65,21.75,27.64333333333333,30.4,21.75,18.25,20.35,16.5,18.314285714285717,20.35,16.5,17.896666666666665,20.35,15.65,19.12,21.95,15.65,,,,,,,,,,,,,80.66666666666667,87.0,72.5,79.57142857142857,87.0,72.0,76.3,87.0,69.5,77.48333333333333,87.0,69.5,10.883333333333333,12.4,9.7,10.314285714285717,13.65,6.2,9.483333333333333,13.65,6.0,9.613333333333332,13.65,6.0,0.0,0.0,0.0,0.0,,,,,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,5,1,0,0
108/11/24,15.901666666666666,22.15333333333333,24.49090909090909,27.433333333333334,21.37492063492063,21.679109461966608,15.46,15.836363636363638,21.066666666666663,14.974578754578756,15.548313591170734,10.553333333333336,8.89090909090909,15.45,9.706788766788767,9.63337947766519,11.599999999999998,15.599999999999998,11.983333333333333,11.668131868131866,12.045729984301412,1839.5333333333333,2277.0,1338.4166666666667,2132.9415140415144,2684.042281527996,15.715333333333335,15.909090909090908,21.06083333333333,22.25,26.9,19.15,,0.0,,91.5,7.9,21.96666666666667,22.700000000000003,20.95,21.535714285714285,22.700000000000003,19.6,21.516666666666666,22.700000000000003,19.6,22.396666666666665,24.6,19.6,26.96666666666667,27.1,26.9,26.257142857142856,28.65,21.75,26.76333333333333,28.65,21.75,27.563333333333336,30.4,21.75,18.666666666666668,20.35,16.5,18.52142857142857,20.35,16.5,17.90666666666667,20.35,15.65,19.081666666666663,21.95,15.65,,,,,,,,,,,,,87.0,91.5,82.5,81.28571428571429,91.5,72.0,77.6,91.5,69.5,78.0,91.5,69.5,10.283333333333331,12.4,7.9,10.55714285714286,13.65,6.65,9.103333333333332,13.65,6.0,9.581666666666669,13.65,6.0,0.0,0.0,0.0,0.0,,,,,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,6,1,0,0
108/11/25,16.05,21.508333333333336,20.0,22.5,21.611031746031745,21.25302721088435,16.375,16.75,17.450000000000003,15.53547619047619,15.625261643118789,10.1,10.0,10.0,10.027301587301588,9.806106750392464,11.408333333333337,10.0,12.5,11.583730158730155,11.44692046049189,1221.25,5296.0,4823.0,1728.665873015873,2533.220852956568,15.901666666666666,16.25,16.950000000000003,22.95,28.3,19.85,,0.0,,86.0,8.75,22.633333333333336,22.95,22.25,21.571428571428573,22.95,19.6,21.656666666666663,22.95,19.6,22.37,24.6,19.6,27.433333333333334,28.3,26.9,26.20714285714286,28.3,21.75,26.866666666666667,28.65,21.75,27.52,30.4,21.75,19.78333333333333,20.35,19.15,18.8,20.35,16.5,18.08,20.35,15.65,19.078333333333333,21.95,15.65,,,,,,,,,,,,,88.16666666666667,91.5,86.0,82.21428571428571,91.5,72.0,78.7,91.5,71.0,78.36666666666666,91.5,69.5,9.066666666666665,10.55,7.9,10.857142857142858,13.65,7.9,8.923333333333334,13.65,6.0,9.613333333333337,13.65,6.0,0.0,0.0,0.0,0.0,,,,,8.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,0,0,1,0
108/11/26,16.90285714285714,20.0,22.066666666666663,28.014285714285712,21.220555555555556,21.25302721088435,16.5,16.606666666666666,20.592857142857145,16.111666666666668,15.5895473574045,10.0,10.486666666666668,13.157142857142857,10.217777777777778,9.806106750392464,10.0,11.579999999999998,14.857142857142856,11.002777777777778,11.44692046049189,4520.0,2298.4,2634.285714285714,2526.9277777777784,2422.3637100994247,16.05,16.21,20.460714285714285,21.95,28.05,19.45,,0.0,,84.0,12.85,22.383333333333336,22.95,21.95,21.542857142857144,22.95,19.6,21.730000000000004,22.95,19.6,22.311666666666667,24.6,19.6,27.75,28.3,26.9,26.285714285714285,28.3,21.75,26.89,28.65,21.75,27.44333333333333,30.4,21.75,19.48333333333333,19.85,19.15,18.821428571428573,20.35,16.5,18.33333333333333,20.35,16.5,19.07,21.95,15.65,,,,,,,,,,,,,87.16666666666667,91.5,84.0,82.21428571428571,91.5,72.0,79.36666666666666,91.5,71.0,78.7,91.5,69.5,9.83333333333333,12.85,7.9,10.828571428571427,13.65,7.9,9.22,13.65,6.0,9.743333333333334,13.65,6.0,0.0,0.0,0.0,0.0,,,,,8.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,1,0,0,0
108/11/27,16.917333333333332,22.50714285714286,21.071428571428573,29.635714285714283,21.338492063492065,21.315952380952385,17.135714285714286,14.721428571428572,21.792857142857144,16.670238095238094,15.665125588697018,12.257142857142856,8.935714285714285,14.114285714285714,10.785714285714285,10.059031920460493,10.250000000000004,12.135714285714288,15.521428571428569,10.55277777777778,11.256920460491887,2055.0,2518.0714285714284,2096.8571428571427,2598.7500000000005,2387.592281527996,16.90285714285714,14.642857142857142,21.645714285714288,22.05,27.6,19.05,,0.0,,74.0,6.85,22.316666666666663,22.95,21.95,21.892857142857142,22.95,20.4,21.76,22.95,19.6,22.265,24.6,19.6,27.98333333333333,28.3,27.6,27.121428571428574,28.3,25.0,26.89,28.65,21.75,27.361666666666668,30.4,21.75,19.45,19.85,19.05,18.892857142857142,20.35,16.5,18.416666666666668,20.35,16.5,19.040000000000003,21.95,15.65,,,,,,,,,,,,,81.33333333333333,86.0,74.0,82.5,91.5,72.5,79.36666666666666,91.5,71.0,78.53333333333333,91.5,69.5,9.483333333333333,12.85,6.85,9.857142857142858,12.85,6.85,9.213333333333331,13.65,6.0,9.608333333333333,13.65,6.0,0.0,0.0,0.0,0.0,,,,,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,2,0,0,0
108/11/28,16.592307692307692,23.07333333333333,20.8,28.32,21.86015873015873,21.6019387755102,16.933333333333334,14.692307692307692,20.54,16.856349206349208,15.98111198325484,12.386666666666668,9.138461538461538,11.12,11.547936507936509,10.552025117739404,10.686666666666667,11.66153846153846,17.2,10.312222222222225,11.0499136577708,2173.0666666666666,2434.076923076923,3111.0,2916.0222222222237,2338.305886970173,16.917333333333332,14.7,20.1,21.5,28.2,18.4,,0.0,,83.0,10.5,21.83333333333333,22.05,21.5,22.05,22.95,20.95,21.716666666666665,22.95,19.6,22.201666666666668,24.6,19.6,27.95,28.2,27.6,27.57857142857143,28.3,26.9,26.876666666666665,28.65,21.75,27.35666666666667,30.4,21.75,18.96666666666667,19.45,18.4,18.964285714285715,20.35,16.5,18.48,20.35,16.5,18.975,21.95,15.65,,,,,,,,,,,,,80.33333333333333,84.0,74.0,84.0,91.5,74.0,80.0,91.5,71.0,78.51666666666667,91.5,69.5,10.066666666666665,12.85,6.85,9.971428571428572,12.85,6.85,9.513333333333332,13.65,6.2,9.628333333333334,13.65,6.0,0.0,0.0,0.0,0.0,,,,,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,3,0,0,0
108/11/29,17.378666666666668,22.96153846153846,21.17142857142857,25.486666666666668,22.847338217338216,21.91072998430141,16.753846153846155,14.771428571428572,18.933333333333334,16.940964590964594,16.275617477760335,10.792307692307691,9.428571428571429,11.433333333333334,11.81203907203907,10.78828885400314,12.169230769230769,11.742857142857142,14.053333333333336,11.035299145299147,11.122441130298274,1924.3076923076924,2125.214285714286,2546.333333333333,2050.7914529914538,2265.481711145997,16.592307692307692,14.889285714285714,18.614,19.25,23.2,16.200000000000003,,0.0,,75.5,14.75,20.933333333333334,22.05,19.25,21.807142857142857,22.95,19.25,21.52333333333333,22.95,19.25,22.09666666666667,24.6,19.25,26.33333333333333,28.2,23.2,27.05,28.3,23.2,26.633333333333333,28.65,21.75,27.28666666666667,30.4,21.75,17.883333333333336,19.05,16.200000000000003,18.92142857142857,20.35,16.200000000000003,18.35,20.35,16.200000000000003,18.83,21.95,15.65,,,,,,,,,,,,,77.5,83.0,74.0,83.0,91.5,74.0,79.86666666666666,91.5,71.0,78.33333333333333,91.5,69.5,10.699999999999998,14.75,6.85,10.30714285714286,14.75,6.85,10.026666666666667,14.75,6.2,9.746666666666668,14.75,6.0,0.0,0.0,0.0,0.0,,,,,6.9999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,4,0,0,1
108/11/30,19.130769230769232,23.540000000000003,22.15333333333333,25.326666666666664,23.191623931623933,22.24909733124019,17.52,15.46,17.433333333333334,17.069059829059828,16.668270538984824,11.373333333333331,10.553333333333336,10.426666666666668,11.517435897435895,11.06611198325484,12.16666666666667,11.599999999999998,14.899999999999997,11.674188034188036,11.18298534798535,1638.6,1839.5333333333333,2666.8,1911.9914529914536,2195.9653846153847,17.378666666666668,15.715333333333335,17.434666666666665,19.75,24.8,16.200000000000003,,0.0,,66.5,8.4,20.166666666666668,21.5,19.25,21.385714285714283,22.95,19.25,21.426666666666662,22.95,19.25,21.97166666666667,24.6,19.25,25.399999999999995,28.2,23.2,26.72142857142857,28.3,23.2,26.57,28.65,21.75,27.17666666666667,30.4,21.75,16.933333333333337,18.4,16.200000000000003,18.32857142857143,19.85,16.200000000000003,18.216666666666665,20.35,16.200000000000003,18.66666666666667,21.95,15.65,,,,,,,,,,,,,75.0,83.0,66.5,80.07142857142857,91.5,66.5,79.56666666666666,91.5,66.5,77.93333333333334,91.5,66.5,11.216666666666663,14.75,8.4,10.0,14.75,6.85,9.92,14.75,6.2,9.715,14.75,6.0,0.0,0.0,0.0,0.0,,,,,8.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.5000000000000004,0.8660254037844384,1.0,5,1,0,0
108/12/01,19.191666666666663,26.569230769230767,21.508333333333336,24.49090909090909,24.35692307692308,22.87993982208268,19.338461538461537,16.375,15.836363636363638,17.87076923076923,17.22233647305076,12.261538461538462,10.1,8.89090909090909,11.475726495726496,11.310141287284145,14.307692307692305,11.408333333333337,15.599999999999998,12.881196581196582,11.569798534798537,1563.6923076923076,1221.25,2277.0,1708.8666666666677,2156.559523809524,19.130769230769232,15.901666666666666,15.909090909090908,20.3,25.1,15.8,,0.0,,81.0,6.9,19.76666666666667,20.3,19.25,21.107142857142858,22.95,19.25,21.37,22.95,19.25,21.855,24.6,19.25,24.366666666666664,25.1,23.2,26.464285714285715,28.3,23.2,26.386666666666667,28.65,21.75,27.07,30.4,21.75,16.066666666666666,16.200000000000003,15.8,17.85,19.85,15.8,18.15333333333333,20.35,15.8,18.506666666666668,21.95,15.65,,,,,,,,,,,,,74.33333333333333,81.0,66.5,78.57142857142857,86.0,66.5,79.9,91.5,66.5,77.83333333333333,91.5,66.5,10.016666666666664,14.75,6.9,9.857142857142858,14.75,6.85,9.94,14.75,6.2,9.653333333333334,14.75,6.0,0.0,0.0,0.0,0.0,,,,,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,6,1,0,0
108/12/02,23.1,26.416666666666668,20.0,20.0,25.50863247863248,23.581130298273155,18.975,16.5,16.75,18.611153846153847,17.59376504447933,12.925000000000002,10.0,10.0,12.186623931623933,11.713712715855571,13.491666666666664,10.0,10.0,13.322008547008544,11.867417582417582,1227.0416666666667,4520.0,5296.0,1476.4446581196587,2157.386904761905,19.191666666666663,16.05,16.25,21.15,27.9,17.8,,0.0,,81.0,9.1,20.4,21.15,19.75,20.85,22.05,19.25,21.31,22.95,19.25,21.74,24.1,19.25,25.933333333333334,27.9,24.8,26.40714285714285,28.2,23.2,26.46333333333333,28.65,21.75,27.025,30.4,21.75,16.599999999999998,17.8,15.8,17.557142857142857,19.45,15.8,18.160000000000004,20.35,15.8,18.36833333333333,21.1,15.65,,,,,,,,,,,,,76.16666666666667,81.0,66.5,77.85714285714286,84.0,66.5,80.0,91.5,66.5,77.83333333333333,91.5,66.5,8.133333333333331,9.1,6.9,9.907142857142857,14.75,6.85,10.133333333333333,14.75,6.65,9.673333333333334,14.75,6.0,0.0,0.0,0.0,0.0,,,,,10.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,0,0,1,0
108/12/03,23.252857142857145,33.5,22.50714285714286,22.066666666666663,28.82863247863248,25.509701726844582,23.05,17.135714285714286,16.606666666666666,20.454487179487177,18.529479330193617,15.25,12.257142857142856,10.486666666666668,13.478846153846154,12.463712715855571,18.25,10.250000000000004,11.579999999999998,15.349786324786322,13.04598901098901,3151.5,2055.0,2298.4,1980.7446581196589,1961.8869047619048,23.1,16.90285714285714,16.21,17.6,20.450000000000003,13.95,,0.0,,70.0,16.450000000000003,19.683333333333334,21.15,17.6,20.228571428571428,22.05,17.6,20.97,22.95,17.6,21.523333333333333,23.75,17.6,24.48333333333333,27.9,20.450000000000003,25.321428571428573,28.2,20.450000000000003,25.916666666666668,28.3,20.450000000000003,26.69333333333333,28.65,20.450000000000003,15.85,17.8,13.95,16.771428571428572,19.05,13.95,17.896666666666665,20.35,13.95,18.141666666666666,21.1,13.95,,,,,,,,,,,,,77.33333333333333,81.0,70.0,75.85714285714286,83.0,66.5,79.36666666666666,91.5,66.5,77.5,91.5,66.5,10.816666666666665,16.450000000000003,6.9,10.421428571428573,16.450000000000003,6.85,10.786666666666664,16.450000000000003,6.85,9.966666666666669,16.450000000000003,6.0,0.0,0.0,0.0,0.0,,,,,6.500000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,1,0,0,0
108/12/04,26.118571428571425,32.57142857142857,23.07333333333333,21.071428571428573,30.82936507936508,26.9474568288854,23.235714285714288,16.933333333333334,14.721428571428572,21.75357142857143,19.40090790162219,15.9,12.386666666666668,8.935714285714285,14.691666666666668,12.98412087912088,16.67142857142857,10.686666666666667,12.135714285714288,16.137698412698413,13.963335949764522,2098.714285714286,2173.0666666666666,2518.0714285714284,2159.085317460318,1968.1318027210884,23.252857142857145,16.917333333333332,14.642857142857142,16.6,22.05,13.15,,0.0,,59.5,9.3,18.45,21.15,16.6,19.45,21.5,16.6,20.6,22.95,16.6,21.285000000000004,22.95,16.6,23.46666666666667,27.9,20.450000000000003,24.52857142857143,28.2,20.450000000000003,25.55333333333333,28.3,20.450000000000003,26.47666666666667,28.65,20.450000000000003,14.966666666666669,17.8,13.15,15.928571428571429,18.4,13.15,17.486666666666668,20.35,13.15,17.876666666666665,21.05,13.15,,,,,,,,,,,,,70.16666666666667,81.0,59.5,73.78571428571429,83.0,59.5,77.73333333333333,91.5,59.5,76.81666666666666,91.5,59.5,11.616666666666664,16.450000000000003,9.1,10.771428571428572,16.450000000000003,6.9,10.536666666666669,16.450000000000003,6.85,9.893333333333334,16.450000000000003,6.0,0.0,0.0,0.0,0.0,,,,,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,2,0,0,0
108/12/05,26.542857142857144,35.42857142857143,22.96153846153846,20.8,33.833333333333336,28.71249084249084,26.228571428571428,16.753846153846155,14.692307692307692,24.17142857142857,20.72879905808477,18.428571428571427,10.792307692307691,9.138461538461538,16.526190476190475,13.84725013082156,17.000000000000004,12.169230769230769,11.66153846153846,17.30714285714286,14.865240711669284,1550.928571428571,1924.3076923076924,2434.076923076923,2267.04761904762,1879.254931972789,26.118571428571425,16.592307692307692,14.7,17.2,21.9,13.7,,0.25,,65.0,10.0,17.133333333333336,17.6,16.6,18.835714285714285,21.15,16.6,20.44,22.95,16.6,21.094999999999995,22.95,16.6,21.46666666666667,22.05,20.450000000000003,23.62857142857143,27.9,20.450000000000003,25.563333333333333,28.3,20.450000000000003,26.32333333333333,28.65,20.450000000000003,13.6,13.95,13.15,15.257142857142858,17.8,13.15,17.163333333333334,20.35,13.15,17.631666666666668,20.35,13.15,,,,,,,,,,,,,64.83333333333333,70.0,59.5,71.21428571428571,81.0,59.5,77.26666666666667,91.5,59.5,76.43333333333334,91.5,59.5,11.916666666666666,16.450000000000003,9.3,10.7,16.450000000000003,6.9,10.293333333333331,16.450000000000003,6.85,9.825,16.450000000000003,6.0,0.25,0.25,0.25,0.25,,,,,8.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,-2.4492935982947064e-16,1.0,1.0,3,0,0,0
108/12/06,28.05928571428572,37.82857142857143,23.540000000000003,21.17142857142857,35.27619047619048,30.836352694924127,26.714285714285715,17.52,14.771428571428572,25.392857142857142,22.151718995290423,17.807142857142857,11.373333333333331,9.428571428571429,17.37857142857143,14.849369440083724,20.02142857142857,12.16666666666667,11.742857142857142,17.89761904761905,15.986983254840396,1446.5,1638.6,2125.214285714286,1698.7142857142862,1810.9966902145472,26.542857142857144,17.378666666666668,14.889285714285714,14.75,16.0,14.0,,19.25,,91.5,14.25,16.183333333333334,17.2,14.75,18.192857142857143,21.15,14.75,20.063333333333333,22.95,14.75,20.82833333333333,22.95,14.75,19.98333333333333,22.05,16.0,22.6,27.9,16.0,24.96333333333333,28.3,16.0,25.936666666666667,28.65,16.0,13.616666666666667,14.0,13.15,14.942857142857145,17.8,13.15,16.903333333333332,20.35,13.15,17.428333333333335,20.35,13.15,,,,,,,,,,,,,72.0,91.5,59.5,73.5,91.5,59.5,78.53333333333333,91.5,59.5,76.93333333333334,91.5,59.5,11.183333333333332,14.25,9.3,10.62857142857143,16.450000000000003,6.9,10.596666666666668,16.450000000000003,6.85,9.983333333333333,16.450000000000003,6.0,19.5,19.5,19.5,19.5,,,,,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,-2.4492935982947064e-16,1.0,1.0,4,0,0,1
