日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
108/12/14,12.358823529411763,21.31764705882353,26.45294117647059,19.386666666666667,21.8328431372549,23.811877828054296,13.005882352941176,19.30588235294117,12.353333333333332,13.601593137254902,15.897418390433096,6.447058823529412,12.617647058823527,6.326666666666667,6.817769607843137,8.974696994182287,14.870588235294116,13.83529411764706,13.06,15.015073529411763,14.83718083387201,40476.35294117647,24856.970588235294,36893.333333333336,45103.3125,42697.52824014221,13.386470588235294,19.343529411764703,12.49,20.0,24.8,16.7,3.3,0.4,1.6,77.0,7.4,20.03333333333333,21.2,18.9,18.328571428571426,21.2,14.3,17.87333333333333,21.5,14.3,19.326666666666664,24.8,14.3,24.3,25.6,22.5,22.685714285714287,26.4,15.9,21.35333333333333,26.5,15.9,22.666666666666668,30.6,15.9,16.866666666666667,18.6,15.3,15.328571428571433,18.6,13.4,15.293333333333331,18.6,13.1,16.78666666666667,21.7,13.1,4.933333333333334,6.8,3.3,3.8,6.8,0.0,2.106666666666667,6.8,0.0,1.91,8.3,0.0,70.66666666666667,77.0,67.0,72.57142857142857,85.0,66.0,76.2,90.0,66.0,79.53333333333333,91.0,66.0,9.166666666666666,11.2,7.4,8.185714285714287,11.2,4.7,7.586666666666668,11.2,4.7,7.376666666666666,12.9,4.7,0.4000000000000071,6.800000000000008,,,1.6,15.400000000000004,76.7,208.4,8.100000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,-2.4492935982947064e-16,1.0,1.0,5,1,0,0
108/12/15,11.79076923076923,19.95294117647059,27.984615384615385,20.32307692307692,20.88186274509804,22.88330639948287,12.0,18.615384615384617,12.776923076923076,12.695710784313723,14.8537209114415,6.464705882352941,11.176923076923078,6.753846153846154,6.506004901960785,8.095705397543634,13.488235294117649,16.807692307692307,13.569230769230767,14.375857843137254,14.787601001939237,46390.85294117647,37691.230769230766,29588.92307692308,44886.381127450986,45773.797147705234,12.358823529411763,18.89307692307692,12.968461538461538,19.8,22.9,18.0,0.1,2.5,7.2,83.0,5.9,19.566666666666663,20.0,18.9,19.11428571428571,21.2,16.2,17.959999999999997,21.5,14.3,19.32333333333333,24.8,14.3,23.4,24.8,22.5,23.685714285714283,26.4,21.8,21.33333333333333,26.5,15.9,22.71,30.6,15.9,16.666666666666668,18.0,15.3,15.95714285714286,18.6,13.4,15.433333333333334,18.6,13.1,16.796666666666667,21.7,13.1,2.7,4.7,0.1,3.8142857142857145,6.8,0.1,1.9466666666666668,6.8,0.0,1.913333333333333,8.3,0.0,76.0,83.0,68.0,72.28571428571429,83.0,66.0,76.66666666666667,90.0,66.0,79.8,91.0,66.0,7.400000000000001,8.9,5.9,8.157142857142857,11.2,4.7,7.546666666666667,11.2,4.7,7.35,12.9,4.7,2.900000000000007,2.900000000000007,,,8.8,8.800000000000004,83.3,213.0,4.899999999999999,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,-2.4492935982947064e-16,1.0,1.0,6,1,0,0
108/12/16,13.475,19.884615384615383,21.8,13.625,20.385067873303168,21.72616354234001,11.376923076923076,16.35,10.65,12.127601809954752,13.819654977375563,5.030769230769232,10.075,6.875,5.980844645550529,7.217683419521655,14.853846153846153,11.725,6.75,14.404223227752638,14.50848012281836,42835.46153846154,54428.5,77100.25,43234.22247360483,46508.68725759535,11.79076923076923,16.3,10.55,20.4,24.4,18.4,0.5,0.2,4.4,82.0,4.7,20.066666666666663,20.4,19.8,19.714285714285715,21.2,17.8,17.993333333333336,21.5,14.3,19.346666666666668,24.8,14.3,24.03333333333333,24.8,22.9,24.057142857142857,26.4,21.8,21.41333333333333,26.5,15.9,22.703333333333333,30.6,15.9,17.7,18.4,16.7,16.67142857142857,18.6,14.1,15.54,18.6,13.1,16.863333333333333,21.7,13.1,1.3,3.3,0.1,3.1142857142857148,6.8,0.1,1.9733333333333336,6.8,0.0,1.92,8.3,0.0,80.66666666666667,83.0,77.0,74.57142857142857,83.0,67.0,76.53333333333333,90.0,66.0,79.96666666666667,91.0,66.0,6.0,7.4,4.7,7.671428571428572,11.2,4.7,7.319999999999999,11.2,4.7,7.343333333333333,12.9,4.7,3.100000000000007,3.100000000000007,,,13.2,13.200000000000005,84.2,217.4,6.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,-2.4492935982947064e-16,1.0,1.0,0,0,1,0
108/12/17,11.57529411764706,18.175,24.947058823529414,19.74705882352941,19.337518853695325,21.208306399482872,13.475,16.205882352941178,12.264705882352942,12.283974358974357,13.40894069166128,8.1,8.5,6.347058823529412,6.531825037707391,6.935540562378797,10.075,16.447058823529414,13.4,12.805693815987937,14.272765837104073,68632.75,46596.05882352941,41595.17647058824,52619.68815987933,48537.86582902392,13.475,16.32764705882353,12.496470588235294,20.6,25.7,16.8,9.5,0.0,0.0,78.0,5.6,20.266666666666666,20.6,19.8,20.11428571428571,21.2,18.9,17.933333333333334,21.2,14.3,19.32,24.8,14.3,24.33333333333333,25.7,22.9,24.61428571428571,26.4,22.5,21.36,26.4,15.9,22.65333333333333,30.6,15.9,17.733333333333334,18.4,16.8,17.057142857142857,18.6,15.3,15.453333333333337,18.6,13.1,16.86,21.7,13.1,3.3666666666666667,9.5,0.1,4.442857142857143,9.5,0.1,2.4466666666666668,9.5,0.0,2.06,9.5,0.0,81.0,83.0,78.0,75.42857142857143,83.0,67.0,76.46666666666667,90.0,66.0,80.13333333333334,91.0,66.0,5.4,5.9,4.7,7.8,11.2,4.7,7.22,11.2,4.7,7.323333333333334,12.9,4.7,2.7000000000000077,3.100000000000007,,,11.6,13.200000000000005,84.2,217.4,8.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,1,0,0,0
108/12/18,11.87470588235294,18.929411764705883,22.80588235294117,19.65294117647059,18.996342383107088,20.348642533936648,11.32941176470588,14.717647058823529,12.958823529411765,12.060444947209652,12.712302036199096,5.935294117647059,7.399999999999999,7.917647058823529,6.355354449472098,6.56915400775695,12.994117647058824,15.405882352941177,11.735294117647062,12.64098793363499,13.779488526179705,45612.32352941176,47041.64705882353,39496.41176470588,52360.17835595777,48397.33221557854,11.57529411764706,14.909411764705885,13.281176470588235,22.0,27.6,16.8,8.7,0.0,0.0,78.0,4.5,21.0,22.0,20.4,20.414285714285715,22.0,18.9,18.273333333333333,22.0,14.3,19.27,24.8,14.3,25.9,27.6,24.4,24.785714285714285,27.6,22.5,21.84,27.6,15.9,22.59666666666667,30.6,15.9,17.333333333333332,18.4,16.8,17.228571428571428,18.6,15.3,15.6,18.6,13.1,16.833333333333332,21.7,13.1,6.233333333333333,9.5,0.5,4.8,9.5,0.1,3.0266666666666664,9.5,0.0,2.0733333333333333,9.5,0.0,79.33333333333333,82.0,78.0,76.14285714285714,83.0,67.0,76.93333333333334,90.0,66.0,80.2,91.0,66.0,4.933333333333334,5.6,4.5,6.885714285714286,11.2,4.5,6.833333333333333,11.2,4.5,7.246666666666667,12.9,4.5,0.2000000000000071,3.100000000000007,98.9,,4.4,13.200000000000005,81.50000000000001,217.4,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,2,0,0,0
108/12/19,10.975882352941175,18.36470588235294,21.375,18.95294117647059,18.48970588235294,19.714188752424043,11.735294117647058,13.08125,12.429411764705884,12.179901960784312,12.286251616031027,6.3,6.60625,7.017647058823529,6.77843137254902,6.412011150614092,12.06470588235294,14.76875,11.93529411764706,11.71127450980392,13.302177601809952,41145.58823529412,47791.9375,42787.41176470588,51796.887254901965,47555.03809793148,11.87470588235294,13.359375,12.80235294117647,20.3,21.8,19.7,0.0,12.8,15.1,88.0,4.3,20.966666666666665,22.0,20.3,20.285714285714285,22.0,18.9,18.57333333333333,22.0,14.3,19.226666666666667,24.8,14.3,25.03333333333333,27.6,21.8,24.24285714285714,27.6,21.8,22.1,27.6,15.9,22.496666666666663,30.6,15.9,17.766666666666666,19.7,16.8,17.385714285714286,19.7,15.3,16.040000000000003,19.7,13.4,16.87333333333333,21.7,13.1,6.066666666666666,9.5,0.0,3.8285714285714287,9.5,0.0,3.0266666666666664,9.5,0.0,2.0733333333333333,9.5,0.0,81.33333333333333,88.0,78.0,79.14285714285714,88.0,68.0,78.2,90.0,66.0,80.3,91.0,66.0,4.8,5.6,4.3,5.9,8.9,4.3,6.733333333333333,11.2,4.3,6.959999999999999,11.2,4.3,12.800000000000008,15.900000000000007,111.7,,15.099999999999998,28.300000000000004,96.6,220.0,2.1000000000000014,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,-2.4492935982947064e-16,1.0,1.0,3,0,0,0
108/12/20,11.01058823529412,17.194117647058825,21.31764705882353,20.052941176470583,18.162745098039213,19.116919844861023,10.78235294117647,13.005882352941176,13.264705882352942,11.28235294117647,11.957837750484808,5.370588235294117,6.447058823529412,7.5,5.868627450980392,6.235488041370394,11.823529411764708,14.870588235294116,12.552941176470586,12.294117647058824,12.881431803490626,37537.5,40476.35294117647,32186.26470588236,41431.80392156864,46090.118455074335,10.975882352941175,13.386470588235294,13.31470588235294,19.8,21.9,17.9,0.0,1.5,14.9,88.0,6.8,20.7,22.0,19.8,20.414285714285715,22.0,19.8,18.82,22.0,14.3,19.29,24.8,14.3,23.766666666666666,27.6,21.8,24.15714285714285,27.6,21.8,22.406666666666663,27.6,15.9,22.60333333333333,30.6,15.9,18.133333333333336,19.7,16.8,17.757142857142856,19.7,16.7,16.259999999999998,19.7,13.4,16.913333333333334,21.7,13.1,2.9,8.7,0.0,3.157142857142857,9.5,0.0,3.0266666666666664,9.5,0.0,2.0733333333333333,9.5,0.0,84.66666666666667,88.0,78.0,82.0,88.0,77.0,79.0,90.0,66.0,80.4,91.0,66.0,5.2,6.8,4.3,5.6,7.4,4.3,6.826666666666667,11.2,4.3,6.986666666666666,11.2,4.3,14.300000000000008,17.400000000000006,110.7,,30.0,43.2,105.0,218.2,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,-2.4492935982947064e-16,1.0,1.0,4,0,0,1
108/12/21,11.02,16.75294117647059,19.95294117647059,26.45294117647059,17.437254901960785,18.464819004524887,10.805882352941175,12.0,19.30588235294117,11.107843137254902,11.643552036199097,5.452941176470588,6.464705882352941,12.617647058823527,5.707843137254902,6.093471234647707,11.3,13.488235294117649,13.83529411764706,11.729411764705882,12.37134776987718,38351.85294117647,46390.85294117647,24856.970588235294,39011.64705882353,45786.618455074335,11.01058823529412,12.358823529411763,19.343529411764703,18.1,19.2,16.9,0.0,18.6,22.0,90.0,4.8,19.4,20.3,18.1,20.142857142857142,22.0,18.1,18.99333333333333,22.0,14.3,19.306666666666665,24.8,14.3,20.96666666666667,21.9,19.2,23.357142857142858,27.6,19.2,22.606666666666666,27.6,15.9,22.62,30.6,15.9,18.166666666666668,19.7,16.9,17.785714285714285,19.7,16.8,16.406666666666666,19.7,13.4,16.916666666666668,21.7,13.1,0.0,0.0,0.0,2.685714285714286,9.5,0.0,3.0266666666666664,9.5,0.0,2.0733333333333333,9.5,0.0,88.66666666666667,90.0,88.0,83.85714285714286,90.0,78.0,79.0,90.0,66.0,80.43333333333334,91.0,66.0,5.3,6.8,4.3,5.228571428571429,6.8,4.3,6.713333333333334,11.2,4.3,6.953333333333333,11.2,4.3,32.900000000000006,35.60000000000001,98.5,,52.0,63.6,103.0,216.2,2.3000000000000007,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,-2.4492935982947064e-16,1.0,1.0,5,1,0,0
108/12/22,10.970769230769232,16.941176470588236,19.884615384615383,27.984615384615385,16.962745098039218,18.034566903684556,10.841176470588236,11.376923076923076,18.615384615384617,10.809803921568625,11.4780058177117,6.294117647058823,5.030769230769232,11.176923076923078,5.705882352941177,6.069101486748545,10.647058823529411,14.853846153846153,16.807692307692307,11.25686274509804,11.965465416936004,40834.205882352944,42835.46153846154,37691.230769230766,38907.85294117648,44992.81173238526,11.02,11.79076923076923,18.89307692307692,21.4,26.8,18.7,4.1,0.1,1.1,86.0,4.6,19.766666666666666,21.4,18.1,20.37142857142857,22.0,18.1,19.38,22.0,14.3,19.356666666666666,24.8,14.3,22.633333333333336,26.8,19.2,23.914285714285715,27.6,19.2,23.27333333333333,27.6,15.9,22.80333333333333,30.6,15.9,17.833333333333332,18.7,16.9,17.885714285714286,19.7,16.8,16.7,19.7,13.4,16.943333333333335,21.7,13.1,1.3666666666666665,4.1,0.0,3.2571428571428576,9.5,0.0,3.3,9.5,0.0,2.21,9.5,0.0,88.0,90.0,86.0,84.28571428571429,90.0,78.0,78.73333333333333,90.0,66.0,80.26666666666667,90.0,66.0,5.4,6.8,4.6,5.042857142857143,6.8,4.3,6.566666666666666,11.2,4.3,6.890000000000001,11.2,4.3,20.20000000000001,33.20000000000001,42.5,,38.0,57.50000000000001,80.1,193.3,8.100000000000001,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,-2.4492935982947064e-16,1.0,1.0,6,1,0,0
108/12/23,10.65,17.3,18.175,21.8,16.998039215686273,17.66533613445378,10.692307692307692,13.475,16.35,10.779788838612369,11.3802036199095,4.853846153846154,8.1,10.075,5.533634992458523,6.043826761473821,12.446153846153846,10.075,11.725,11.464404223227753,11.62150937297996,38891.53846153846,68632.75,54428.5,39359.19909502263,44429.39414996769,10.970769230769232,13.475,16.3,20.8,27.7,17.9,4.8,0.0,0.0,81.0,8.8,20.1,21.4,18.1,20.428571428571427,22.0,18.1,19.813333333333333,22.0,16.2,19.28333333333333,24.8,14.3,24.566666666666663,27.7,19.2,24.385714285714283,27.7,19.2,24.06,27.7,19.2,22.826666666666668,30.6,15.9,17.833333333333332,18.7,16.9,17.814285714285713,19.7,16.8,16.986666666666665,19.7,13.4,16.85,21.7,13.1,2.9666666666666663,4.8,0.0,3.871428571428571,9.5,0.0,3.62,9.5,0.0,2.36,9.5,0.0,85.66666666666667,90.0,81.0,84.14285714285714,90.0,78.0,78.46666666666667,90.0,66.0,80.06666666666666,90.0,66.0,6.066666666666666,8.8,4.6,5.628571428571428,8.8,4.3,6.746666666666666,11.2,4.3,6.993333333333333,11.2,4.3,18.70000000000001,33.00000000000001,36.1,,23.1,53.1,66.3,190.5,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,0,0,1,0
108/12/24,10.98375,16.4,18.929411764705883,24.947058823529414,16.880392156862744,17.41176470588235,10.3,11.32941176470588,16.205882352941178,10.611161387631975,10.926632191338074,5.825,5.935294117647059,8.5,5.657654600301659,5.718826761473821,10.575,12.994117647058824,16.447058823529414,11.222737556561086,11.69293794440853,73686.25,45612.32352941176,46596.05882352941,51137.33144796381,45151.32272139626,10.65,11.57529411764706,16.32764705882353,20.0,23.3,17.7,0.8,0.0,0.0,78.0,4.3,20.73333333333333,21.4,20.0,20.342857142857145,22.0,18.1,20.066666666666663,22.0,17.8,19.12333333333333,23.5,14.3,25.933333333333334,27.7,23.3,24.042857142857144,27.7,19.2,24.16,27.7,19.2,22.58333333333333,27.7,15.9,18.1,18.7,17.7,17.942857142857143,19.7,16.8,17.27333333333333,19.7,14.1,16.716666666666665,20.8,13.1,3.233333333333333,4.8,0.8,2.628571428571429,8.7,0.0,3.313333333333333,9.5,0.0,2.13,9.5,0.0,81.66666666666667,86.0,78.0,84.14285714285714,90.0,78.0,79.26666666666667,90.0,67.0,79.93333333333334,90.0,66.0,5.9,8.8,4.3,5.442857142857142,8.8,4.3,6.493333333333334,11.2,4.3,6.9366666666666665,11.2,4.3,0.1000000000000071,33.00000000000001,36.1,,1.1,53.1,66.3,190.5,5.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,1,0,0,0
108/12/25,10.060588235294118,17.3375,18.36470588235294,22.80588235294117,17.0125,17.184348739495796,10.90625,11.735294117647058,14.717647058823529,10.632852564102564,10.866180510665805,5.66875,6.3,7.399999999999999,5.449198717948718,5.680749030381383,11.66875,12.06470588235294,15.405882352941177,11.56330128205128,11.503599709114416,43386.8125,41145.58823529412,47041.64705882353,51988.20032051282,44833.39257433743,10.98375,11.87470588235294,14.909411764705885,21.0,26.2,16.1,8.3,0.0,0.0,77.0,5.8,20.6,21.0,20.0,20.2,21.4,18.1,20.28,22.0,18.1,19.040000000000003,22.0,14.3,25.73333333333333,27.7,23.3,23.842857142857135,27.7,19.2,24.45333333333333,27.7,19.2,22.540000000000003,27.7,15.9,17.233333333333334,17.9,16.1,17.84285714285714,19.7,16.1,17.406666666666663,19.7,15.3,16.56,19.8,13.1,4.633333333333334,8.3,0.8,2.571428571428572,8.3,0.0,3.853333333333333,9.5,0.0,2.293333333333333,9.5,0.0,78.66666666666667,81.0,77.0,84.0,90.0,77.0,79.6,90.0,67.0,79.76666666666667,90.0,66.0,6.3,8.8,4.3,5.628571428571428,8.8,4.3,6.566666666666666,11.2,4.3,6.89,11.2,4.3,0.0,33.00000000000001,36.1,,0.0,53.1,66.3,190.5,10.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,2,0,0,0
108/12/26,9.91529411764706,15.3,17.194117647058825,21.375,16.34583333333333,16.746533613445376,9.970588235294118,10.78235294117647,13.08125,10.392279411764706,10.614079670329671,4.782352941176471,5.370588235294117,6.60625,5.425367647058824,5.463942307692308,10.517647058823531,11.823529411764708,14.76875,10.920465686274513,11.282591305753073,42212.705882352944,37537.5,47791.9375,53095.256127450986,44985.83795248869,10.060588235294118,10.975882352941175,13.359375,21.0,25.4,18.6,5.4,0.0,0.0,78.0,4.9,20.666666666666668,21.0,20.0,20.3,21.4,18.1,20.35333333333333,22.0,18.1,19.01,22.0,14.3,24.966666666666665,26.2,23.3,24.357142857142858,27.7,19.2,24.386666666666667,27.7,19.2,22.5,27.7,15.9,17.46666666666667,18.6,16.1,17.685714285714287,18.7,16.1,17.60666666666667,19.7,15.3,16.52,19.7,13.1,4.833333333333334,8.3,0.8,3.342857142857143,8.3,0.0,3.8,9.5,0.0,2.46,9.5,0.0,77.66666666666667,78.0,77.0,82.57142857142857,90.0,77.0,79.93333333333334,90.0,67.0,79.73333333333333,90.0,66.0,5.0,5.8,4.3,5.714285714285714,8.8,4.3,6.166666666666667,11.2,4.3,6.716666666666667,11.2,4.3,0.0,20.20000000000001,36.1,,0.0,38.0,66.3,188.6,6.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-2.4492935982947064e-16,1.0,1.0,3,0,0,0
108/12/27,9.944705882352942,15.441176470588236,16.75294117647059,21.31764705882353,16.02622549019608,16.49611344537815,9.976470588235294,10.805882352941175,13.005882352941176,10.284436274509805,10.498953619909502,5.547058823529412,5.452941176470588,6.447058823529412,5.332720588235294,5.489152391725922,9.894117647058824,11.3,14.870588235294116,10.693504901960784,11.006961053652232,41097.82352941176,38351.85294117647,40476.35294117647,42232.44730392157,45494.45559954752,9.91529411764706,11.01058823529412,13.386470588235294,20.9,27.6,16.5,2.9,0.3,4.5,74.0,13.4,20.966666666666665,21.0,20.9,20.457142857142856,21.4,18.1,20.33333333333333,22.0,18.1,19.07,22.0,14.3,26.4,27.6,25.4,25.17142857142857,27.7,19.2,24.52,27.7,19.2,22.746666666666663,27.7,15.9,17.066666666666666,18.6,16.1,17.485714285714284,18.7,16.1,17.466666666666665,19.7,15.3,16.470000000000002,19.7,13.1,5.533333333333334,8.3,2.9,3.757142857142857,8.3,0.0,3.54,9.5,0.0,2.556666666666666,9.5,0.0,76.33333333333333,78.0,74.0,80.57142857142857,90.0,74.0,80.4,90.0,68.0,79.33333333333333,90.0,66.0,8.033333333333333,13.4,4.9,6.6571428571428575,13.4,4.3,6.3133333333333335,13.4,4.3,6.89,13.4,4.3,0.3000000000000071,19.000000000000007,36.400000000000006,,4.5,27.6,70.8,174.3,11.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,-2.4492935982947064e-16,1.0,1.0,4,0,0,1
108/12/28,9.762,14.894117647058822,16.941176470588236,19.95294117647059,15.211764705882352,16.23056722689076,9.929411764705884,10.841176470588236,12.0,9.958823529411765,10.373743535875889,4.911764705882353,6.294117647058823,6.464705882352941,5.080392156862746,5.411841467356174,9.982352941176469,10.647058823529411,13.488235294117649,10.131372549019607,10.818725759534582,44298.294117647056,40834.205882352944,46390.85294117647,42536.27450980392,46343.94719618617,9.944705882352942,11.02,12.358823529411763,15.7,16.9,14.7,0.0,0.4,6.5,75.0,7.8,19.2,21.0,15.7,20.11428571428571,21.4,15.7,20.12,22.0,15.7,18.930000000000003,22.0,14.3,23.3,27.6,16.9,24.842857142857145,27.7,16.9,24.146666666666665,27.7,16.9,22.59333333333333,27.7,15.9,16.6,18.6,14.7,17.17142857142857,18.7,14.7,17.426666666666666,19.7,14.7,16.330000000000002,19.7,13.1,2.766666666666667,5.4,0.0,3.757142857142857,8.3,0.0,3.226666666666667,9.5,0.0,2.556666666666666,9.5,0.0,75.66666666666667,78.0,74.0,78.42857142857143,86.0,74.0,80.86666666666666,90.0,74.0,78.83333333333333,90.0,66.0,8.700000000000001,13.4,4.9,7.085714285714286,13.4,4.3,6.239999999999999,13.4,4.3,6.943333333333333,13.4,4.3,0.7000000000000071,0.8000000000000071,36.8,,11.0,12.1,77.3,165.4,2.1999999999999997,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,-2.4492935982947064e-16,1.0,1.0,5,1,0,0
108/12/29,10.21923076923077,15.073333333333332,17.3,19.884615384615383,15.136209150326795,15.963732492997195,9.606666666666666,10.692307692307692,11.376923076923076,9.837516339869282,10.197384992458522,5.6,4.853846153846154,5.030769230769232,5.352941176470588,5.312681803490627,9.473333333333333,12.446153846153846,14.853846153846153,9.783267973856208,10.651050689506572,52762.66666666666,38891.53846153846,42835.46153846154,46052.92810457516,48048.01302251669,9.762,10.970769230769232,11.79076923076923,17.2,20.2,14.8,0.0,1.0,9.5,84.0,5.8,17.933333333333334,20.9,15.7,19.514285714285712,21.0,15.7,19.933333333333334,22.0,15.7,18.90333333333333,22.0,14.3,21.566666666666663,27.6,16.9,23.9,27.7,16.9,23.84,27.7,16.9,22.59666666666667,27.7,15.9,15.333333333333334,16.5,14.7,16.614285714285714,18.6,14.7,17.3,19.7,14.7,16.296666666666667,19.7,13.1,0.9666666666666668,2.9,0.0,3.171428571428572,8.3,0.0,3.006666666666667,9.5,0.0,2.556666666666666,9.5,0.0,77.66666666666667,84.0,74.0,78.14285714285714,84.0,74.0,81.33333333333333,90.0,74.0,78.76666666666667,90.0,66.0,9.0,13.4,5.8,7.257142857142857,13.4,4.3,6.133333333333334,13.4,4.3,6.859999999999999,13.4,4.3,1.700000000000007,1.7000000000000073,37.400000000000006,,20.5,20.5,85.2,161.9,5.399999999999999,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,-2.4492935982947064e-16,1.0,1.0,6,1,0,0
