﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-09-15,995.4,999.0,2018-09-15 00:01:00,993.1,2018-09-15 16:55:00,26.7,28.8,2018-09-15 14:15:00,25.5,2018-09-15 04:51:00,88.0,73.0,2018-09-15 13:32:00,0.9,136.0,4.3,31.0,2018-09-15 11:25:00,0.0,,,,,,,,
2018-09-16,1001.2,1006.2,2018-09-16 23:55:00,995.3,2018-09-16 01:15:00,28.2,31.9,2018-09-16 13:08:00,25.2,2018-09-16 02:24:00,79.0,63.0,2018-09-16 11:24:00,1.5,32.0,6.3,27.0,2018-09-16 11:45:00,0.0,,,,,,,,
2018-09-17,1007.3,1010.5,2018-09-17 22:42:00,1005.3,2018-09-17 14:47:00,28.4,34.3,2018-09-17 13:19:00,25.5,2018-09-17 07:11:00,81.0,57.0,2018-09-17 12:52:00,1.2,1.0,6.7,283.0,2018-09-17 14:49:00,1.0,,,,,,,,
2018-09-18,1008.4,1010.4,2018-09-18 00:21:00,1006.3,2018-09-18 16:33:00,28.5,32.1,2018-09-18 13:25:00,26.5,2018-09-18 05:41:00,82.0,62.0,2018-09-18 13:05:00,2.2,12.0,8.8,351.0,2018-09-18 12:55:00,0.0,,,,,,,,
2018-09-19,1006.6,1008.2,2018-09-19 00:01:00,1004.9,2018-09-19 16:00:00,28.9,33.5,2018-09-19 12:39:00,25.8,2018-09-19 05:21:00,79.0,56.0,2018-09-19 12:15:00,1.1,183.0,5.7,253.0,2018-09-19 14:40:00,0.0,,,,,,,,
2018-09-20,1005.5,1006.7,2018-09-20 08:59:00,1003.8,2018-09-20 15:56:00,28.9,32.9,2018-09-20 14:31:00,26.2,2018-09-20 06:04:00,75.0,54.0,2018-09-20 14:31:00,1.1,180.0,4.7,298.0,2018-09-20 13:52:00,0.0,,,,,,,,
2018-09-21,1006.6,1008.9,2018-09-21 22:10:00,1004.7,2018-09-21 16:07:00,29.1,33.3,2018-09-21 12:46:00,25.3,2018-09-21 05:25:00,70.0,52.0,2018-09-21 13:26:00,1.1,22.0,5.3,287.0,2018-09-21 15:39:00,0.0,,,,,,,,
2018-09-22,1008.4,1009.8,2018-09-22 23:26:00,1007.0,2018-09-22 15:41:00,28.9,32.4,2018-09-22 12:04:00,25.5,2018-09-22 04:53:00,71.0,53.0,2018-09-22 11:55:00,1.9,346.0,8.1,336.0,2018-09-22 14:50:00,0.0,,,,,,,,
2018-09-23,1007.3,1009.4,2018-09-23 00:07:00,1004.8,2018-09-23 15:26:00,28.7,33.1,2018-09-23 11:39:00,25.8,2018-09-23 06:14:00,74.0,51.0,2018-09-23 10:55:00,1.2,220.0,7.4,325.0,2018-09-23 15:26:00,0.0,,,,,,,,
2018-09-24,1003.0,1006.3,2018-09-24 00:09:00,1000.7,2018-09-24 15:35:00,27.8,32.0,2018-09-24 14:12:00,25.1,2018-09-24 03:44:00,75.0,59.0,2018-09-24 13:01:00,1.9,353.0,10.2,333.0,2018-09-24 15:21:00,0.0,,,,,,,,
2018-09-25,1000.9,1002.4,2018-09-25 00:18:00,998.7,2018-09-25 15:19:00,27.8,32.8,2018-09-25 13:28:00,24.1,2018-09-25 05:51:00,71.0,54.0,2018-09-25 13:27:00,1.7,342.0,7.2,344.0,2018-09-25 16:18:00,0.0,,,,,,,,
2018-09-26,1001.0,1002.4,2018-09-26 09:17:00,999.0,2018-09-26 15:08:00,26.4,30.2,2018-09-26 14:00:00,23.9,2018-09-26 06:04:00,74.0,60.0,2018-09-26 11:44:00,3.1,351.0,11.0,4.0,2018-09-26 16:00:00,0.0,,,,,,,,
2018-09-27,1001.1,1002.8,2018-09-27 08:06:00,999.0,2018-09-27 15:22:00,26.4,31.3,2018-09-27 14:04:00,23.7,2018-09-27 02:06:00,74.0,54.0,2018-09-27 14:05:00,3.0,358.0,10.3,357.0,2018-09-27 15:28:00,0.0,,,,,,,,
2018-09-28,1000.5,1002.2,2018-09-28 00:01:00,998.5,2018-09-28 16:00:00,26.1,29.3,2018-09-28 12:40:00,23.8,2018-09-28 06:02:00,76.0,66.0,2018-09-28 12:21:00,3.7,4.0,10.7,352.0,2018-09-28 13:56:00,0.0,,,,,,,,
2018-09-29,999.9,1002.5,2018-09-29 21:41:00,997.8,2018-09-29 14:18:00,25.5,28.8,2018-09-29 12:52:00,22.7,2018-09-29 23:41:00,64.0,54.0,2018-09-29 11:30:00,4.0,13.0,13.5,20.0,2018-09-29 10:30:00,0.0,,,,,,,,
2018-09-30,1003.7,1006.4,2018-09-30 22:59:00,1001.4,2018-09-30 03:43:00,25.2,30.5,2018-09-30 13:32:00,20.7,2018-09-30 05:25:00,65.0,51.0,2018-09-30 12:55:00,1.5,13.0,7.5,332.0,2018-09-30 15:41:00,0.0,,,,,,,,
2018-10-01,1006.7,1008.4,2018-10-01 22:09:00,1005.1,2018-10-01 14:37:00,26.2,31.1,2018-10-01 12:48:00,22.0,2018-10-01 02:24:00,66.0,49.0,2018-10-01 15:32:00,1.2,346.0,6.4,328.0,2018-10-01 14:46:00,0.0,,,,,,,,
2018-10-02,1007.9,1009.8,2018-10-02 10:12:00,1006.1,2018-10-02 15:12:00,24.8,29.8,2018-10-02 14:13:00,21.7,2018-10-03 00:00:00,67.0,50.0,2018-10-02 14:00:00,1.8,330.0,7.4,1.0,2018-10-02 16:24:00,0.0,,,,,,,,
2018-10-03,1007.1,1009.2,2018-10-03 09:37:00,1004.7,2018-10-03 15:12:00,24.2,30.5,2018-10-03 13:51:00,20.0,2018-10-03 05:03:00,65.0,39.0,2018-10-03 12:55:00,1.8,348.0,8.8,353.0,2018-10-03 15:13:00,0.0,,,,,,,,
2018-10-04,1004.4,1007.1,2018-10-04 00:01:00,1002.4,2018-10-04 14:54:00,23.6,27.6,2018-10-04 12:02:00,21.1,2018-10-04 06:21:00,70.0,53.0,2018-10-04 12:02:00,4.1,4.0,13.9,11.0,2018-10-04 15:47:00,0.0,,,,,,,,
2018-10-05,1004.1,1006.9,2018-10-05 23:09:00,1002.1,2018-10-05 14:35:00,24.5,28.7,2018-10-05 13:13:00,20.3,2018-10-05 06:15:00,67.0,51.0,2018-10-05 11:00:00,2.4,19.0,8.3,11.0,2018-10-05 10:45:00,0.0,,,,,,,,
2018-10-06,1007.2,1008.7,2018-10-06 22:54:00,1005.9,2018-10-06 01:54:00,26.2,31.0,2018-10-06 13:53:00,22.3,2018-10-06 06:26:00,72.0,54.0,2018-10-06 13:50:00,1.0,318.0,6.6,321.0,2018-10-06 16:40:00,0.0,,,,,,,,
2018-10-07,1007.9,1009.8,2018-10-07 08:59:00,1005.8,2018-10-07 15:11:00,25.6,30.0,2018-10-07 13:56:00,22.9,2018-10-07 05:45:00,77.0,60.0,2018-10-07 14:38:00,1.7,332.0,7.1,333.0,2018-10-07 14:37:00,0.0,,,,,,,,
2018-10-08,1007.5,1009.2,2018-10-08 08:01:00,1005.3,2018-10-08 15:36:00,25.8,31.8,2018-10-08 13:56:00,22.2,2018-10-08 06:23:00,77.0,51.0,2018-10-08 13:33:00,1.3,310.0,7.1,319.0,2018-10-08 15:37:00,0.0,,,,,,,,
2018-10-09,1007.0,1008.3,2018-10-09 22:31:00,1004.7,2018-10-09 15:03:00,26.1,31.0,2018-10-09 12:16:00,22.5,2018-10-09 05:54:00,79.0,58.0,2018-10-09 12:16:00,1.3,9.0,6.1,324.0,2018-10-09 16:26:00,0.0,,,,,,,,
2018-10-10,1007.6,1009.4,2018-10-10 23:50:00,1005.4,2018-10-10 14:59:00,26.1,29.8,2018-10-10 12:30:00,23.5,2018-10-11 00:00:00,78.0,60.0,2018-10-10 15:34:00,1.4,337.0,6.2,324.0,2018-10-10 16:32:00,0.0,,,,,,,,
2018-10-11,1009.6,1011.2,2018-10-11 22:42:00,1007.7,2018-10-11 14:14:00,23.7,27.0,2018-10-11 14:39:00,21.6,2018-10-11 23:11:00,76.0,64.0,2018-10-11 14:11:00,2.5,4.0,8.4,15.0,2018-10-11 17:02:00,0.0,,,,,,,,
2018-10-12,1011.3,1012.9,2018-10-12 10:33:00,1010.0,2018-10-12 14:57:00,21.9,25.0,2018-10-12 14:03:00,20.2,2018-10-12 23:55:00,82.0,75.0,2018-10-12 14:06:00,1.6,4.0,5.0,10.0,2018-10-12 18:09:00,0.5,,,,,,,,
2018-10-13,1010.6,1012.4,2018-10-13 09:27:00,1008.6,2018-10-13 14:45:00,23.7,29.4,2018-10-13 14:43:00,19.4,2018-10-13 04:31:00,79.0,55.0,2018-10-13 14:23:00,1.3,335.0,6.5,302.0,2018-10-13 15:46:00,0.0,,,,,,,,
2018-10-14,1009.0,1010.7,2018-10-14 08:13:00,1007.4,2018-10-14 14:27:00,25.9,31.7,2018-10-14 12:59:00,22.2,2018-10-14 06:21:00,76.0,50.0,2018-10-14 13:29:00,1.2,12.0,7.3,336.0,2018-10-14 14:45:00,0.0,,,,,,,,
2018-10-15,1008.1,1009.7,2018-10-15 08:54:00,1006.0,2018-10-15 14:38:00,25.4,31.5,2018-10-15 13:54:00,22.4,2018-10-15 06:13:00,82.0,56.0,2018-10-15 13:50:00,1.4,6.0,6.4,308.0,2018-10-15 16:00:00,0.0,,,,,,,,
2018-10-16,1006.9,1008.6,2018-10-16 00:02:00,1004.6,2018-10-16 14:36:00,25.4,29.6,2018-10-16 13:07:00,23.1,2018-10-16 23:54:00,82.0,65.0,2018-10-16 12:43:00,1.7,315.0,7.9,321.0,2018-10-16 14:15:00,0.0,,,,,,,,
2018-10-17,1006.2,1007.8,2018-10-17 21:03:00,1004.1,2018-10-17 13:49:00,23.4,27.6,2018-10-17 13:26:00,20.8,2018-10-17 23:53:00,82.0,68.0,2018-10-17 13:26:00,1.9,353.0,8.0,357.0,2018-10-17 20:55:00,0.0,,,,,,,,
2018-10-18,1007.9,1009.6,2018-10-18 21:28:00,1006.0,2018-10-18 03:14:00,24.2,28.7,2018-10-18 12:20:00,20.7,2018-10-18 06:36:00,77.0,63.0,2018-10-18 12:21:00,1.6,327.0,6.4,326.0,2018-10-18 13:53:00,0.5,,,,,,,,
2018-10-19,1011.0,1013.0,2018-10-19 21:53:00,1008.9,2018-10-19 02:53:00,24.1,28.7,2018-10-19 12:48:00,20.4,2018-10-20 00:00:00,77.0,62.0,2018-10-19 12:59:00,1.6,342.0,7.1,329.0,2018-10-19 13:34:00,1.0,,,,,,,,
2018-10-20,1012.4,1014.7,2018-10-20 09:32:00,1010.1,2018-10-20 15:23:00,23.3,29.3,2018-10-20 14:08:00,19.6,2018-10-20 03:31:00,76.0,60.0,2018-10-20 13:50:00,1.6,355.0,7.5,319.0,2018-10-20 15:44:00,0.0,,,,,,,,
2018-10-21,1011.2,1013.5,2018-10-21 09:10:00,1009.1,2018-10-21 14:48:00,23.8,29.9,2018-10-21 13:53:00,19.5,2018-10-21 05:55:00,76.0,56.0,2018-10-21 14:28:00,1.3,1.0,6.6,316.0,2018-10-21 15:25:00,0.0,,,,,,,,
2018-10-22,1010.0,1011.9,2018-10-22 09:24:00,1007.5,2018-10-22 15:17:00,24.5,29.9,2018-10-22 13:39:00,20.9,2018-10-22 03:33:00,78.0,56.0,2018-10-22 13:39:00,1.3,6.0,7.2,334.0,2018-10-22 17:21:00,0.0,,,,,,,,
2018-10-23,1010.4,1012.0,2018-10-23 08:56:00,1008.7,2018-10-23 15:00:00,24.7,28.9,2018-10-23 14:43:00,22.2,2018-10-23 06:17:00,79.0,60.0,2018-10-23 13:39:00,1.8,358.0,7.2,315.0,2018-10-23 15:52:00,0.0,,,,,,,,
2018-10-24,1010.5,1012.2,2018-10-24 09:12:00,1008.8,2018-10-24 15:03:00,24.2,28.8,2018-10-24 12:58:00,21.1,2018-10-24 06:24:00,80.0,61.0,2018-10-24 13:20:00,1.4,331.0,5.8,335.0,2018-10-24 16:07:00,0.0,,,,,,,,
2018-10-25,1010.6,1012.6,2018-10-25 09:39:00,1009.1,2018-10-25 15:39:00,24.9,30.6,2018-10-25 13:32:00,20.8,2018-10-25 06:07:00,80.0,57.0,2018-10-25 13:25:00,1.2,15.0,6.5,338.0,2018-10-25 14:49:00,0.0,,,,,,,,
2018-10-26,1010.1,1012.0,2018-10-26 09:36:00,1007.7,2018-10-26 15:25:00,24.7,29.7,2018-10-26 14:34:00,21.7,2018-10-26 06:21:00,79.0,54.0,2018-10-26 12:09:00,1.3,326.0,7.7,331.0,2018-10-26 15:52:00,0.0,,,,,,,,
2018-10-27,1010.5,1012.0,2018-10-27 09:11:00,1008.9,2018-10-27 14:47:00,22.9,27.9,2018-10-27 12:44:00,18.6,2018-10-27 23:43:00,68.0,46.0,2018-10-27 14:00:00,2.4,355.0,9.9,1.0,2018-10-27 14:37:00,0.0,,,,,,,,
2018-10-28,1009.4,1011.9,2018-10-28 08:34:00,1007.0,2018-10-28 15:12:00,20.7,27.0,2018-10-28 13:48:00,17.6,2018-10-28 06:41:00,56.0,41.0,2018-10-28 13:49:00,2.0,355.0,8.4,354.0,2018-10-28 16:07:00,0.0,,,,,,,,
2018-10-29,1007.0,1008.6,2018-10-29 00:25:00,1004.6,2018-10-29 14:14:00,21.0,27.2,2018-10-29 14:17:00,15.9,2018-10-29 06:21:00,63.0,43.0,2018-10-29 15:11:00,1.3,341.0,8.1,333.0,2018-10-29 15:29:00,0.0,,,,,,,,
2018-10-30,1006.0,1007.3,2018-10-30 23:02:00,1004.3,2018-10-30 14:06:00,22.4,28.7,2018-10-30 15:18:00,16.8,2018-10-30 03:51:00,69.0,46.0,2018-10-30 15:13:00,1.0,315.0,5.2,298.0,2018-10-30 15:55:00,0.0,,,,,,,,
2018-10-31,1007.0,1008.4,2018-10-31 10:17:00,1005.5,2018-10-31 19:46:00,21.6,25.7,2018-10-31 12:30:00,19.5,2018-10-31 05:13:00,82.0,64.0,2018-10-31 12:30:00,1.6,356.0,6.8,341.0,2018-10-31 14:55:00,0.5,,,,,,,,
2018-11-01,1007.2,1008.3,2018-11-01 22:46:00,1005.9,2018-11-01 00:51:00,20.3,22.4,2018-11-01 14:56:00,18.9,2018-11-01 03:33:00,83.0,73.0,2018-11-01 14:17:00,2.2,350.0,8.0,347.0,2018-11-01 07:17:00,1.0,,,,,,,,
2018-11-02,1008.1,1010.3,2018-11-02 22:49:00,1005.0,2018-11-02 02:02:00,21.7,24.7,2018-11-02 15:09:00,19.2,2018-11-02 06:31:00,87.0,75.0,2018-11-02 15:24:00,1.3,188.0,7.0,183.0,2018-11-02 08:34:00,0.0,,,,,,,,
2018-11-03,1010.0,1011.4,2018-11-03 09:31:00,1008.2,2018-11-03 14:40:00,24.0,29.8,2018-11-03 12:50:00,20.1,2018-11-03 06:13:00,85.0,61.0,2018-11-03 15:01:00,1.6,1.0,6.1,337.0,2018-11-03 14:46:00,0.0,,,,,,,,
2018-11-04,1010.2,1012.2,2018-11-04 09:15:00,1008.1,2018-11-04 15:17:00,24.4,29.7,2018-11-04 14:06:00,22.3,2018-11-04 03:54:00,84.0,64.0,2018-11-04 12:45:00,1.3,35.0,5.9,330.0,2018-11-04 15:14:00,0.0,,,,,,,,
2018-11-05,1010.5,1012.4,2018-11-05 09:02:00,1008.8,2018-11-05 15:24:00,24.6,29.8,2018-11-05 12:54:00,21.1,2018-11-05 06:23:00,84.0,59.0,2018-11-05 12:54:00,1.2,328.0,7.3,326.0,2018-11-05 13:52:00,0.0,,,,,,,,
2018-11-06,1011.5,1013.0,2018-11-06 09:28:00,1009.9,2018-11-06 14:37:00,25.1,29.7,2018-11-06 14:30:00,22.3,2018-11-06 04:21:00,84.0,62.0,2018-11-06 14:55:00,1.0,10.0,4.1,347.0,2018-11-06 17:15:00,0.0,,,,,,,,
2018-11-07,1011.7,1013.9,2018-11-07 09:05:00,1009.9,2018-11-07 15:31:00,23.8,28.6,2018-11-07 14:19:00,21.4,2018-11-07 06:23:00,89.0,68.0,2018-11-07 14:19:00,1.1,329.0,6.0,311.0,2018-11-07 15:37:00,0.0,,,,,,,,
2018-11-08,1010.8,1012.6,2018-11-08 09:39:00,1009.1,2018-11-08 15:05:00,25.1,30.1,2018-11-08 14:28:00,22.3,2018-11-08 03:54:00,80.0,54.0,2018-11-08 14:37:00,1.3,140.0,5.9,312.0,2018-11-08 16:01:00,0.0,,,,,,,,
2018-11-09,1011.2,1012.9,2018-11-09 09:12:00,1009.4,2018-11-09 14:17:00,24.2,29.9,2018-11-09 13:36:00,21.1,2018-11-09 06:21:00,82.0,57.0,2018-11-09 13:34:00,1.3,315.0,6.8,320.0,2018-11-09 15:49:00,0.0,,,,,,,,
2018-11-10,1012.0,1013.8,2018-11-10 09:16:00,1009.7,2018-11-10 15:21:00,23.8,28.9,2018-11-10 14:32:00,20.9,2018-11-10 05:43:00,83.0,61.0,2018-11-10 14:33:00,1.1,216.0,6.1,327.0,2018-11-10 16:05:00,0.0,,,,,,,,
2018-11-11,1011.1,1013.3,2018-11-11 09:52:00,1008.9,2018-11-11 17:59:00,23.8,27.7,2018-11-11 12:07:00,20.9,2018-11-11 06:11:00,84.0,62.0,2018-11-11 12:00:00,1.2,115.0,6.7,318.0,2018-11-11 15:30:00,0.0,,,,,,,,
2018-11-12,1008.7,1011.6,2018-11-12 07:40:00,1006.6,2018-11-12 15:32:00,23.4,27.8,2018-11-12 11:15:00,21.1,2018-11-13 00:00:00,83.0,62.0,2018-11-12 11:24:00,1.2,14.0,6.2,336.0,2018-11-12 13:28:00,0.0,,,,,,,,
2018-11-13,1007.8,1009.4,2018-11-13 09:33:00,1005.4,2018-11-13 14:43:00,22.7,28.1,2018-11-13 13:35:00,19.0,2018-11-13 06:23:00,78.0,54.0,2018-11-13 11:45:00,1.8,9.0,7.7,327.0,2018-11-13 14:14:00,0.0,,,,,,,,
2018-11-14,1009.6,1011.6,2018-11-14 09:07:00,1007.4,2018-11-14 16:14:00,22.4,27.9,2018-11-14 13:34:00,18.5,2018-11-14 06:24:00,76.0,56.0,2018-11-14 13:37:00,1.7,10.0,6.4,328.0,2018-11-14 15:03:00,0.0,,,,,,,,
2018-11-15,1010.7,1012.7,2018-11-15 09:19:00,1008.6,2018-11-15 14:09:00,22.9,28.9,2018-11-15 13:29:00,18.5,2018-11-15 06:45:00,78.0,55.0,2018-11-15 13:29:00,1.2,2.0,5.8,301.0,2018-11-15 15:10:00,0.0,,,,,,,,
2018-11-16,1010.1,1012.1,2018-11-16 09:29:00,1008.2,2018-11-16 15:27:00,24.0,27.6,2018-11-16 12:02:00,21.0,2018-11-16 06:06:00,82.0,65.0,2018-11-16 12:24:00,1.4,12.0,5.3,329.0,2018-11-16 16:14:00,0.0,,,,,,,,
2018-11-17,1010.3,1012.0,2018-11-17 09:29:00,1008.8,2018-11-17 14:12:00,23.4,26.7,2018-11-17 14:12:00,21.6,2018-11-17 23:45:00,83.0,65.0,2018-11-17 13:06:00,1.8,3.0,7.0,341.0,2018-11-17 12:07:00,0.0,,,,,,,,
2018-11-18,1010.5,1012.3,2018-11-18 09:07:00,1008.2,2018-11-18 15:30:00,24.1,29.3,2018-11-18 13:58:00,21.1,2018-11-18 05:01:00,81.0,61.0,2018-11-18 13:58:00,1.4,17.0,5.3,344.0,2018-11-18 10:46:00,0.0,,,,,,,,
2018-11-19,1011.0,1012.8,2018-11-19 10:03:00,1008.9,2018-11-19 14:29:00,23.0,28.5,2018-11-19 11:56:00,19.4,2018-11-19 23:31:00,78.0,56.0,2018-11-19 11:57:00,2.8,4.0,8.4,357.0,2018-11-19 09:59:00,0.0,,,,,,,,
2018-11-20,1011.4,1013.3,2018-11-20 09:23:00,1009.2,2018-11-20 14:55:00,22.8,27.5,2018-11-20 13:44:00,18.6,2018-11-20 06:54:00,78.0,60.0,2018-11-20 13:24:00,1.0,1.0,4.9,227.0,2018-11-20 12:07:00,0.0,,,,,,,,
2018-11-21,1010.6,1012.4,2018-11-21 23:56:00,1008.2,2018-11-21 15:00:00,23.7,28.3,2018-11-21 12:02:00,19.7,2018-11-21 04:51:00,78.0,57.0,2018-11-21 10:42:00,1.5,1.0,6.8,328.0,2018-11-21 12:21:00,0.0,,,,,,,,
2018-11-22,1012.2,1013.9,2018-11-22 09:09:00,1009.9,2018-11-22 14:36:00,21.3,25.2,2018-11-22 13:39:00,18.5,2018-11-22 23:58:00,74.0,57.0,2018-11-22 13:09:00,2.8,3.0,9.9,17.0,2018-11-22 11:30:00,0.0,,,,,,,,
2018-11-23,1013.0,1015.2,2018-11-23 09:10:00,1010.8,2018-11-23 15:43:00,20.3,25.6,2018-11-23 13:37:00,17.4,2018-11-23 05:44:00,76.0,56.0,2018-11-23 13:38:00,1.3,357.0,7.3,348.0,2018-11-23 14:32:00,0.0,,,,,,,,
2018-11-24,1012.8,1014.2,2018-11-24 09:10:00,1010.7,2018-11-24 15:39:00,21.2,27.2,2018-11-24 13:57:00,16.8,2018-11-24 06:43:00,76.0,51.0,2018-11-24 13:15:00,1.0,320.0,6.0,332.0,2018-11-24 14:23:00,0.0,,,,,,,,
2018-11-25,1012.0,1014.5,2018-11-25 20:05:00,1009.6,2018-11-25 15:18:00,21.5,26.6,2018-11-25 12:19:00,17.7,2018-11-25 20:53:00,77.0,57.0,2018-11-25 12:49:00,1.5,1.0,8.0,336.0,2018-11-25 18:40:00,3.5,,,,,,,,
2018-11-26,1012.7,1014.4,2018-11-26 10:35:00,1011.7,2018-11-26 07:04:00,19.8,21.3,2018-11-26 12:09:00,18.6,2018-11-26 06:11:00,85.0,71.0,2018-11-26 12:10:00,2.4,359.0,6.9,12.0,2018-11-26 09:35:00,3.0,,,,,,,,
2018-11-27,1012.4,1014.0,2018-11-27 09:29:00,1010.8,2018-11-27 15:19:00,21.7,25.8,2018-11-27 14:51:00,19.2,2018-11-27 05:14:00,80.0,62.0,2018-11-27 14:51:00,1.5,3.0,5.1,347.0,2018-11-27 16:06:00,0.0,,,,,,,,
2018-11-28,1013.1,1015.2,2018-11-28 09:29:00,1011.2,2018-11-28 14:40:00,20.2,22.3,2018-11-28 12:46:00,17.9,2018-11-28 04:38:00,88.0,75.0,2018-11-28 14:50:00,1.7,1.0,5.4,3.0,2018-11-28 13:39:00,11.5,,,,,,,,
2018-11-29,1014.5,1016.5,2018-11-29 09:21:00,1013.3,2018-11-29 03:09:00,21.0,26.3,2018-11-29 14:18:00,18.2,2018-11-29 06:51:00,77.0,58.0,2018-11-29 14:40:00,1.4,4.0,5.5,343.0,2018-11-29 11:06:00,0.0,,,,,,,,
