﻿觀測時間(hour),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),降水量(mm),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2018-10-07,994.3,996.1,2018-10-07 09:29:00,992.1,2018-10-07 15:06:00,25.5,30.3,2018-10-07 13:06:00,22.1,2018-10-07 06:14:00,77.0,58.0,2018-10-07 13:21:00,1.2,305.0,6.1,294.0,2018-10-07 13:42:00,0.0,,,,,,,,
2018-10-08,993.9,995.6,2018-10-08 09:28:00,991.7,2018-10-08 15:32:00,25.6,30.9,2018-10-08 14:55:00,22.4,2018-10-08 02:20:00,77.0,54.0,2018-10-08 14:08:00,1.0,294.0,6.0,351.0,2018-10-08 16:14:00,0.0,,,,,,,,
2018-10-09,993.4,994.8,2018-10-09 22:24:00,991.2,2018-10-09 15:24:00,25.7,29.8,2018-10-09 11:57:00,22.0,2018-10-09 06:23:00,79.0,58.0,2018-10-09 13:00:00,0.9,10.0,4.4,5.0,2018-10-09 13:59:00,0.0,,,,,,,,
2018-10-10,994.0,995.7,2018-10-10 23:56:00,992.0,2018-10-10 14:56:00,25.4,28.5,2018-10-10 15:02:00,22.8,2018-10-10 23:59:00,80.0,63.0,2018-10-10 15:26:00,0.9,322.0,4.9,304.0,2018-10-10 16:50:00,0.0,,,,,,,,
2018-10-11,995.8,997.5,2018-10-11 22:31:00,994.0,2018-10-11 14:24:00,23.2,27.1,2018-10-11 14:24:00,20.8,2018-10-11 22:43:00,80.0,66.0,2018-10-11 14:39:00,1.5,20.0,6.5,334.0,2018-10-11 15:40:00,0.0,,,,,,,,
2018-10-12,997.4,999.0,2018-10-12 10:36:00,996.1,2018-10-12 03:34:00,21.5,24.2,2018-10-12 14:06:00,19.6,2018-10-12 23:22:00,88.0,82.0,2018-10-12 14:45:00,0.8,343.0,4.5,352.0,2018-10-12 16:11:00,1.0,,,,,,,,
2018-10-13,996.8,998.5,2018-10-13 09:55:00,995.0,2018-10-13 14:51:00,23.6,29.6,2018-10-13 14:59:00,19.1,2018-10-13 04:36:00,81.0,55.0,2018-10-13 15:13:00,0.9,31.0,6.3,281.0,2018-10-13 15:57:00,0.0,,,,,,,,
2018-10-14,995.3,997.1,2018-10-14 08:13:00,993.8,2018-10-14 14:31:00,25.6,30.8,2018-10-14 12:50:00,21.8,2018-10-14 01:53:00,74.0,50.0,2018-10-14 14:24:00,0.9,1.0,7.1,281.0,2018-10-14 14:43:00,0.0,,,,,,,,
2018-10-15,994.4,996.0,2018-10-15 08:15:00,992.4,2018-10-15 14:38:00,25.2,30.5,2018-10-15 13:21:00,22.1,2018-10-15 06:37:00,81.0,57.0,2018-10-15 13:20:00,1.0,238.0,6.3,303.0,2018-10-15 15:49:00,0.0,,,,,,,,
2018-10-16,993.2,994.9,2018-10-16 00:11:00,991.1,2018-10-16 14:31:00,25.1,30.1,2018-10-16 13:07:00,22.6,2018-10-16 06:07:00,82.0,63.0,2018-10-16 12:50:00,1.4,335.0,6.4,338.0,2018-10-16 11:13:00,0.0,,,,,,,,
2018-10-17,992.4,994.2,2018-10-17 21:08:00,990.5,2018-10-17 14:00:00,23.1,27.7,2018-10-17 12:44:00,20.6,2018-10-17 23:51:00,85.0,65.0,2018-10-17 12:44:00,1.2,11.0,7.0,318.0,2018-10-17 16:15:00,0.0,,,,,,,,
2018-10-18,994.2,996.0,2018-10-18 21:35:00,991.9,2018-10-18 03:26:00,24.1,28.7,2018-10-18 12:13:00,20.2,2018-10-18 03:53:00,80.0,62.0,2018-10-18 12:14:00,0.9,332.0,5.1,337.0,2018-10-18 14:49:00,0.5,,,,,,,,
2018-10-19,997.3,999.1,2018-10-19 22:01:00,995.2,2018-10-19 03:03:00,24.0,28.5,2018-10-19 13:08:00,19.9,2018-10-19 23:42:00,80.0,59.0,2018-10-19 11:08:00,1.1,318.0,5.3,333.0,2018-10-19 13:38:00,1.5,,,,,,,,
2018-10-20,998.6,1000.8,2018-10-20 09:31:00,996.4,2018-10-20 15:22:00,23.3,28.5,2018-10-20 13:00:00,19.3,2018-10-20 03:11:00,80.0,62.0,2018-10-20 14:23:00,0.9,7.0,6.1,321.0,2018-10-20 15:54:00,0.0,,,,,,,,
2018-10-21,997.4,999.7,2018-10-21 09:11:00,995.5,2018-10-21 14:42:00,23.7,29.6,2018-10-21 14:27:00,19.5,2018-10-21 05:06:00,79.0,57.0,2018-10-21 14:27:00,0.9,1.0,5.9,318.0,2018-10-21 15:57:00,0.0,,,,,,,,
2018-10-22,996.3,998.2,2018-10-22 09:37:00,994.0,2018-10-22 15:36:00,24.1,29.7,2018-10-22 14:04:00,20.6,2018-10-22 05:53:00,77.0,54.0,2018-10-22 14:05:00,1.1,12.0,6.5,333.0,2018-10-22 17:32:00,0.5,,,,,,,,
2018-10-23,996.7,998.3,2018-10-23 08:37:00,995.1,2018-10-23 15:12:00,24.0,28.8,2018-10-23 12:40:00,20.9,2018-10-23 06:08:00,81.0,57.0,2018-10-23 12:41:00,1.1,315.0,6.8,312.0,2018-10-23 16:08:00,0.0,,,,,,,,
2018-10-24,996.8,998.3,2018-10-24 09:25:00,995.2,2018-10-24 15:17:00,23.8,28.3,2018-10-24 14:25:00,20.5,2018-10-24 05:40:00,83.0,63.0,2018-10-24 14:28:00,0.8,269.0,5.3,314.0,2018-10-24 16:18:00,0.0,,,,,,,,
2018-10-25,996.9,998.9,2018-10-25 09:52:00,995.6,2018-10-25 15:34:00,24.6,30.2,2018-10-25 13:48:00,20.3,2018-10-25 06:33:00,80.0,57.0,2018-10-25 13:50:00,1.0,320.0,5.9,284.0,2018-10-25 15:06:00,0.0,,,,,,,,
2018-10-26,996.4,998.3,2018-10-26 09:50:00,994.1,2018-10-26 15:25:00,24.3,29.2,2018-10-26 15:17:00,21.8,2018-10-26 23:53:00,78.0,57.0,2018-10-26 14:26:00,1.1,2.0,6.6,330.0,2018-10-26 16:48:00,0.0,,,,,,,,
2018-10-27,996.7,998.2,2018-10-27 09:35:00,995.2,2018-10-27 14:49:00,22.6,28.0,2018-10-27 13:19:00,18.1,2018-10-27 22:35:00,73.0,46.0,2018-10-27 14:23:00,1.3,336.0,8.0,316.0,2018-10-27 14:02:00,0.0,,,,,,,,
2018-10-28,995.4,997.8,2018-10-28 09:14:00,993.2,2018-10-28 14:53:00,20.7,26.3,2018-10-28 14:07:00,17.2,2018-10-28 05:44:00,67.0,41.0,2018-10-28 14:24:00,1.1,335.0,7.0,312.0,2018-10-28 15:18:00,0.0,,,,,,,,
2018-10-29,993.1,994.5,2018-10-29 00:32:00,990.9,2018-10-29 14:18:00,21.0,26.9,2018-10-29 12:56:00,16.0,2018-10-29 02:53:00,69.0,44.0,2018-10-29 15:43:00,0.8,28.0,6.4,331.0,2018-10-29 15:40:00,0.0,,,,,,,,
2018-10-30,992.3,993.6,2018-10-30 23:01:00,990.7,2018-10-30 14:01:00,22.7,28.7,2018-10-30 14:53:00,17.7,2018-10-30 03:50:00,70.0,47.0,2018-10-30 14:40:00,0.7,298.0,5.6,316.0,2018-10-30 14:25:00,0.0,,,,,,,,
2018-10-31,993.2,994.6,2018-10-31 10:13:00,991.8,2018-10-31 19:13:00,21.3,25.5,2018-10-31 12:06:00,19.2,2018-10-31 06:22:00,85.0,67.0,2018-10-31 11:40:00,1.0,4.0,5.0,330.0,2018-10-31 17:48:00,0.5,,,,,,,,
2018-11-01,993.3,994.4,2018-11-01 22:45:00,992.3,2018-11-01 04:30:00,20.2,22.6,2018-11-01 11:37:00,18.8,2018-11-01 23:46:00,88.0,76.0,2018-11-01 15:50:00,1.6,320.0,7.0,28.0,2018-11-01 05:51:00,0.5,,,,,,,,
2018-11-02,994.3,996.5,2018-11-02 21:58:00,991.3,2018-11-02 02:22:00,21.7,27.1,2018-11-02 10:41:00,18.7,2018-11-02 06:43:00,86.0,59.0,2018-11-02 10:28:00,1.1,3.0,9.3,166.0,2018-11-02 08:26:00,0.0,,,,,,,,
2018-11-03,996.2,997.7,2018-11-03 09:41:00,994.6,2018-11-03 14:40:00,23.9,29.7,2018-11-03 13:09:00,19.9,2018-11-03 02:52:00,83.0,58.0,2018-11-03 12:51:00,1.2,331.0,5.2,334.0,2018-11-03 14:54:00,0.0,,,,,,,,
2018-11-04,996.5,998.4,2018-11-04 09:17:00,994.4,2018-11-04 15:27:00,23.9,28.8,2018-11-04 13:57:00,21.2,2018-11-04 05:45:00,86.0,62.0,2018-11-04 13:57:00,0.9,5.0,4.7,340.0,2018-11-04 16:14:00,0.0,,,,,,,,
2018-11-05,996.8,998.7,2018-11-05 09:06:00,995.2,2018-11-05 16:00:00,24.4,29.5,2018-11-05 13:46:00,20.6,2018-11-05 04:04:00,83.0,52.0,2018-11-05 13:46:00,1.0,341.0,5.5,327.0,2018-11-05 14:55:00,0.0,,,,,,,,
2018-11-06,997.7,999.4,2018-11-06 09:25:00,996.3,2018-11-06 14:43:00,24.6,29.1,2018-11-06 12:50:00,21.4,2018-11-06 04:21:00,84.0,64.0,2018-11-06 12:51:00,0.9,220.0,4.8,331.0,2018-11-06 13:54:00,0.0,,,,,,,,
2018-11-07,997.9,1000.1,2018-11-07 09:27:00,996.3,2018-11-07 15:25:00,23.9,28.8,2018-11-07 14:31:00,21.5,2018-11-07 03:23:00,86.0,64.0,2018-11-07 14:32:00,0.7,331.0,4.8,294.0,2018-11-07 13:41:00,0.0,,,,,,,,
2018-11-08,997.2,998.8,2018-11-08 09:44:00,995.5,2018-11-08 15:33:00,24.8,30.2,2018-11-08 14:42:00,21.0,2018-11-08 02:22:00,77.0,47.0,2018-11-08 15:09:00,1.0,13.0,6.0,338.0,2018-11-08 16:18:00,0.0,,,,,,,,
2018-11-09,997.5,999.1,2018-11-09 09:20:00,995.8,2018-11-09 14:22:00,23.8,29.7,2018-11-09 12:07:00,20.9,2018-11-09 03:30:00,82.0,56.0,2018-11-09 12:08:00,1.0,20.0,6.1,282.0,2018-11-09 14:48:00,0.0,,,,,,,,
2018-11-10,998.2,1000.1,2018-11-10 08:21:00,996.1,2018-11-10 15:22:00,23.2,27.6,2018-11-10 14:19:00,20.5,2018-11-10 05:02:00,86.0,65.0,2018-11-10 13:24:00,1.0,12.0,7.0,190.0,2018-11-10 11:43:00,0.0,,,,,,,,
2018-11-11,997.4,999.4,2018-11-11 08:47:00,995.2,2018-11-11 17:37:00,23.5,27.7,2018-11-11 12:28:00,20.9,2018-11-11 06:15:00,83.0,62.0,2018-11-11 12:28:00,0.9,328.0,5.3,299.0,2018-11-11 15:21:00,0.0,,,,,,,,
2018-11-12,995.0,997.8,2018-11-12 07:45:00,993.0,2018-11-12 15:44:00,23.1,26.9,2018-11-12 11:01:00,20.6,2018-11-12 23:01:00,82.0,63.0,2018-11-12 12:03:00,0.8,154.0,6.0,6.0,2018-11-12 13:50:00,0.0,,,,,,,,
2018-11-13,994.1,995.5,2018-11-13 09:53:00,991.6,2018-11-13 14:43:00,22.6,28.3,2018-11-13 13:48:00,18.5,2018-11-13 06:26:00,76.0,49.0,2018-11-13 12:22:00,1.0,322.0,5.8,325.0,2018-11-13 14:02:00,0.0,,,,,,,,
2018-11-14,995.8,997.7,2018-11-14 23:48:00,993.8,2018-11-14 16:21:00,22.3,28.1,2018-11-14 12:57:00,18.1,2018-11-14 05:10:00,79.0,53.0,2018-11-14 14:17:00,0.9,13.0,5.3,298.0,2018-11-14 15:20:00,0.0,,,,,,,,
2018-11-15,996.9,998.8,2018-11-15 09:24:00,994.9,2018-11-15 13:44:00,22.9,28.4,2018-11-15 13:44:00,19.4,2018-11-15 03:16:00,80.0,57.0,2018-11-15 13:45:00,0.8,322.0,5.4,322.0,2018-11-15 17:25:00,0.0,,,,,,,,
2018-11-16,996.4,998.3,2018-11-16 09:37:00,994.6,2018-11-16 15:04:00,23.9,27.2,2018-11-16 15:27:00,21.2,2018-11-16 05:32:00,81.0,66.0,2018-11-16 12:17:00,1.1,2.0,5.1,327.0,2018-11-16 16:54:00,0.0,,,,,,,,
2018-11-17,996.5,998.2,2018-11-17 09:22:00,995.1,2018-11-17 02:30:00,23.2,26.7,2018-11-17 14:27:00,21.2,2018-11-17 23:03:00,85.0,66.0,2018-11-17 14:27:00,1.2,5.0,5.4,336.0,2018-11-17 14:32:00,0.0,,,,,,,,
2018-11-18,996.8,998.4,2018-11-18 09:11:00,994.5,2018-11-18 15:25:00,23.8,29.0,2018-11-18 15:15:00,20.4,2018-11-18 04:46:00,84.0,60.0,2018-11-18 14:05:00,1.0,321.0,5.6,343.0,2018-11-18 18:24:00,0.0,,,,,,,,
2018-11-19,997.2,999.0,2018-11-19 10:08:00,995.2,2018-11-19 14:33:00,22.8,28.8,2018-11-19 13:30:00,18.8,2018-11-19 23:04:00,82.0,51.0,2018-11-19 12:21:00,2.2,350.0,8.5,41.0,2018-11-19 11:11:00,0.0,,,,,,,,
2018-11-20,997.6,999.4,2018-11-20 09:30:00,995.6,2018-11-20 15:06:00,22.1,26.3,2018-11-20 12:30:00,18.2,2018-11-20 03:16:00,82.0,65.0,2018-11-20 14:59:00,0.8,351.0,4.9,179.0,2018-11-20 12:09:00,0.0,,,,,,,,
2018-11-21,996.9,998.5,2018-11-21 23:55:00,994.7,2018-11-21 15:10:00,23.3,28.5,2018-11-21 10:56:00,19.5,2018-11-21 05:50:00,76.0,51.0,2018-11-21 10:51:00,1.0,6.0,6.1,312.0,2018-11-21 13:07:00,0.0,,,,,,,,
2018-11-22,998.3,999.9,2018-11-22 09:14:00,995.9,2018-11-22 14:39:00,20.8,25.8,2018-11-22 13:49:00,17.8,2018-11-22 23:04:00,78.0,56.0,2018-11-22 13:50:00,1.7,2.0,7.2,339.0,2018-11-22 10:45:00,0.0,,,,,,,,
2018-11-23,999.0,1001.2,2018-11-23 08:26:00,997.1,2018-11-23 15:46:00,20.0,25.6,2018-11-23 14:34:00,16.9,2018-11-23 06:27:00,79.0,57.0,2018-11-23 14:34:00,0.9,2.0,5.5,306.0,2018-11-23 14:47:00,0.0,,,,,,,,
2018-11-24,998.9,1000.1,2018-11-24 09:04:00,997.0,2018-11-24 14:06:00,21.5,27.3,2018-11-24 14:29:00,17.1,2018-11-24 00:13:00,71.0,38.0,2018-11-24 11:18:00,0.9,96.0,4.9,290.0,2018-11-24 13:16:00,0.0,,,,,,,,
2018-11-25,998.1,1000.4,2018-11-25 20:19:00,995.9,2018-11-25 15:41:00,21.5,26.3,2018-11-25 10:13:00,17.1,2018-11-25 20:40:00,75.0,55.0,2018-11-25 09:27:00,1.7,145.0,8.8,28.0,2018-11-25 18:38:00,2.5,,,,,,,,
2018-11-26,998.8,1000.3,2018-11-26 11:27:00,997.5,2018-11-26 06:38:00,19.4,22.2,2018-11-26 07:39:00,17.7,2018-11-26 05:02:00,85.0,58.0,2018-11-26 07:37:00,2.1,34.0,8.6,50.0,2018-11-26 13:52:00,2.5,,,,,,,,
2018-11-27,998.5,1000.0,2018-11-27 09:37:00,997.1,2018-11-27 14:58:00,21.2,25.5,2018-11-27 14:58:00,18.5,2018-11-27 05:50:00,84.0,65.0,2018-11-27 14:58:00,1.0,337.0,4.8,316.0,2018-11-27 15:12:00,0.0,,,,,,,,
2018-11-28,999.2,1001.3,2018-11-28 09:36:00,997.3,2018-11-28 14:47:00,19.8,21.8,2018-11-28 13:08:00,17.6,2018-11-28 05:01:00,93.0,85.0,2018-11-28 17:08:00,1.3,11.0,5.4,10.0,2018-11-28 13:59:00,11.5,,,,,,,,
2018-11-29,1000.5,1002.3,2018-11-29 09:31:00,999.3,2018-11-29 03:18:00,20.8,26.1,2018-11-29 14:20:00,17.7,2018-11-29 07:06:00,83.0,61.0,2018-11-29 15:34:00,0.9,304.0,4.9,332.0,2018-11-29 11:06:00,0.5,,,,,,,,
2018-11-30,1000.4,1002.2,2018-11-30 09:51:00,998.3,2018-11-30 14:31:00,22.4,27.4,2018-11-30 14:17:00,19.1,2018-11-30 06:17:00,80.0,53.0,2018-11-30 13:38:00,1.0,144.0,5.7,280.0,2018-11-30 15:08:00,0.0,,,,,,,,
2018-12-01,998.9,1001.0,2018-12-01 00:43:00,996.5,2018-12-01 15:24:00,21.6,26.9,2018-12-01 15:04:00,18.0,2018-12-01 07:15:00,82.0,48.0,2018-12-01 15:14:00,0.8,6.0,5.3,312.0,2018-12-01 11:53:00,0.0,,,,,,,,
