日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter,weekday,is_weekend,is_mon,is_fri
107/11/11,23.710714285714285,32.294117647058826,30.978571428571428,,30.887254901960784,28.99025926159938,23.488235294117647,23.27142857142857,,23.051960784313724,22.017578610391524,14.288235294117648,17.02857142857143,,15.380196078431371,15.54779617110002,18.00588235294118,13.95,,15.507058823529412,13.442463090499356,8864.35294117647,12773.42857142857,,10377.34411764706,15730.641392346412,23.3,23.792857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0
107/11/12,22.225,31.77857142857143,21.0,,31.307563025210086,29.10454497588509,23.61428571428572,17.666666666666668,,23.484173669467797,22.06655820222826,15.385714285714286,13.766666666666666,,15.514649859943978,15.313102293548996,16.392857142857142,7.233333333333334,,15.792913165266109,13.791442682336092,6531.214285714285,40197.333333333336,,8253.739075630252,14838.896494387229,23.710714285714285,17.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
107/11/13,25.681,25.75,29.610526315789475,,29.940896358543416,29.78311640445652,22.275,22.50526315789474,,23.125840336134456,22.7248915355616,18.8,16.436842105263157,,16.15798319327731,16.032149912596616,6.949999999999999,13.173684210526318,,13.782913165266107,13.750966491859902,19899.125,15034.052631578948,,11764.897408963589,11939.15244676818,22.225,22.699473684210528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
107/11/14,24.806315789473683,32.81,28.68095238095238,,30.11285714285715,30.24018407362945,25.565,21.52380952380953,,23.81809523809524,23.16199679871949,18.25,15.461904761904762,,17.478571428571428,16.291172468987593,14.560000000000002,13.219047619047618,,12.634285714285715,13.949011604641855,8145.925,10977.642857142857,,11525.421428571432,10955.134213685476,25.681,21.69857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
107/11/15,28.149473684210527,32.16842105263158,30.517647058823528,36.94210526315789,30.242807017543864,30.738393883869342,24.98421052631579,22.31764705882353,27.64736842105263,24.274736842105263,23.656339799077525,17.557894736842105,14.98235294117647,19.99473684210526,18.202631578947365,16.59059960826436,14.610526315789476,15.535294117647055,16.94736842105263,12.040175438596492,14.14779427560498,7201.210526315789,12902.029411764706,10476.21052631579,11748.75350877193,10415.64388071018,24.806315789473683,22.35529411764706,28.251052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
107/11/16,26.248947368421053,34.68421052631579,29.85,33.21176470588235,33.220877192982464,31.333617236368237,28.331578947368417,23.35,25.905882352941177,26.29359649122807,24.51547292601251,20.5,16.869999999999997,19.4,18.769298245614035,17.378834902382007,14.184210526315788,12.980000000000004,13.81176470588235,14.451578947368423,13.954782333986229,6432.289473684211,9365.65,12997.411764705885,7259.808333333334,9491.39531812725,28.149473684210527,23.405,26.258823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1
107/11/17,28.167777777777776,33.1,32.294117647058826,34.07647058823529,33.31754385964913,31.797902950653945,26.589473684210525,23.488235294117647,25.83529411764706,26.635087719298244,24.978254880899726,18.16842105263158,14.288235294117648,17.852941176470587,18.742105263157896,17.564323624186517,14.931578947368422,18.00588235294118,16.2235294117647,14.57543859649123,14.23357932646743,6439.263157894737,8864.35294117647,14188.64705882353,6690.92105263158,9073.340054969356,26.248947368421053,23.3,26.043529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0
107/11/18,26.386666666666667,34.849999999999994,31.77857142857143,30.978571428571428,34.21140350877193,32.163029001074115,28.25,23.61428571428572,23.27142857142857,27.723684210526315,25.65850698174006,21.072222222222223,15.385714285714286,17.02857142857143,19.9135477582846,18.533464613915744,13.777777777777771,16.392857142857142,13.95,14.297855750487328,13.629564387158371,7945.277777777777,6531.214285714285,12773.42857142857,6938.943469785576,8942.043603055257,28.167777777777776,23.710714285714285,23.792857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0
107/11/19,19.0,33.1,25.75,21.0,33.68333333333334,32.3518045112782,26.613333333333333,22.275,17.666666666666668,27.15093567251462,26.086942355889725,19.666666666666668,18.8,13.766666666666666,19.635769980506826,19.14502923976608,13.433333333333334,6.949999999999999,7.233333333333334,14.047563352826508,13.206775271512113,6678.266666666666,19899.125,40197.333333333336,7020.935867446395,8963.051086048454,26.386666666666667,22.225,17.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
107/11/20,27.0235,22.166666666666668,32.81,29.610526315789475,30.03888888888889,31.83989974937344,18.5,25.565,22.50526315789474,24.454444444444444,25.54765664160401,15.366666666666667,18.25,16.436842105263157,18.701851851851853,18.65455304928989,6.800000000000001,14.560000000000002,13.173684210526318,11.337037037037035,13.185346700083542,28437.666666666668,8145.925,15034.052631578948,14353.73703703704,10182.842752715122,19.0,25.681,22.699473684210528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
107/11/21,25.221666666666668,34.4,32.16842105263158,28.68095238095238,29.888888888888896,32.06704260651629,27.165,24.98421052631579,21.52380952380953,24.09277777777778,25.77622807017544,18.84,17.557894736842105,15.461904761904762,17.95777777777778,18.738838763575608,15.56,14.610526315789476,13.219047619047618,11.931111111111113,13.328203842940685,9210.25,7201.210526315789,10977.642857142857,14775.394444444444,10334.88918128655,27.0235,24.806315789473683,21.69857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
107/11/22,25.493157894736843,31.444444444444443,34.68421052631579,30.517647058823528,29.33703703703704,31.963617376775268,25.211111111111112,28.331578947368417,22.31764705882353,23.625370370370373,25.80864243943191,18.56111111111112,20.5,14.98235294117647,17.58925925925926,18.882155388471176,12.88333333333333,14.184210526315788,15.535294117647055,11.747777777777776,13.08146198830409,7958.111111111111,6432.289473684211,12902.029411764706,15202.00925925926,10443.01783625731,25.221666666666668,28.149473684210527,22.35529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
107/11/23,26.84,32.37894736842105,33.1,29.85,32.7411306042885,31.634294068504595,25.58421052631579,26.589473684210525,23.35,25.9867738791423,25.416161236424397,17.11578947368421,18.16842105263158,16.869999999999997,18.172300194931776,18.39869674185464,15.263157894736842,14.931578947368422,12.980000000000004,14.568830409356725,13.235597326649955,8574.815789473685,6439.263157894737,9365.65,8581.0589668616,10749.093024227232,25.493157894736843,26.248947368421053,23.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1
107/11/24,24.163157894736845,33.023809523809526,34.849999999999994,32.294117647058826,32.282400445558345,31.623409714763092,27.104761904761908,28.25,23.488235294117647,25.966694514062937,25.489773839360307,18.63809523809524,21.072222222222223,14.288235294117648,18.10499860763019,18.46579305406373,14.38571428571429,13.777777777777771,18.00588235294118,14.177401837928151,13.157616660699366,7743.571428571428,7945.277777777777,8864.35294117647,8092.1661097187425,10935.42277718105,26.84,28.167777777777776,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0
107/11/25,26.048125,30.37368421052632,33.1,31.77857142857143,31.925480367585635,30.983936030552574,24.31578947368421,26.613333333333333,23.61428571428572,25.668253968253968,24.927743764172337,17.378947368421052,19.666666666666668,15.385714285714286,17.7109440267335,17.938182360663564,12.994736842105263,13.433333333333334,16.392857142857142,14.214536340852131,13.04575366988901,8757.684210526315,6678.266666666666,6531.214285714285,8358.690476190479,11051.480839002266,24.163157894736845,26.386666666666667,23.710714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0
107/11/26,20.5,32.2375,22.166666666666668,25.75,31.87833124477862,30.860721744838287,26.14375,18.5,22.275,25.854767126148705,24.860660430839005,18.93125,15.366666666666667,18.8,18.31609753550543,17.83312283685404,13.30625,6.800000000000001,6.949999999999999,13.562233709273183,13.027598907984244,5797.5625,28437.666666666668,19899.125,7432.939379699249,10925.665958049884,26.048125,19.0,22.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
107/11/27,24.82190476190476,24.375,34.4,32.81,28.995394736842112,31.176197935314477,20.775,27.165,25.565,23.74484649122807,25.185660430839,14.575,18.84,18.25,16.96173245614035,17.7200275987588,9.8,15.56,14.560000000000002,12.033662280701757,13.456170336555674,20349.0,9210.25,8145.925,11634.748903508773,9770.142148526078,20.5,27.0235,25.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0
107/11/28,25.54285714285714,31.200000000000003,31.444444444444443,32.16842105263158,29.27083333333334,30.719055078171618,24.95714285714286,25.211111111111112,24.98421052631579,23.958630952380958,24.870252267573697,17.557142857142857,18.56111111111112,17.557894736842105,17.02113095238095,17.536762292636354,13.642857142857146,12.88333333333333,14.610526315789476,12.249702380952384,13.182292785535267,9408.452380952382,7958.111111111111,7201.210526315789,11851.671626984127,9798.456774376416,24.82190476190476,25.221666666666668,24.806315789473683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0
107/11/29,27.6045,32.51904761904762,32.37894736842105,34.68421052631579,29.364682539682548,30.87256981740065,25.41428571428572,25.58421052631579,28.331578947368417,23.715476190476192,24.89927721088436,18.35238095238095,17.11578947368421,20.5,16.828174603174602,17.506943698532044,14.166666666666668,15.263157894736842,14.184210526315788,12.536507936507938,13.365626118868605,6154.190476190476,8574.815789473685,6432.289473684211,11970.54761904762,9540.753826530612,25.54285714285714,25.493157894736843,28.149473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0
107/11/30,25.68947368421053,33.67,33.023809523809526,33.1,32.46301587301588,31.05700590762621,28.05,27.104761904761908,26.589473684210525,26.140476190476196,25.25153284998209,19.185,18.63809523809524,18.16842105263158,18.364841269841268,17.802545202291444,14.485000000000005,14.38571428571429,14.931578947368422,14.098174603174606,13.254460705334768,5781.65,7743.571428571428,6439.263157894737,7114.764285714288,9141.730142320086,27.6045,26.84,26.248947368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1
107/12/01,29.51,32.421052631578945,30.37368421052632,34.849999999999994,32.87003341687552,30.970897780164695,25.678947368421053,24.31578947368421,28.25,26.3810776942356,25.047845059076263,18.05263157894737,17.378947368421052,21.072222222222223,18.53000417710944,17.71890753669889,14.368421052631575,12.994736842105263,13.777777777777771,14.340029239766082,13.251990243465809,7121.789473684211,8757.684210526315,7945.277777777777,6352.543316624899,9052.904148764768,25.68947368421053,24.163157894736845,28.167777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0
107/12/02,28.50625,36.83,32.2375,33.1,34.30701754385965,31.893228607232366,29.32,26.14375,26.613333333333333,27.68298245614035,25.762732277121376,20.975,18.93125,19.666666666666668,19.40421052631579,18.232629341210167,15.854999999999997,13.30625,13.433333333333334,14.90280701754386,13.6605992660222,6437.375,5797.5625,6678.266666666666,6446.938157894739,8721.431404403867,29.51,26.048125,26.386666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,0
107/12/03,21.28,34.39375,24.375,22.166666666666668,34.54826754385965,32.20126432151808,28.6875,20.775,18.5,27.895482456140357,26.12612513426423,21.6,14.575,15.366666666666667,20.20921052631579,18.61387934121017,12.793749999999996,9.8,6.800000000000001,14.339057017543857,13.587384980307911,6097.9375,20349.0,28437.666666666668,6552.367324561407,8764.342118689581,28.50625,20.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
